# Time: 2021-09-19 09:35:29.573000
# Computer: 686DR2
# Program commandline: ['console_DE_v4.py', '-att', '31', '-daqloop', '10', '-wl', '1530']
# cwd: C:\Python\de_v3
#
1.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.570312500000000000e+01 6.796875000000000000e+00 -3.750000000000000000e+00
