# Time: 2021-09-19 04:22:41.830000
# Computer: 686DR2
# Program commandline: ['console_DE_v4.py', '-att', '31', '-daqloop', '10', '-wl', '1555']
# cwd: C:\Python\de_v3
#
# program: console_DE_v4.py
# Sun Sep 19 04:35:13 2021 Mountain Daylight Time
# GIT hash: 14f7216f76ad6b6f6b12daaf46076fbf600e80c4#
##########
# laser
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 3: 		
# wavelength: 1.555500e+03
# Power: 3.019952e-02
#  MODEL?: AQ8201-13B/03856305/2.20/LSMF
#  LD?: LD03106.461555.50
#  Coherence Control: 1
#  LWLCAL: 0.04
#  LATL: 6.46
#
##########
# att2
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 7: 		AQ8201-33/03897803/1.03/
# wavelength: 1.555000e+03
# Power: 0
#  MODEL?: AQ8201-33/03897803/1.03/
#  AD?: AD07011555  0.000
#
##########
# att1
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 5: 		AQ8201-33/7D821033/1.03/
# wavelength: 1.555000e+03
# Power: 0
#  MODEL?: AQ8201-33/7D821033/1.03/
#  AD?: AD05011555  0.000
#
##########
# switch
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 9: 		AQ8201-43,AQ8201-43,AQ8201-13B,AQ8201-11,AQ8201-33,AQ8201-13,AQ8201-33,AQ8201-33,AQ8201-422,AQ8201-22
# route: 1
#  MODEL?: AQ8201-422/13979635/1.03/
#
##########
# att3
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 8: 		AQ8201-33/7D821037/1.03/
# wavelength: 1.555000e+03
# Power: 0
#  MODEL?: AQ8201-33/7D821037/1.03/
#  AD?: AD08011555  0.000
#
##########
# pmcal
# Chassis gpib 20: 	HEWLETT-PACKARD,HP8163A,DE38701177,V5.24(71725)
# Slot 2: 		HEWLETT-PACKARD,HP81533B,3411G06999,05-Feb-99
# Head: 		HEWLETT-PACKARD,HP81521B,2933G05261,06-MAY-96
# wavelength: 1.555000e-06
# ATIM: 1.000000
# Range: -10
#
##########
# pm
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 10: 		AQ8201-22/13979817/1.04/
#  power meter: 1
# wavelength: 1.555000e+03
# ATIM: 10.000000
# Range: -10
#  MODEL?: AQ8201-22/13979817/1.04/
#  UNIT?: 1
#
# Target rate: 400000.000000
#######
#  time, att1, att2, att3, power, range
# ZEROING
# ZERO_TIME: 19.97
1632047787.77      0.0    0.0   0.0 9.9759000e-05    -10
1632047788.77      0.0    0.0   0.0 9.9753000e-05    -10
1632047789.77      0.0    0.0   0.0 9.9756000e-05    -10
1632047790.77      0.0    0.0   0.0 9.9756000e-05    -10
1632047791.77      0.0    0.0   0.0 9.9760000e-05    -10
#
# ZEROING
# ZERO_TIME: 19.97
1632047827.12     31.0    0.0   0.0 7.8732000e-08    -30
1632047828.12     31.0    0.0   0.0 7.8723000e-08    -30
1632047829.12     31.0    0.0   0.0 7.8732000e-08    -30
1632047830.12     31.0    0.0   0.0 7.8732000e-08    -30
1632047831.12     31.0    0.0   0.0 7.8732000e-08    -30
#
# ZEROING
# ZERO_TIME: 20.00
1632047865.16      0.0    0.0   0.0 9.9739000e-05    -10
1632047866.16      0.0    0.0   0.0 9.9737000e-05    -10
1632047867.16      0.0    0.0   0.0 9.9741000e-05    -10
1632047868.16      0.0    0.0   0.0 9.9745000e-05    -10
1632047869.16      0.0    0.0   0.0 9.9746000e-05    -10
#
# ZEROING
# ZERO_TIME: 19.98
1632047904.55      0.0   31.0   0.0 7.6679000e-08    -30
1632047905.55      0.0   31.0   0.0 7.6687000e-08    -30
1632047906.55      0.0   31.0   0.0 7.6687000e-08    -30
1632047907.55      0.0   31.0   0.0 7.6687000e-08    -30
1632047908.55      0.0   31.0   0.0 7.6687000e-08    -30
#
# ZEROING
# ZERO_TIME: 19.96
1632047942.52      0.0    0.0   0.0 9.9714000e-05    -10
1632047943.52      0.0    0.0   0.0 9.9720000e-05    -10
1632047944.52      0.0    0.0   0.0 9.9720000e-05    -10
1632047945.52      0.0    0.0   0.0 9.9717000e-05    -10
1632047946.52      0.0    0.0   0.0 9.9725000e-05    -10
#
# ZEROING
# ZERO_TIME: 19.95
1632047981.82      0.0    0.0  31.0 8.1487000e-08    -30
1632047982.82      0.0    0.0  31.0 8.1487000e-08    -30
1632047983.82      0.0    0.0  31.0 8.1487000e-08    -30
1632047984.82      0.0    0.0  31.0 8.1495000e-08    -30
1632047985.82      0.0    0.0  31.0 8.1487000e-08    -30
#
# ZEROING
# ZERO_TIME: 19.95
1632048019.77      0.0    0.0   0.0 9.9763000e-05    -10
1632048020.77      0.0    0.0   0.0 9.9759000e-05    -10
1632048021.77      0.0    0.0   0.0 9.9762000e-05    -10
1632048022.77      0.0    0.0   0.0 9.9770000e-05    -10
1632048023.77      0.0    0.0   0.0 9.9770000e-05    -10
#
# ZEROING
# ZERO_TIME: 19.94
1632048806.70      0.0    0.0   0.0 9.9675000e-05    -10
1632048807.70      0.0    0.0   0.0 9.9674000e-05    -10
1632048808.70      0.0    0.0   0.0 9.9667000e-05    -10
1632048809.70      0.0    0.0   0.0 9.9672000e-05    -10
1632048810.70      0.0    0.0   0.0 9.9673000e-05    -10
#
