# Time: 2021-09-17 06:34:02.850000
# Computer: 686DR2
# Program commandline: ['console_DE_v4.py', '-att', '31', '-daqloop', '10', '-wl', '1530']
# cwd: C:\Python\de_v3
#
#  NIST Detector:  SMA0
#
# Config
# {'ch': 0, 'sw_pm': 1, 'skip_zero': False, 'measure_cmax': False, 'target_att': 31.0, 'both_pol': False, 'daqloop': 10, 'basefilename': 'C:\\Users\\qittlab/Documents/686DR2/2021_09_17/06_34.dat', 'bias_dict': [0.3, 0.7, 0.01, 0.5], 'take_darks': True, 'use_att': -1, 'cmax_stop': 12.0, 'thresh': 0.5, 'wavelength': 1530, 'readings': 5, 'hysteresis_ch': 4, 'wait_for_att': 3, 'cmax_num': 5, 'use_comparator': True, 'd': 0, 'nocal': False, 'initial_range': 0, 'use_config_att': False, 'thresh_ch': 3, 'sw_det': 2, 'cmax_vstart': 0.4, 'cmax_start': 34.0, 'hysteresis': 4.0, 'max_pol': True, 'counter_time': 1, 'target_rate': 400000, 'nopol': False}
#
# Dark counts
##########
# scan bias
# case: 10
##########
# Voltage source
##########
# Voltage meter
# Keithley199 dmm; addr: 8
##########
# Counter
# Counter is SR400, gpib: 23
# Counter threshold is -0.3
# Counter slope (0:+, 1:-) is 1.0
# channel: 0
#  time: 1.000000e+00
#####
#  time, vbias, vdmm, thresh, counts
1631882061.54 0.300 3.336e-03 -0.300          0
1631882062.96 0.300 3.332e-03 -0.300          0
1631882064.37 0.300 3.332e-03 -0.300          0
1631882065.78 0.300 3.331e-03 -0.300          0
1631882067.18 0.300 3.322e-03 -0.300          0
1631882068.60 0.300 3.321e-03 -0.300          0
1631882070.01 0.300 3.326e-03 -0.300          0
1631882071.41 0.300 3.334e-03 -0.300          0
1631882072.83 0.300 3.319e-03 -0.300          0
1631882074.24 0.300 3.319e-03 -0.300          0
1631882075.65 0.310 3.321e-03 -0.300          0
1631882077.07 0.310 3.333e-03 -0.300          0
1631882078.47 0.310 3.336e-03 -0.300          0
1631882079.88 0.310 3.328e-03 -0.300          0
1631882081.28 0.310 3.344e-03 -0.300          0
1631882082.70 0.310 3.346e-03 -0.300          0
1631882084.11 0.310 3.331e-03 -0.300          0
1631882085.53 0.310 3.332e-03 -0.300          0
1631882086.95 0.310 3.343e-03 -0.300          0
1631882088.36 0.310 3.331e-03 -0.300          0
1631882089.77 0.320 3.323e-03 -0.300          0
1631882091.18 0.320 3.347e-03 -0.300          0
1631882092.61 0.320 3.357e-03 -0.300          0
1631882094.01 0.320 3.345e-03 -0.300          0
1631882095.43 0.320 3.352e-03 -0.300          0
1631882096.83 0.320 3.359e-03 -0.300          0
1631882098.24 0.320 3.346e-03 -0.300          0
1631882099.64 0.320 3.351e-03 -0.300          0
1631882101.06 0.320 3.340e-03 -0.300          0
1631882102.47 0.320 3.355e-03 -0.300          0
1631882103.87 0.330 3.369e-03 -0.300          0
1631882105.28 0.330 3.354e-03 -0.300          0
1631882106.70 0.330 3.361e-03 -0.300          0
1631882108.11 0.330 3.377e-03 -0.300          0
1631882109.52 0.330 3.369e-03 -0.300          0
1631882110.94 0.330 3.353e-03 -0.300          0
1631882112.35 0.330 3.362e-03 -0.300          0
1631882113.76 0.330 3.370e-03 -0.300          0
1631882115.16 0.330 3.361e-03 -0.300          0
1631882116.57 0.330 3.361e-03 -0.300          0
1631882117.97 0.340 3.368e-03 -0.300          0
1631882119.38 0.340 3.377e-03 -0.300          0
1631882120.80 0.340 3.379e-03 -0.300          0
1631882122.21 0.340 3.383e-03 -0.300          0
1631882123.61 0.340 3.372e-03 -0.300          0
1631882125.03 0.340 3.376e-03 -0.300          0
1631882126.45 0.340 3.371e-03 -0.300          0
1631882127.85 0.340 3.379e-03 -0.300          0
1631882129.26 0.340 3.383e-03 -0.300          0
1631882130.68 0.340 3.385e-03 -0.300          0
1631882132.08 0.350 3.374e-03 -0.300          0
1631882133.50 0.350 3.389e-03 -0.300          0
1631882134.91 0.350 3.403e-03 -0.300          0
