# Time: 2021-09-19 17:29:38.290000
# Computer: 686DR2
# Program commandline: ['console_switch_cal.py', '-wl', '1570']
# cwd: C:\Python\de_v3
#
# Laser 
# Chassis gpib 6: 	Device does not support *IDN? command
# Slot 3: 		
# wavelength: 1.570500e+03
# Power: 2.041738e-02
#  MODEL?: AQ8201-13B/03856305/2.20/LSMF
#  LD?: LD03108.131570.50
#  Coherence Control: 1
#  LWLCAL: 0.04
#  LATL: 8.13
# Power meter 1
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 10: 		AQ8201-22/13979817/1.04/
#  power meter: 1
# wavelength: 1.570000e+03
# ATIM: 10.000000
# Range: -10
#  MODEL?: AQ8201-22/13979817/1.04/
#  UNIT?: 1
# Power meter monitor
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 10: 		AQ8201-22/13979817/1.04/
#  power meter: 2
# wavelength: 1.565000e+03
# ATIM: 10.000000
# Range: -10
#  MODEL?: AQ8201-22/13979817/1.04/
#  UNIT?: 0
# Calibrated power meter
# Chassis gpib 20: 	HEWLETT-PACKARD,HP8163A,DE38701177,V5.24(71725)
# Slot 2: 		HEWLETT-PACKARD,HP81533B,3411G06999,05-Feb-99
# Head: 		HEWLETT-PACKARD,HP81521B,2933G05261,06-MAY-96
# wavelength: 1.570000e-06
# ATIM: 1.000000
# Range: -10
# Switch
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 9: 		AQ8201-43,AQ8201-43,AQ8201-13B,AQ8201-11,AQ8201-33,AQ8201-13,AQ8201-33,AQ8201-33,AQ8201-422,AQ8201-22
# route: 1
#  MODEL?: AQ8201-422/13979635/1.03/
# Att 1
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 5: 		AQ8201-33/7D821033/1.03/
# wavelength: 1.570000e+03
# Power: 0
#  MODEL?: AQ8201-33/7D821033/1.03/
#  AD?: AD05011570  0.000
# Att 2
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 7: 		AQ8201-33/03897803/1.03/
# wavelength: 1.570000e+03
# Power: 0
#  MODEL?: AQ8201-33/03897803/1.03/
#  AD?: AD07011570  0.000
# Att 3
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 8: 		AQ8201-33/7D821037/1.03/
# wavelength: 1.570000e+03
# Power: 0
#  MODEL?: AQ8201-33/7D821037/1.03/
#  AD?: AD08011570  0.000
1632094244.93	    1	4.02068454e-05	1.00200000e-04	-9.86761506e-11	  -10
1632094245.93	    1	4.01975885e-05	1.00197000e-04	-1.08480183e-10	  -10
1632094246.93	    1	4.01975885e-05	1.00195000e-04	-7.90680715e-11	  -10
1632094247.93	    1	4.01975885e-05	1.00197000e-04	-9.86761506e-11	  -10
1632094248.93	    1	4.01975885e-05	1.00193000e-04	-8.88721180e-11	  -10
1632094249.93	    1	4.01883337e-05	1.00192000e-04	-1.28088207e-10	  -10
1632094250.93	    1	4.01790811e-05	1.00195000e-04	-8.88721180e-11	  -10
1632094251.93	    1	4.01790811e-05	1.00195000e-04	-8.88721180e-11	  -10
1632094252.93	    1	4.01698306e-05	1.00198000e-04	-3.00476831e-11	  -10
1632094253.93	    1	4.01698306e-05	1.00198000e-04	-8.88721180e-11	  -10
#
1632094263.05	    2	4.01605822e-05	nan	6.24568420e-05	  -10
1632094264.05	    2	4.01605822e-05	nan	6.24586028e-05	  -10
1632094265.05	    2	4.01605822e-05	nan	6.24591339e-05	  -10
1632094266.05	    2	4.01605822e-05	nan	6.24590539e-05	  -10
1632094267.05	    2	4.01605822e-05	nan	6.24586828e-05	  -10
1632094268.05	    2	4.01605822e-05	nan	6.24581080e-05	  -10
1632094269.05	    2	4.01605822e-05	nan	6.24579698e-05	  -10
1632094270.05	    2	4.01605822e-05	nan	6.24586028e-05	  -10
1632094271.05	    2	4.01605822e-05	nan	6.24581080e-05	  -10
1632094272.05	    2	4.01605822e-05	nan	6.24635504e-05	  -10
#
1632094281.36	    1	4.01698306e-05	1.00222000e-04	-1.67304143e-10	  -10
1632094282.36	    1	4.01698306e-05	1.00227000e-04	-1.96715991e-10	  -10
1632094283.36	    1	4.01698306e-05	1.00227000e-04	-2.16323834e-10	  -10
1632094284.36	    1	4.01790811e-05	1.00223000e-04	-2.45191895e-10	  -10
1632094285.36	    1	4.01790811e-05	1.00225000e-04	-2.16323834e-10	  -10
1632094286.36	    1	4.01790811e-05	1.00223000e-04	-2.06519912e-10	  -10
1632094287.36	    1	4.01790811e-05	1.00216000e-04	-2.35387904e-10	  -10
1632094288.36	    1	4.01883337e-05	1.00228000e-04	-1.86912055e-10	  -10
1632094289.36	    1	4.01883337e-05	1.00227000e-04	-2.06519912e-10	  -10
1632094290.36	    1	4.01883337e-05	1.00226000e-04	-2.35387904e-10	  -10
#
1632094299.47	    2	4.01975885e-05	nan	6.24731838e-05	  -10
1632094300.47	    2	4.01975885e-05	nan	6.24731401e-05	  -10
1632094301.47	    2	4.01975885e-05	nan	6.24741224e-05	  -10
1632094302.47	    2	4.01975885e-05	nan	6.24770910e-05	  -10
1632094303.47	    2	4.01975885e-05	nan	6.24767781e-05	  -10
1632094304.47	    2	4.01975885e-05	nan	6.24769455e-05	  -10
1632094305.47	    2	4.01975885e-05	nan	6.24784807e-05	  -10
1632094306.47	    2	4.01975885e-05	nan	6.24795211e-05	  -10
1632094307.47	    2	4.01883337e-05	nan	6.24769018e-05	  -10
1632094308.47	    2	4.01883337e-05	nan	6.24751046e-05	  -10
#
