# Time: 2021-09-23 02:23:50.138000
# Computer: 686DR2
# Program commandline: ['console_DE_v4.py', '-att', '31', '-daqloop', '10', '-wl', '1540']
# cwd: C:\Python\de_v3
#
#  NIST Detector:  SMA0
#
# Config
# {'ch': 0, 'sw_pm': 1, 'skip_zero': False, 'measure_cmax': False, 'target_att': 31.0, 'both_pol': False, 'daqloop': 10, 'basefilename': 'C:\\Users\\qittlab/Documents/686DR2/2021_09_23/02_23.dat', 'bias_dict': [0.3, 0.7, 0.01, 0.5], 'take_darks': True, 'use_att': -1, 'cmax_stop': 12.0, 'thresh': 0.5, 'wavelength': 1540, 'readings': 5, 'hysteresis_ch': 4, 'wait_for_att': 3, 'cmax_num': 5, 'use_comparator': True, 'd': 0, 'nocal': False, 'initial_range': 0, 'use_config_att': False, 'thresh_ch': 3, 'sw_det': 2, 'cmax_vstart': 0.4, 'cmax_start': 34.0, 'hysteresis': 4.0, 'max_pol': True, 'counter_time': 1, 'target_rate': 400000, 'nopol': False}
#
#  Dark counts
##########
# scan bias
# case: 10
##########
# Voltage source
##########
# Voltage meter
# Keithley199 dmm; addr: 8
##########
# Counter
# Counter is SR400, gpib: 23
# Counter threshold is -0.3
# Counter slope (0:+, 1:-) is 1.0
# channel: 0
#  time: 1.000000e+00
#####
#  time, vbias, vdmm, thresh, counts
1632385448.95 0.300 2.549e-03 -0.300          0
1632385450.36 0.300 2.960e-03 -0.300          0
1632385451.78 0.300 2.949e-03 -0.300          0
1632385453.19 0.300 2.951e-03 -0.300          0
1632385454.60 0.300 2.958e-03 -0.300          0
1632385456.01 0.300 2.964e-03 -0.300          0
1632385457.42 0.300 2.961e-03 -0.300          0
1632385458.84 0.300 2.935e-03 -0.300          0
1632385460.25 0.300 2.955e-03 -0.300          0
1632385461.66 0.300 2.973e-03 -0.300          0
1632385463.08 0.310 2.969e-03 -0.300          0
1632385464.50 0.310 2.966e-03 -0.300          0
1632385465.91 0.310 2.970e-03 -0.300          0
1632385467.32 0.310 2.966e-03 -0.300          0
1632385468.74 0.310 2.965e-03 -0.300          0
1632385470.15 0.310 2.969e-03 -0.300          0
1632385471.56 0.310 2.972e-03 -0.300          0
1632385472.99 0.310 2.970e-03 -0.300          0
1632385474.40 0.310 2.964e-03 -0.300          0
1632385475.82 0.310 2.965e-03 -0.300          0
1632385477.23 0.320 2.988e-03 -0.300          0
1632385478.63 0.320 2.982e-03 -0.300          0
1632385480.05 0.320 2.981e-03 -0.300          0
1632385481.46 0.320 2.985e-03 -0.300          0
1632385482.87 0.320 3.001e-03 -0.300          0
1632385484.28 0.320 2.985e-03 -0.300          0
1632385485.69 0.320 2.973e-03 -0.300          0
1632385487.11 0.320 2.979e-03 -0.300          0
1632385488.52 0.320 2.980e-03 -0.300          0
1632385489.94 0.320 2.982e-03 -0.300          0
1632385491.35 0.330 2.977e-03 -0.300          0
1632385492.77 0.330 3.002e-03 -0.300          0
1632385494.17 0.330 2.991e-03 -0.300          0
1632385495.58 0.330 2.979e-03 -0.300          0
1632385496.99 0.330 2.993e-03 -0.300          0
1632385498.39 0.330 3.001e-03 -0.300          0
1632385499.81 0.330 2.995e-03 -0.300          0
1632385501.24 0.330 2.976e-03 -0.300          0
1632385502.65 0.330 3.008e-03 -0.300          0
1632385504.06 0.330 3.014e-03 -0.300          0
1632385505.48 0.340 2.993e-03 -0.300          0
1632385506.90 0.340 3.003e-03 -0.300          0
1632385508.30 0.340 3.014e-03 -0.300          0
1632385509.71 0.340 3.022e-03 -0.300          0
1632385511.12 0.340 3.010e-03 -0.300          0
1632385512.53 0.340 3.007e-03 -0.300          0
1632385513.95 0.340 3.013e-03 -0.300          0
1632385515.36 0.340 3.007e-03 -0.300          0
1632385516.77 0.340 2.996e-03 -0.300          0
1632385518.19 0.340 3.006e-03 -0.300          0
1632385519.61 0.350 3.037e-03 -0.300          0
1632385521.03 0.350 3.024e-03 -0.300          0
1632385522.44 0.350 3.011e-03 -0.300          1
1632385523.86 0.350 3.023e-03 -0.300          0
1632385525.28 0.350 3.041e-03 -0.300          0
1632385526.69 0.350 3.018e-03 -0.300          0
1632385528.11 0.350 3.016e-03 -0.300          0
1632385529.53 0.350 3.024e-03 -0.300          0
1632385530.94 0.350 3.027e-03 -0.300          0
1632385532.35 0.350 3.023e-03 -0.300          0
1632385533.75 0.360 3.023e-03 -0.300          0
1632385535.16 0.360 3.041e-03 -0.300          1
1632385536.56 0.360 3.043e-03 -0.300          0
1632385537.98 0.360 3.034e-03 -0.300          0
1632385539.40 0.360 3.034e-03 -0.300          0
1632385540.81 0.360 3.057e-03 -0.300          0
1632385542.22 0.360 3.033e-03 -0.300          0
1632385543.63 0.360 3.031e-03 -0.300          0
1632385545.05 0.360 3.040e-03 -0.300          1
1632385546.46 0.360 3.038e-03 -0.300          0
1632385547.87 0.370 3.039e-03 -0.300          0
1632385549.29 0.370 3.048e-03 -0.300          2
1632385550.71 0.370 3.050e-03 -0.300          0
1632385552.11 0.370 3.047e-03 -0.300          2
1632385553.54 0.370 3.055e-03 -0.300          0
1632385554.96 0.370 3.044e-03 -0.300          0
1632385556.36 0.370 3.056e-03 -0.300          4
1632385557.78 0.370 3.061e-03 -0.300          0
1632385559.19 0.370 3.057e-03 -0.300          3
1632385560.61 0.370 3.056e-03 -0.300          0
1632385562.04 0.380 3.055e-03 -0.300          8
1632385563.47 0.380 3.061e-03 -0.300          4
1632385564.89 0.380 3.057e-03 -0.300          4
1632385566.30 0.380 3.069e-03 -0.300          1
1632385567.72 0.380 3.070e-03 -0.300          6
1632385569.14 0.380 3.064e-03 -0.300          4
1632385570.56 0.380 3.046e-03 -0.300          5
1632385571.97 0.380 3.071e-03 -0.300          9
1632385573.39 0.380 3.086e-03 -0.300          6
1632385574.81 0.380 3.061e-03 -0.300          3
1632385576.24 0.390 3.062e-03 -0.300         25
1632385577.64 0.390 3.074e-03 -0.300         14
1632385579.05 0.390 3.079e-03 -0.300         14
1632385580.47 0.390 3.078e-03 -0.300         16
1632385581.88 0.390 3.077e-03 -0.300         16
1632385583.29 0.390 3.083e-03 -0.300         16
1632385584.70 0.390 3.081e-03 -0.300         17
1632385586.10 0.390 3.072e-03 -0.300         26
1632385587.52 0.390 3.082e-03 -0.300         14
1632385588.94 0.390 3.086e-03 -0.300         17
1632385590.36 0.400 3.089e-03 -0.300         61
1632385591.78 0.400 3.086e-03 -0.300         60
1632385593.20 0.400 3.096e-03 -0.300         60
1632385594.62 0.400 3.096e-03 -0.300         58
1632385596.04 0.400 3.086e-03 -0.300         68
1632385597.46 0.400 3.088e-03 -0.300         64
1632385598.88 0.400 3.089e-03 -0.300         60
1632385600.29 0.400 3.106e-03 -0.300         58
1632385601.70 0.400 3.092e-03 -0.300         55
1632385603.11 0.400 3.084e-03 -0.300         56
1632385604.53 0.410 3.110e-03 -0.300        135
1632385605.96 0.410 3.107e-03 -0.300        144
1632385607.37 0.410 3.106e-03 -0.300        170
1632385608.78 0.410 3.108e-03 -0.300        150
1632385610.20 0.410 3.106e-03 -0.300        134
1632385611.60 0.410 3.097e-03 -0.300        153
1632385613.02 0.410 3.085e-03 -0.300        137
1632385614.43 0.410 3.104e-03 -0.300        123
1632385615.86 0.410 3.114e-03 -0.300        149
1632385617.28 0.410 3.107e-03 -0.300        135
1632385618.69 0.420 3.108e-03 -0.300        252
1632385620.11 0.420 3.115e-03 -0.300        281
1632385621.53 0.420 3.126e-03 -0.300        258
1632385622.94 0.420 3.110e-03 -0.300        283
1632385624.36 0.420 3.113e-03 -0.300        279
1632385625.77 0.420 3.119e-03 -0.300        241
1632385627.18 0.420 3.117e-03 -0.300        265
1632385628.59 0.420 3.110e-03 -0.300        283
1632385630.00 0.420 3.119e-03 -0.300        232
1632385631.41 0.420 3.127e-03 -0.300        258
1632385632.82 0.430 3.114e-03 -0.300        424
1632385634.24 0.430 3.120e-03 -0.300        435
1632385635.64 0.430 3.126e-03 -0.300        392
1632385637.06 0.430 3.138e-03 -0.300        388
1632385638.48 0.430 3.125e-03 -0.300        427
1632385639.89 0.430 3.118e-03 -0.300        428
1632385641.31 0.430 3.133e-03 -0.300        439
1632385642.73 0.430 3.136e-03 -0.300        418
1632385644.14 0.430 3.123e-03 -0.300        404
1632385645.56 0.430 3.126e-03 -0.300        410
1632385646.97 0.440 3.141e-03 -0.300        655
1632385648.39 0.440 3.154e-03 -0.300        682
1632385649.80 0.440 3.148e-03 -0.300        656
1632385651.21 0.440 3.137e-03 -0.300        655
1632385652.61 0.440 3.149e-03 -0.300        678
1632385654.02 0.440 3.146e-03 -0.300        642
1632385655.42 0.440 3.141e-03 -0.300        629
1632385656.83 0.440 3.149e-03 -0.300        601
1632385658.25 0.440 3.158e-03 -0.300        635
1632385659.66 0.440 3.153e-03 -0.300        683
1632385661.07 0.450 3.141e-03 -0.300       1055
1632385662.49 0.450 3.165e-03 -0.300        981
1632385663.89 0.450 3.172e-03 -0.300       1037
1632385665.29 0.450 3.152e-03 -0.300       1048
1632385666.70 0.450 3.147e-03 -0.300       1015
1632385668.12 0.450 3.164e-03 -0.300       1090
1632385669.54 0.450 3.160e-03 -0.300       1063
1632385670.96 0.450 3.156e-03 -0.300       1047
1632385672.36 0.450 3.157e-03 -0.300       1083
1632385673.78 0.450 3.165e-03 -0.300       1053
1632385675.19 0.460 3.176e-03 -0.300       1742
1632385676.60 0.460 3.167e-03 -0.300       1695
1632385678.02 0.460 3.161e-03 -0.300       1747
1632385679.43 0.460 3.180e-03 -0.300       1686
1632385680.85 0.460 3.173e-03 -0.300       1833
1632385682.27 0.460 3.175e-03 -0.300       1725
1632385683.68 0.460 3.178e-03 -0.300       1821
1632385685.10 0.460 3.179e-03 -0.300       1816
1632385686.52 0.460 3.163e-03 -0.300       1796
1632385687.93 0.460 3.168e-03 -0.300       1769
1632385689.35 0.470 3.176e-03 -0.300       2847
1632385690.77 0.470 3.191e-03 -0.300       2950
1632385692.17 0.470 3.184e-03 -0.300       2884
1632385693.60 0.470 3.178e-03 -0.300       2909
1632385695.02 0.470 3.193e-03 -0.300       2939
1632385696.43 0.470 3.200e-03 -0.300       2802
1632385697.84 0.470 3.187e-03 -0.300       2850
1632385699.26 0.470 3.190e-03 -0.300       2927
1632385700.66 0.470 3.187e-03 -0.300       2963
1632385702.08 0.470 3.185e-03 -0.300       2835
1632385703.51 0.480 3.184e-03 -0.300       4699
1632385704.92 0.480 3.204e-03 -0.300       4822
1632385706.34 0.480 3.203e-03 -0.300       4680
1632385707.75 0.480 3.204e-03 -0.300       4915
1632385709.16 0.480 3.188e-03 -0.300       4748
1632385710.57 0.480 3.203e-03 -0.300       4650
1632385711.98 0.480 3.214e-03 -0.300       4633
1632385713.40 0.480 3.200e-03 -0.300       4729
1632385714.81 0.480 3.198e-03 -0.300       4766
1632385716.22 0.480 3.210e-03 -0.300       4782
1632385717.63 0.490 3.201e-03 -0.300       7394
1632385719.06 0.490 3.213e-03 -0.300       7228
1632385720.49 0.490 3.216e-03 -0.300       7290
1632385721.90 0.490 3.218e-03 -0.300       7529
1632385723.31 0.490 3.216e-03 -0.300       7299
1632385724.73 0.490 3.203e-03 -0.300       7313
1632385726.14 0.490 3.215e-03 -0.300       7356
1632385727.57 0.490 3.216e-03 -0.300       7436
1632385728.98 0.490 3.218e-03 -0.300       7447
1632385730.40 0.490 3.194e-03 -0.300       7281
1632385731.82 0.500 3.216e-03 -0.300      10900
1632385733.25 0.500 3.238e-03 -0.300      10974
1632385734.65 0.500 3.226e-03 -0.300      10792
1632385736.06 0.500 3.223e-03 -0.300      10895
1632385737.48 0.500 3.225e-03 -0.300      10823
1632385738.89 0.500 3.230e-03 -0.300      10844
