# Time: 2021-09-25 08:53:39.343000
# Computer: 686DR2
# Program commandline: ['console_nonlinear_v3.py', '-wl', '1570']
# cwd: C:\Python\de_v3
#
# Time: 2021-09-25 08:53:52.943000
# Computer: 686DR2
# wait for att: 3
# ['console_nonlinear_v3.py', '-wl', '1570']
#
# Laser 
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 3: 		
# wavelength: 1.570500e+03
# Power: 2.884032e-02
#  MODEL?: AQ8201-13B/03856305/2.20/LSMF
#  LD?: LD03107.981570.50
#  Coherence Control: 1
#  LWLCAL: 0.04
#  LATL: 7.98
#
# Power meter
# monitor power meter on attenuator
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 10: 		AQ8201-22/13979817/1.04/
#  power meter: 2
# wavelength: 1.565000e+03
# ATIM: 10.000000
# Range: -10
#  MODEL?: AQ8201-22/13979817/1.04/
#  UNIT?: 0
#
# Power meter
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 10: 		AQ8201-22/13979817/1.04/
#  power meter: 1
# wavelength: 1.570000e+03
# ATIM: 10.000000
# Range: -10
#  MODEL?: AQ8201-22/13979817/1.04/
#  UNIT?: 1
#
# power meter on output: 1
#
# Switch
# Chassis gpib 6: 	Device does not support *IDN? command
# Slot 9: 		AQ8201-43,AQ8201-43,AQ8201-13B,AQ8201-11,AQ8201-33,AQ8201-13,AQ8201-33,AQ8201-33,AQ8201-422,AQ8201-22
# route: 1
#  MODEL?: AQ8201-422/13979635/1.03/
#
# Att 1
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 7: 		AQ8201-33/03897803/1.03/
# wavelength: 1.570000e+03
# Power: 0
#  MODEL?: AQ8201-33/03897803/1.03/
#  AD?: AD07011570  0.000
#
# Att 2
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 8: 		AQ8201-33/7D821037/1.03/
# wavelength: 1.570000e+03
# Power: 0
#  MODEL?: AQ8201-33/7D821037/1.03/
#  AD?: AD08011570  0.000
#
# Att 3
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 5: 		AQ8201-33/7D821033/1.03/
# wavelength: 1.570000e+03
# Power: 0
#  MODEL?: AQ8201-33/7D821033/1.03/
#  AD?: AD05011570  0.000
#
#
# time, route, powermonitor, att1, att2, range, pow
1632581680.26	    1	4.07192715e-05	   0.00	   0.00	  -10	1.00273000e-04
1632581681.26	    1	4.07192715e-05	   0.00	   0.00	  -10	1.00272000e-04
1632581682.26	    1	4.07192715e-05	   0.00	   0.00	  -10	1.00272000e-04
1632581683.26	    1	4.07192715e-05	   0.00	   0.00	  -10	1.00268000e-04
1632581684.26	    1	4.07192715e-05	   0.00	   0.00	  -10	1.00273000e-04
1632581685.26	    1	4.07192715e-05	   0.00	   0.00	  -10	1.00270000e-04
1632581686.26	    1	4.07192715e-05	   0.00	   0.00	  -10	1.00268000e-04
1632581687.26	    1	4.07192715e-05	   0.00	   0.00	  -10	1.00272000e-04
1632581688.26	    1	4.07192715e-05	   0.00	   0.00	  -10	1.00275000e-04
1632581689.26	    1	4.07192715e-05	   0.00	   0.00	  -10	1.00274000e-04
1632581696.00	    1	4.07192715e-05	   0.00	   3.00	  -10	5.02970000e-05
1632581697.00	    1	4.07192715e-05	   0.00	   3.00	  -10	5.02990000e-05
1632581698.00	    1	4.07192715e-05	   0.00	   3.00	  -10	5.02990000e-05
1632581699.00	    1	4.07192715e-05	   0.00	   3.00	  -10	5.02980000e-05
1632581700.00	    1	4.07192715e-05	   0.00	   3.00	  -10	5.02970000e-05
1632581701.00	    1	4.07192715e-05	   0.00	   3.00	  -10	5.02970000e-05
1632581702.00	    1	4.07192715e-05	   0.00	   3.00	  -10	5.03020000e-05
1632581703.00	    1	4.07192715e-05	   0.00	   3.00	  -10	5.02990000e-05
1632581704.00	    1	4.07192715e-05	   0.00	   3.00	  -10	5.03010000e-05
1632581705.00	    1	4.07192715e-05	   0.00	   3.00	  -10	5.03010000e-05
#
1632581714.94	    1	4.07192715e-05	   0.22	   0.00	  -10	9.50750000e-05
1632581715.94	    1	4.07192715e-05	   0.22	   0.00	  -10	9.50780000e-05
1632581716.94	    1	4.07192715e-05	   0.22	   0.00	  -10	9.50830000e-05
1632581717.94	    1	4.07192715e-05	   0.22	   0.00	  -10	9.50770000e-05
1632581718.94	    1	4.07192715e-05	   0.22	   0.00	  -10	9.50770000e-05
1632581719.94	    1	4.07192715e-05	   0.22	   0.00	  -10	9.50820000e-05
1632581720.94	    1	4.07192715e-05	   0.22	   0.00	  -10	9.50830000e-05
1632581721.94	    1	4.07192715e-05	   0.22	   0.00	  -10	9.50830000e-05
1632581722.94	    1	4.07192715e-05	   0.22	   0.00	  -10	9.50860000e-05
1632581723.94	    1	4.07192715e-05	   0.22	   0.00	  -10	9.50850000e-05
1632581730.71	    1	4.07192715e-05	   0.22	   3.00	  -10	4.76950000e-05
1632581731.71	    1	4.07192715e-05	   0.22	   3.00	  -10	4.76950000e-05
1632581732.71	    1	4.07192715e-05	   0.22	   3.00	  -10	4.76940000e-05
1632581733.71	    1	4.07192715e-05	   0.22	   3.00	  -10	4.76920000e-05
1632581734.71	    1	4.07192715e-05	   0.22	   3.00	  -10	4.76960000e-05
1632581735.71	    1	4.07192715e-05	   0.22	   3.00	  -10	4.76960000e-05
1632581736.71	    1	4.07192715e-05	   0.22	   3.00	  -10	4.76960000e-05
1632581737.71	    1	4.07192715e-05	   0.22	   3.00	  -10	4.76990000e-05
1632581738.71	    1	4.07192715e-05	   0.22	   3.00	  -10	4.76970000e-05
1632581739.71	    1	4.07192715e-05	   0.22	   3.00	  -10	4.76990000e-05
#
1632581747.31	    1	4.07192715e-05	   0.46	   0.00	  -10	8.98410000e-05
1632581748.31	    1	4.07192715e-05	   0.46	   0.00	  -10	8.98380000e-05
1632581749.31	    1	4.07192715e-05	   0.46	   0.00	  -10	8.98420000e-05
1632581750.31	    1	4.07192715e-05	   0.46	   0.00	  -10	8.98370000e-05
1632581751.31	    1	4.07192715e-05	   0.46	   0.00	  -10	8.98350000e-05
1632581752.31	    1	4.07192715e-05	   0.46	   0.00	  -10	8.98370000e-05
1632581753.31	    1	4.07192715e-05	   0.46	   0.00	  -10	8.98370000e-05
1632581754.31	    1	4.07192715e-05	   0.46	   0.00	  -10	8.98340000e-05
1632581755.31	    1	4.07192715e-05	   0.46	   0.00	  -10	8.98380000e-05
1632581756.31	    1	4.07192715e-05	   0.46	   0.00	  -10	8.98380000e-05
1632581763.06	    1	4.07192715e-05	   0.46	   3.00	  -10	4.50600000e-05
1632581764.06	    1	4.07286486e-05	   0.46	   3.00	  -10	4.50600000e-05
1632581765.06	    1	4.07286486e-05	   0.46	   3.00	  -10	4.50600000e-05
1632581766.06	    1	4.07192715e-05	   0.46	   3.00	  -10	4.50620000e-05
1632581767.06	    1	4.07286486e-05	   0.46	   3.00	  -10	4.50620000e-05
1632581768.06	    1	4.07192715e-05	   0.46	   3.00	  -10	4.50650000e-05
1632581769.06	    1	4.07192715e-05	   0.46	   3.00	  -10	4.50630000e-05
1632581770.06	    1	4.07286486e-05	   0.46	   3.00	  -10	4.50600000e-05
1632581771.06	    1	4.07192715e-05	   0.46	   3.00	  -10	4.50600000e-05
1632581772.06	    1	4.07286486e-05	   0.46	   3.00	  -10	4.50610000e-05
#
1632581779.63	    1	4.07286486e-05	   0.71	   0.00	  -10	8.48640000e-05
1632581780.63	    1	4.07192715e-05	   0.71	   0.00	  -10	8.48600000e-05
1632581781.63	    1	4.07192715e-05	   0.71	   0.00	  -10	8.48650000e-05
1632581782.63	    1	4.07192715e-05	   0.71	   0.00	  -10	8.48690000e-05
1632581783.63	    1	4.07286486e-05	   0.71	   0.00	  -10	8.48640000e-05
1632581784.63	    1	4.07286486e-05	   0.71	   0.00	  -10	8.48680000e-05
1632581785.63	    1	4.07192715e-05	   0.71	   0.00	  -10	8.48680000e-05
1632581786.63	    1	4.07192715e-05	   0.71	   0.00	  -10	8.48730000e-05
1632581787.63	    1	4.07192715e-05	   0.71	   0.00	  -10	8.48680000e-05
1632581788.63	    1	4.07192715e-05	   0.71	   0.00	  -10	8.48690000e-05
1632581797.74	    1	4.07192715e-05	   0.71	   3.00	  -10	4.25650000e-05
1632581798.74	    1	4.07192715e-05	   0.71	   3.00	  -10	4.25650000e-05
