1082	16797.13	
1083	18515.83	
1084	20234.52	
1085	21953.21	
1086	23671.9	
1087	24786.74	
1088	24980.52	
1089	25174.31	
1090	25368.09	
1091	25561.88	
1092	26449.44	
1093	28109.92	
1094	29770.4	
1095	31430.88	
1096	33091.35	
1097	32567.6	
1098	30285.11	
1099	28002.62	
1100	25720.12	
1101	23437.63	
1102	21967.88	
1103	20961.36	
1104	19954.83	
1105	18948.31	
1106	17941.79	
1107	19106.69	
1108	21103.42	
1109	23100.16	
1110	25096.9	
1111	27093.64	
1112	28446.63	
1113	29650.59	
1114	30854.56	
1115	32058.52	
1116	33262.48	
1117	29640.9	
1118	25507.17	
1119	21373.45	
1120	17239.72	
1121	13106	
1122	15929.76	
1123	18753.52	
1124	21577.28	
1125	24401.03	
1126	26746.41	
1127	24689.89	
1128	22633.37	
1129	20576.84	
1130	18520.32	
1131	17504.14	
1132	20650.58	
1133	23797.03	
1134	26943.48	
1135	30089.93	
1136	30829.31	
1137	26056.59	
1138	21283.86	
1139	16511.14	
1140	11738.42	
1141	10575.55	
1142	14564.89	
1143	18554.22	
1144	22543.55	
1145	26532.88	
1146	27472.28	
1147	25629.41	
1148	23786.55	
1149	21943.69	
1150	20100.83	
1151	20573.18	
1152	22370.66	
1153	24168.14	
1154	25965.63	
1155	27763.12	
1156	26469.12	
1157	24161.33	
1158	21853.55	
1159	19545.77	
1160	17237.98	
1161	17883.73	
1162	18958.96	
1163	20034.2	
1164	21109.43	
1165	22184.67	
1166	26484.29	
1167	30796.95	
1168	35109.61	
1169	39422.26	
1170	42427.29	
1171	36017.07	
1172	29606.85	
1173	23196.63	
1174	16786.4	
1175	12655.84	
1176	15328.77	
1177	18001.7	
1178	20674.63	
1179	23347.56	
1180	26412.52	
1181	30106.26	
1182	33800	
1183	37493.73	
1184	41187.47	
1185	39517.46	
1186	32877.27	
1187	26237.08	
1188	19596.89	
1189	12956.7	
1190	13986.89	
1191	19021.87	
1192	24056.85	
1193	29091.82	
1194	34126.8	
1195	33951.23	
1196	32456.47	
1197	30961.72	
1198	29466.96	
1199	27972.21	
1200	30394.96	
1201	33054.54	
1202	35714.12	
1203	38373.7	
1204	40199.03	
1205	33585.7	
1206	26972.38	
1207	20359.06	
1208	13745.73	
1209	9837.214	
1210	14448.7	
1211	19060.18	
1212	23671.66	
1213	28283.14	
1214	30056.13	
1215	27481.91	
1216	24907.69	
1217	22333.47	
1218	19759.25	
1219	19592.34	
1220	21379.18	
1221	23166.03	
1222	24952.87	
1223	26739.71	
1224	27111.94	
1225	26909.33	
1226	26706.73	
1227	26504.13	
1228	26301.52	
1229	24041.39	
1230	21484.7	
1231	18928.01	
1232	16371.32	
1233	14113.23	
1234	19014.23	
1235	23915.23	
1236	28816.23	
1237	33717.23	
1238	37336.58	
1239	36104.8	
1240	34873.04	
1241	33641.26	
1242	32409.49	
1243	31474.91	
1244	31023.21	
1245	30571.51	
1246	30119.8	
1247	29668.1	
1248	28466.5	
1249	26668.5	
1250	24870.5	
1251	23072.5	
1252	21274.5	
1253	21380.93	
1254	22174.04	
1255	22967.16	
1256	23760.28	
1257	24553.39	
1258	26105.96	
1259	27728.16	
1260	29350.36	
1261	30972.56	
1262	32401.49	
1263	32109.15	
1264	31816.82	
1265	31524.49	
1266	31232.15	
1267	30198.72	
1268	27332.82	
1269	24466.92	
1270	21601.02	
1271	18735.12	
1272	18211.16	
1273	20234.46	
1274	22257.75	
1275	24281.04	
1276	26304.33	
1277	25962.97	
1278	24472.54	
1279	22982.1	
1280	21491.66	
1281	20001.22	
1282	20159.94	
1283	20567.23	
1284	20974.52	
1285	21381.8	
1286	21877.39	
1287	23564.9	
1288	25252.42	
1289	26939.93	
1290	28627.44	
1291	30286.26	
1292	31868.26	
1293	33450.25	
1294	35032.25	
1295	36614.24	
1296	36212.36	
1297	33644.22	
1298	31076.08	
1299	28507.94	
1300	25939.8	
1301	26862.72	
1302	29376.11	
1303	31889.5	
1304	34402.88	
1305	36916.27	
1306	34256.96	
1307	31016.83	
1308	27776.69	
1309	24536.55	
1310	22008.46	
1311	24960.59	
1312	27912.71	
1313	30864.83	
1314	33816.96	
1315	34427.57	
1316	30348.31	
1317	26269.05	
1318	22189.79	
1319	18110.53	
1320	17819.48	
1321	20578.7	
1322	23337.92	
1323	26097.14	
1324	28856.36	
1325	28709.65	
1326	27738.8	
1327	26767.95	
1328	25797.1	
1329	24841.4	
1330	26048.55	
1331	27255.71	
1332	28462.86	
1333	29670.02	
1334	30196.27	
1335	28531.19	
1336	26866.1	
1337	25201.01	
1338	23535.92	
1339	23001.86	
1340	23738.38	
1341	24474.9	
1342	25211.42	
1343	25947.94	
1344	26121.8	
1345	26063.61	
1346	26005.41	
1347	25947.22	
1348	25889.03	
1349	24261.81	
1350	22548.54	
1351	20835.25	
1352	19121.97	
1353	17613.84	
1354	16974.38	
1355	16334.92	
1356	15695.46	
1357	15056.01	
1358	16236.45	
1359	19761.41	
1360	23286.37	
1361	26811.33	
1362	30336.29	
1363	30671.15	
1364	29546.05	
1365	28420.96	
1366	27295.86	
1367	26170.77	
1368	29040.11	
1369	32173.53	
1370	35306.95	
1371	38440.37	
1372	41156.82	
1373	42140.6	
1374	43124.37	
1375	44108.14	
1376	45091.92	
1377	42404.07	
1378	35265.24	
1379	28126.42	
1380	20987.6	
1381	13848.78	
1382	15406.67	
1383	20448.31	
1384	25489.95	
1385	30531.59	
1386	35573.22	
1387	33693.66	
1388	31658.6	
1389	29623.55	
1390	27588.49	
1391	26184.19	
1392	26713.48	
1393	27242.76	
1394	27772.05	
1395	28301.34	
1396	27417.93	
1397	25214.57	
1398	23011.2	
1399	20807.83	
1400	18604.47	
1401	22962.59	
1402	29054.24	
1403	35145.89	
1404	41237.54	
1405	46326.45	
1406	37670.46	
1407	29014.48	
1408	20358.49	
1409	11702.51	
1410	8938.11	
1411	17210.88	
1412	25483.65	
1413	33756.42	
1414	42029.2	
1415	41025.05	
1416	34595.46	
1417	28165.88	
1418	21736.29	
1419	15306.71	
1420	15333.52	
1421	15944.78	
1422	16556.03	
1423	17167.29	
1424	18066.5	
1425	20068.62	
1426	22070.74	
1427	24072.86	
1428	26074.98	
1429	27610.23	
1430	28676.77	
1431	29743.32	
1432	30809.86	
1433	31876.41	
1434	29844.3	
1435	27013.4	
1436	24182.49	
1437	21351.58	
1438	19037.85	
1439	21766.88	
1440	24495.92	
1441	27224.95	
1442	29953.99	
1443	31932.45	
1444	32761.41	
1445	33590.36	
1446	34419.32	
1447	35248.27	
1448	30704.2	
1449	23856.86	
1450	17009.52	
1451	10162.17	
1452	3420.531	
1453	9692.541	
1454	15964.55	
1455	22236.56	
1456	28508.57	
1457	32277.78	
1458	30703.27	
1459	29128.77	
1460	27554.26	
1461	25979.75	
1462	26963.04	
1463	29428.93	
1464	31894.81	
1465	34360.7	
1466	36826.59	
1467	32438.55	
1468	27689.41	
1469	22940.28	
1470	18191.14	
1471	16023.66	
1472	20801.08	
1473	25578.5	
1474	30355.92	
1475	35133.34	
1476	37984.91	
1477	39520.12	
1478	41055.33	
1479	42590.54	
1480	44125.75	
1481	41360.13	
1482	38225.69	
1483	35091.26	
1484	31956.82	
1485	29124.43	
1486	27198.13	
1487	25271.84	
1488	23345.54	
1489	21419.25	
1490	23268.88	
1491	27819.2	
1492	32369.53	
1493	36919.85	
1494	41470.18	
1495	38964.39	
1496	35836.23	
1497	32708.08	
1498	29579.92	
1499	27200.28	
1500	26972.71	
1501	26745.15	
1502	26517.59	
1503	26290.03	
1504	27281.79	
1505	29086.5	
1506	30891.21	
1507	32695.93	
1508	34500.64	
1509	32661.96	
1510	30611	
1511	28560.04	
1512	26509.09	
1513	25524.58	
1514	27113.77	
1515	28702.95	
1516	30292.13	
1517	31881.32	
1518	29293.49	
1519	24397.06	
1520	19500.64	
1521	14604.21	
1522	9707.781	
1523	12964.03	
1524	16228.26	
1525	19492.48	
1526	22756.7	
1527	25413.55	
1528	26971.46	
1529	28529.36	
1530	30087.27	
1531	31645.18	
1532	30961.98	
1533	29394.4	
1534	27826.82	
1535	26259.24	
1536	24750.73	
1537	23921.88	
1538	23093.03	
1539	22264.18	
1540	21435.34	
1541	21581.78	
1542	22934.7	
1543	24287.61	
1544	25640.53	
1545	26993.44	
1546	30597.65	
1547	34706.08	
1548	38814.51	
1549	42922.93	
1550	45139.1	
1551	39285.16	
1552	33431.23	
1553	27577.3	
1554	21723.37	
1555	20999.78	
1556	24209.41	
1557	27419.04	
1558	30628.67	
1559	33838.3	
1560	31921.85	
1561	29706.75	
1562	27491.64	
1563	25276.54	
1564	24574.43	
1565	26972.05	
1566	29369.67	
1567	31767.29	
1568	34164.91	
1569	32352.56	
1570	28845.7	
1571	25338.84	
1572	21831.98	
1573	18817.75	
1574	20138.21	
1575	21458.67	
1576	22779.13	
1577	24099.58	
1578	24804.65	
1579	24876.96	
1580	24949.28	
1581	25021.59	
1582	25093.9	
1583	24744.85	
1584	24342.63	
1585	23940.41	
1586	23538.18	
1587	23230.48	
1588	23158.72	
1589	23086.97	
1590	23015.21	
1591	22943.46	
1592	22848.21	
1593	22742.24	
1594	22636.28	
1595	22530.32	
1596	22789.68	
1597	26700.72	
1598	30611.76	
1599	34522.8	
1600	38433.84	
1601	38476.57	
1602	34620.66	
1603	30764.74	
1604	26908.82	
1605	23052.9	
1606	21395.32	
1607	19960.59	
1608	18525.85	
1609	17091.12	
1610	18175.38	
1611	24586.89	
1612	30998.4	
1613	37409.91	
1614	43821.42	
1615	44233.57	
1616	42516.29	
1617	40799	
1618	39081.71	
1619	36977.95	
1620	32798.82	
1621	28619.68	
1622	24440.55	
1623	20261.42	
1624	21106.56	
1625	25590.63	
1626	30074.69	
1627	34558.76	
1628	38996.89	
1629	35802.02	
1630	32607.16	
1631	29412.29	
1632	26217.42	
1633	23980.36	
1634	22992.62	
1635	22004.88	
1636	21017.13	
1637	20029.39	
1638	19925.08	
1639	19957.5	
1640	19989.92	
1641	20022.34	
1642	19900.99	
1643	19422.59	
1644	18944.19	
1645	18465.79	
1646	17987.39	
1647	20562.47	
1648	24210.45	
1649	27858.43	
1650	31506.41	
1651	33829.01	
1652	30155.63	
1653	26482.26	
1654	22808.89	
1655	19135.52	
1656	18834.04	
1657	20555.7	
1658	22277.36	
1659	23999.02	
1660	25536.49	
1661	24734.96	
1662	23933.43	
1663	23131.9	
1664	22330.37	
1665	23138.64	
1666	25415.42	
1667	27692.2	
1668	29968.97	
1669	32245.75	
1670	31812.6	
1671	31315.8	
1672	30819.01	
1673	30322.21	
1674	30798.25	
1675	32543.21	
1676	34288.18	
1677	36033.14	
1678	37778.11	
1679	32565.82	
1680	26528.99	
1681	20492.17	
1682	14455.34	
1683	12406.43	
1684	17538.47	
1685	22670.52	
1686	27802.57	
1687	32934.62	
1688	30490.16	
1689	26416.23	
1690	22342.3	
1691	18268.38	
1692	17143.58	
1693	23169.7	
1694	29195.82	
1695	35221.95	
1696	41248.07	
1697	38687.05	
1698	33474.02	
1699	28260.98	
1700	23047.96	
1701	19576.81	
1702	21621.94	
1703	23667.06	
1704	25712.19	
1705	27757.31	
1706	27681.15	
1707	26771.91	
1708	25862.67	
1709	24953.44	
1710	25206.43	
1711	30109.75	
1712	35013.08	
1713	39916.41	
1714	44819.74	
1715	43905.69	
1716	40317.21	
1717	36728.74	
1718	33140.27	
1719	29686.2	
1720	26879.17	
1721	24072.13	
1722	21265.1	
1723	18458.07	
1724	19218.71	
1725	21793.06	
1726	24367.42	
1727	26941.77	
1728	29150.57	
1729	29396.24	
1730	29641.91	
1731	29887.58	
1732	30133.25	
1733	28742	
1734	26488.67	
1735	24235.33	
1736	21982	
1737	21069.04	
1738	27461.65	
1739	33854.25	
1740	40246.86	
1741	46639.46	
1742	46508.39	
1743	42985.95	
1744	39463.52	
1745	35941.09	
1746	32263.27	
1747	27799.32	
1748	23335.37	
1749	18871.42	
1750	14407.47	
1751	16697.6	
1752	22255.29	
1753	27812.98	
1754	33370.66	
1755	37741.23	
1756	36951.09	
1757	36160.95	
1758	35370.81	
1759	34580.67	
1760	34040.54	
1761	33606.04	
1762	33171.53	
1763	32737.03	
1764	32082.49	
1765	30657.09	
1766	29231.69	
1767	27806.28	
1768	26380.88	
1769	28174.75	
1770	31076.21	
1771	33977.68	
1772	36879.15	
1773	38612.32	
1774	37171.37	
1775	35730.42	
1776	34289.47	
1777	32848.52	
1778	31719.05	
1779	30668.92	
1780	29618.79	
1781	28568.66	
1782	29425.02	
1783	34170.04	
1784	38915.06	
1785	43660.09	
1786	48405.11	
1787	47352.34	
1788	45379.48	
1789	43406.61	
1790	41433.75	
1791	39900.09	
1792	39022.5	
1793	38144.91	
1794	37267.33	
1795	36389.74	
1796	32339.05	
1797	28089.55	
1798	23840.05	
1799	19590.55	
1800	19164.2	
1801	22797.7	
1802	26431.2	
1803	30064.71	
1804	33613.95	
1805	34613.07	
1806	35612.18	
1807	36611.29	
1808	37610.4	
1809	38381.9	
1810	38989.95	
1811	39598	
1812	40206.04	
1813	40914.5	
1814	42266.21	
1815	43617.93	
1816	44969.65	
1817	46321.37	
1818	41754.87	
1819	34542.36	
1820	27329.85	
1821	20117.34	
1822	17384.19	
1823	28019.42	
1824	38654.64	
1825	49289.86	
1826	59925.09	
1827	54379.03	
1828	45110.79	
1829	35842.55	
1830	26574.31	
1831	22283.88	
1832	26148.72	
1833	30013.56	
1834	33878.41	
1835	37743.25	
1836	32945.1	
1837	27662.33	
1838	22379.56	
1839	17096.79	
1840	16135.4	
1841	19178.3	
1842	22221.21	
1843	25264.11	
1844	27677.54	
1845	24023.54	
1846	20369.54	
1847	16715.53	
1848	13061.52	
1849	15725.17	
1850	21472.47	
1851	27219.77	
1852	32967.07	
1853	36939.04	
1854	35670.71	
1855	34402.37	
1856	33134.03	
1857	31865.69	
1858	29220.17	
1859	26306.51	
1860	23392.86	
1861	20479.21	
1862	21375.96	
1863	27426.93	
1864	33477.91	
1865	39528.88	
1866	45403.71	
1867	39723.51	
1868	34043.31	
1869	28363.11	
1870	22682.91	
1871	25435.65	
1872	33602.45	
1873	41769.24	
1874	49936.04	
1875	54418.62	
1876	44609.76	
1877	34800.91	
1878	24992.05	
1879	15183.2	
1880	19536.99	
1881	27320.31	
1882	35103.63	
1883	42886.95	
1884	45969.07	
1885	42228.68	
1886	38488.28	
1887	34747.89	
1888	31007.91	
1889	27297.59	
1890	23587.27	
1891	19876.94	
1892	16166.62	
1893	21334.46	
1894	31873.74	
1895	42413.02	
1896	52952.3	
1897	58482.9	
1898	47707.32	
1899	36931.75	
1900	26156.17	
1901	15380.6	
1902	17923.1	
1903	22816.29	
1904	27709.49	
1905	32602.68	
1906	36135.45	
1907	38127.9	
1908	40120.35	
1909	42112.8	
1910	43407.32	
1911	37642.07	
1912	31876.81	
1913	26111.55	
1914	20346.29	
1915	20817.2	
1916	23774.26	
1917	26731.32	
1918	29688.38	
1919	31595.25	
1920	31481.95	
1921	31368.65	
1922	31255.35	
1923	31142.06	
1924	29238.63	
1925	27285.57	
1926	25332.51	
1927	23379.44	
1928	24279.13	
1929	27025.38	
1930	29771.63	
1931	32517.88	
1932	34631.11	
1933	34783.17	
1934	34935.23	
1935	35087.3	
1936	35239.37	
1937	30222.61	
1938	24527.81	
1939	18833.01	
1940	13138.21	
1941	11691.19	
1942	14042.13	
1943	16393.07	
1944	18744.01	
1945	21372.61	
1946	25319.76	
1947	29266.9	
1948	33214.05	
1949	37161.2	
1950	34564.86	
1951	30570.63	
1952	26576.4	
1953	22582.17	
1954	21194.82	
1955	22677.79	
1956	24160.76	
1957	25643.72	
1958	26938.27	
1959	26993.32	
1960	27048.38	
1961	27103.44	
1962	27158.49	
1963	31997.78	
1964	38101.04	
1965	44204.31	
1966	50307.57	
1967	48994.81	
1968	38691.89	
1969	28388.98	
1970	18086.06	
1971	8914.798	
1972	8288.836	
1973	7662.874	
1974	7036.911	
1975	6410.949	
1976	11870.98	
1977	18987.89	
1978	26104.81	
1979	33221.73	
1980	36787.34	
1981	36133.86	
1982	35480.37	
1983	34826.89	
1984	34060.32	
1985	32543.43	
1986	31026.55	
1987	29509.67	
1988	27992.79	
1989	26410.71	
1990	24813.23	
1991	23215.76	
1992	21618.29	
1993	21945.89	
1994	24285.07	
1995	26624.25	
1996	28963.44	
1997	30488.5	
1998	28121.07	
1999	25753.64	
2000	23386.21	
2001	21018.79	
2002	22417.74	
2003	24434.88	
2004	26452.03	
2005	28469.17	
2006	31973.73	
2007	36700.45	
2008	41427.16	
2009	46153.88	
2010	49568.36	
2011	48871.32	
2012	48174.29	
2013	47477.26	
2014	46780.22	
2015	44639.9	
2016	42404.15	
2017	40168.41	
2018	37932.66	
2019	34357.17	
2020	30018.09	
2021	25679.02	
2022	21339.94	
2023	18348.8	
2024	17974.63	
2025	17600.47	
2026	17226.31	
2027	17269.24	
2028	26154.78	
2029	35040.32	
2030	43925.87	
2031	52811.41	
2032	49080.36	
2033	41233.66	
2034	33386.96	
2035	25540.25	
2036	23773	
2037	29001.35	
2038	34229.69	
2039	39458.04	
2040	42176.57	
2041	33465.66	
2042	24754.76	
2043	16043.86	
2044	7332.955	
2045	16033.83	
2046	26713.53	
2047	37393.23	
2048	48072.93	
2049	46424.27	
2050	37184.06	
2051	27943.86	
2052	18703.65	
2053	14502	
2054	19950.69	
2055	25399.39	
2056	30848.09	
2057	35853.07	
2058	34969.23	
2059	34085.4	
2060	33201.56	
2061	32317.72	
2062	29203.74	
2063	25532.38	
2064	21861.03	
2065	18189.67	
2066	18652.63	
2067	22738.54	
2068	26824.45	
2069	30910.36	
2070	34394.89	
2071	36253.62	
2072	38112.34	
2073	39971.07	
2074	41820.23	
2075	42621.25	
2076	43422.27	
2077	44223.29	
2078	45024.31	
2079	41058.07	
2080	35519.26	
2081	29980.45	
2082	24441.63	
2083	24318.52	
2084	29674.93	
2085	35031.35	
2086	40387.77	
2087	42902.82	
2088	36713.39	
2089	30523.95	
2090	24334.52	
2091	18145.09	
2092	25154.64	
2093	32190.01	
2094	39225.39	
2095	46260.77	
2096	44324.82	
2097	39444.98	
2098	34565.15	
2099	29685.31	
2100	27059.54	
2101	26590.93	
2102	26122.32	
2103	25653.71	
2104	26326.74	
2105	30040.76	
2106	33754.78	
2107	37468.8	
2108	41083.31	
2109	42115.64	
2110	43147.96	
2111	44180.29	
2112	45212.62	
2113	41851.48	
2114	37419	
2115	32986.51	
2116	28554.02	
2117	26711.08	
2118	26782.52	
2119	26853.97	
2120	26925.41	
2121	28542.24	
2122	33055.73	
2123	37569.21	
2124	42082.7	
2125	45444.59	
2126	40745.26	
2127	36045.94	
2128	31346.62	
2129	26647.3	
2130	27538.46	
2131	29016.28	
2132	30494.09	
2133	31971.9	
2134	35677.95	
2135	40394.52	
2136	45111.09	
2137	49827.66	
2138	50620.33	
2139	47060.76	
2140	43501.19	
2141	39941.62	
2142	36772.56	
2143	34698.19	
2144	32623.81	
2145	30549.43	
2146	28607.33	
2147	28941.07	
2148	29274.81	
2149	29608.56	
2150	29942.3	
2151	28568.8	
2152	26896.56	
2153	25224.32	
2154	23552.08	
2155	25318.17	
2156	28944.42	
2157	32570.67	
2158	36196.93	
2159	39083.4	
2160	41069.08	
2161	43054.76	
2162	45040.44	
2163	45698.18	
2164	42473.86	
2165	39249.54	
2166	36025.22	
2167	32820.04	
2168	29899.51	
2169	26978.98	
2170	24058.45	
2171	21137.92	
2172	26756.57	
2173	33606.01	
2174	40455.45	
2175	47304.89	
2176	44365.52	
2177	36986.79	
2178	29608.06	
2179	22229.34	
2180	20837.38	
2181	25316.4	
2182	29795.42	
2183	34274.44	
2184	35033.46	
2185	28064.58	
2186	21095.71	
2187	14126.83	
2188	9985.626	
2189	22129.15	
2190	34272.68	
2191	46416.21	
2192	58559.74	
2193	55399.07	
2194	51831.83	
2195	48264.59	
2196	44697.34	
2197	38224.45	
2198	31043.01	
2199	23861.58	
2200	16680.14	
2201	17680.1	
2202	23362.77	
2203	29045.45	
2204	34728.12	
2205	37242.32	
2206	36211.05	
2207	35179.78	
2208	34148.52	
2209	32445.89	
2210	29249.37	
2211	26052.85	
2212	22856.33	
2213	20839.94	
2214	25402.37	
2215	29964.79	
2216	34527.21	
2217	39089.63	
2218	38711.1	
2219	38318.04	
2220	37924.99	
2221	37531.93	
2222	40680.68	
2223	44479.26	
2224	48277.83	
2225	52076.4	
2226	46306.64	
2227	36358.49	
2228	26410.33	
2229	16462.18	
2230	13940.81	
2231	17494.7	
2232	21048.59	
2233	24602.48	
2234	26508.72	
2235	26014.14	
2236	25519.57	
2237	25025	
