# Time: 2021-09-16 20:47:08.460000
# Computer: 686DR2
# Program commandline: ['console_DE_v4.py', '-wl', '1550', '--no-pol', '-daqloop', '10', '-att', '29.9']
# cwd: C:\Python\de_v3
#
#  NIST Detector:  SMA0
#
# Config
# {'ch': 0, 'sw_pm': 1, 'skip_zero': False, 'measure_cmax': False, 'target_att': 29.9, 'both_pol': False, 'daqloop': 10, 'basefilename': 'C:\\Users\\qittlab/Documents/686DR2/2021_09_16/20_47.dat', 'bias_dict': [0.3, 0.7, 0.01, 0.5], 'take_darks': True, 'use_att': -1, 'cmax_stop': 12.0, 'thresh': 0.5, 'wavelength': 1550, 'readings': 5, 'hysteresis_ch': 4, 'wait_for_att': 3, 'cmax_num': 5, 'use_comparator': True, 'd': 0, 'nocal': False, 'initial_range': 0, 'use_config_att': False, 'thresh_ch': 3, 'sw_det': 2, 'cmax_vstart': 0.4, 'cmax_start': 34.0, 'hysteresis': 4.0, 'max_pol': True, 'counter_time': 1, 'target_rate': 400000, 'nopol': True}
#
#  Dark counts
##########
# scan bias
# case: 10
##########
# Voltage source
##########
# Voltage meter
# Keithley199 dmm; addr: 8
##########
# Counter
# Counter is SR400, gpib: 23
# Counter threshold is -0.3
# Counter slope (0:+, 1:-) is 1.0
# channel: 0
#  time: 1.000000e+00
#####
#  time, vbias, vdmm, thresh, counts
1631846845.88 0.300 2.929e-03 -0.300          0
1631846847.29 0.300 3.328e-03 -0.300          0
1631846848.70 0.300 3.334e-03 -0.300          0
1631846850.10 0.300 3.346e-03 -0.300          0
1631846851.52 0.300 3.328e-03 -0.300          0
1631846852.93 0.300 3.328e-03 -0.300          0
1631846854.34 0.300 3.339e-03 -0.300          0
1631846855.74 0.300 3.326e-03 -0.300          0
1631846857.16 0.300 3.319e-03 -0.300          0
1631846858.59 0.300 3.340e-03 -0.300          0
1631846859.99 0.310 3.338e-03 -0.300          0
1631846861.40 0.310 3.338e-03 -0.300          0
1631846862.81 0.310 3.334e-03 -0.300          0
1631846864.22 0.310 3.345e-03 -0.300          0
1631846865.62 0.310 3.345e-03 -0.300          0
1631846867.05 0.310 3.346e-03 -0.300          0
1631846868.45 0.310 3.339e-03 -0.300          0
1631846869.86 0.310 3.341e-03 -0.300          0
1631846871.27 0.310 3.339e-03 -0.300          0
1631846872.70 0.310 3.336e-03 -0.300          0
1631846874.10 0.320 3.350e-03 -0.300          0
1631846875.52 0.320 3.363e-03 -0.300          0
1631846876.93 0.320 3.356e-03 -0.300          0
1631846878.34 0.320 3.354e-03 -0.300          0
1631846879.74 0.320 3.354e-03 -0.300          0
1631846881.15 0.320 3.360e-03 -0.300          0
1631846882.55 0.320 3.351e-03 -0.300          0
1631846883.95 0.320 3.354e-03 -0.300          0
1631846885.37 0.320 3.361e-03 -0.300          0
1631846886.78 0.320 3.352e-03 -0.300          0
1631846888.19 0.330 3.357e-03 -0.300          0
1631846889.59 0.330 3.373e-03 -0.300          0
1631846891.01 0.330 3.371e-03 -0.300          0
1631846892.43 0.330 3.367e-03 -0.300          0
1631846893.84 0.330 3.351e-03 -0.300          0
1631846895.24 0.330 3.370e-03 -0.300          0
1631846896.65 0.330 3.384e-03 -0.300          0
1631846898.05 0.330 3.366e-03 -0.300          0
1631846899.46 0.330 3.348e-03 -0.300          0
1631846900.88 0.330 3.369e-03 -0.300          0
1631846902.29 0.340 3.394e-03 -0.300          0
1631846903.69 0.340 3.383e-03 -0.300          0
1631846905.11 0.340 3.375e-03 -0.300          0
1631846906.53 0.340 3.393e-03 -0.300          0
1631846907.93 0.340 3.380e-03 -0.300          0
1631846909.35 0.340 3.376e-03 -0.300          0
1631846910.77 0.340 3.378e-03 -0.300          0
1631846912.18 0.340 3.384e-03 -0.300          0
1631846913.59 0.340 3.384e-03 -0.300          0
1631846915.01 0.340 3.364e-03 -0.300          0
1631846916.43 0.350 3.377e-03 -0.300          0
1631846917.84 0.350 3.399e-03 -0.300          0
1631846919.24 0.350 3.391e-03 -0.300          0
1631846920.67 0.350 3.393e-03 -0.300          0
1631846922.08 0.350 3.393e-03 -0.300          0
1631846923.48 0.350 3.408e-03 -0.300          0
1631846924.90 0.350 3.401e-03 -0.300          0
1631846926.31 0.350 3.383e-03 -0.300          0
1631846927.71 0.350 3.385e-03 -0.300          0
1631846929.13 0.350 3.408e-03 -0.300          0
1631846930.54 0.360 3.387e-03 -0.300          0
1631846931.94 0.360 3.417e-03 -0.300          0
1631846933.35 0.360 3.411e-03 -0.300          0
1631846934.78 0.360 3.404e-03 -0.300          0
1631846936.19 0.360 3.394e-03 -0.300          0
1631846937.59 0.360 3.415e-03 -0.300          0
1631846939.01 0.360 3.422e-03 -0.300          0
1631846940.42 0.360 3.407e-03 -0.300          0
1631846941.82 0.360 3.393e-03 -0.300          0
1631846943.24 0.360 3.406e-03 -0.300          0
1631846944.66 0.370 3.434e-03 -0.300          0
1631846946.07 0.370 3.422e-03 -0.300          1
1631846947.48 0.370 3.417e-03 -0.300          2
1631846948.89 0.370 3.429e-03 -0.300          1
1631846950.30 0.370 3.424e-03 -0.300          1
1631846951.71 0.370 3.420e-03 -0.300          1
1631846953.13 0.370 3.422e-03 -0.300          2
1631846954.55 0.370 3.423e-03 -0.300          1
1631846955.95 0.370 3.422e-03 -0.300          2
1631846957.37 0.370 3.415e-03 -0.300          2
1631846958.80 0.380 3.421e-03 -0.300         10
1631846960.21 0.380 3.446e-03 -0.300          9
1631846961.62 0.380 3.436e-03 -0.300          8
1631846963.03 0.380 3.417e-03 -0.300         10
1631846964.44 0.380 3.437e-03 -0.300          7
1631846965.84 0.380 3.451e-03 -0.300          8
1631846967.26 0.380 3.433e-03 -0.300         11
1631846968.68 0.380 3.434e-03 -0.300          2
1631846970.08 0.380 3.440e-03 -0.300         11
1631846971.49 0.380 3.433e-03 -0.300          8
1631846972.91 0.390 3.437e-03 -0.300         31
1631846974.32 0.390 3.453e-03 -0.300         45
1631846975.72 0.390 3.460e-03 -0.300         29
1631846977.15 0.390 3.445e-03 -0.300         37
1631846978.56 0.390 3.435e-03 -0.300         30
1631846979.96 0.390 3.452e-03 -0.300         24
1631846981.37 0.390 3.455e-03 -0.300         34
1631846982.80 0.390 3.457e-03 -0.300         36
1631846984.21 0.390 3.448e-03 -0.300         38
1631846985.62 0.390 3.450e-03 -0.300         38
1631846987.03 0.400 3.471e-03 -0.300         90
1631846988.44 0.400 3.464e-03 -0.300         90
1631846989.85 0.400 3.464e-03 -0.300         96
1631846991.25 0.400 3.474e-03 -0.300         99
1631846992.66 0.400 3.469e-03 -0.300         83
1631846994.06 0.400 3.464e-03 -0.300         75
1631846995.47 0.400 3.467e-03 -0.300         91
1631846996.89 0.400 3.456e-03 -0.300         96
1631846998.30 0.400 3.457e-03 -0.300         78
1631846999.70 0.400 3.465e-03 -0.300         84
1631847001.12 0.410 3.472e-03 -0.300        212
1631847002.53 0.410 3.482e-03 -0.300        189
1631847003.93 0.410 3.474e-03 -0.300        201
1631847005.34 0.410 3.475e-03 -0.300        211
1631847006.76 0.410 3.474e-03 -0.300        223
1631847008.17 0.410 3.493e-03 -0.300        198
1631847009.57 0.410 3.474e-03 -0.300        216
1631847011.00 0.410 3.474e-03 -0.300        203
1631847012.41 0.410 3.480e-03 -0.300        216
1631847013.82 0.410 3.481e-03 -0.300        202
1631847015.22 0.420 3.493e-03 -0.300        364
1631847016.65 0.420 3.492e-03 -0.300        317
1631847018.06 0.420 3.491e-03 -0.300        367
1631847019.46 0.420 3.481e-03 -0.300        336
1631847020.88 0.420 3.478e-03 -0.300        381
1631847022.29 0.420 3.490e-03 -0.300        383
1631847023.70 0.420 3.504e-03 -0.300        357
1631847025.12 0.420 3.491e-03 -0.300        344
1631847026.54 0.420 3.490e-03 -0.300        338
1631847027.94 0.420 3.492e-03 -0.300        304
1631847029.35 0.430 3.514e-03 -0.300        532
1631847030.77 0.430 3.501e-03 -0.300        521
1631847032.18 0.430 3.492e-03 -0.300        529
1631847033.59 0.430 3.509e-03 -0.300        539
1631847035.00 0.430 3.511e-03 -0.300        560
1631847036.41 0.430 3.505e-03 -0.300        524
1631847037.82 0.430 3.506e-03 -0.300        539
1631847039.22 0.430 3.516e-03 -0.300        526
1631847040.65 0.430 3.502e-03 -0.300        567
1631847042.05 0.430 3.485e-03 -0.300        553
1631847043.46 0.440 3.498e-03 -0.300        762
1631847044.87 0.440 3.522e-03 -0.300        780
1631847046.28 0.440 3.507e-03 -0.300        727
1631847047.68 0.440 3.512e-03 -0.300        724
1631847049.09 0.440 3.518e-03 -0.300        736
1631847050.50 0.440 3.518e-03 -0.300        740
1631847051.90 0.440 3.510e-03 -0.300        846
1631847053.32 0.440 3.516e-03 -0.300        700
1631847054.74 0.440 3.522e-03 -0.300        685
1631847056.14 0.440 3.522e-03 -0.300        745
1631847057.56 0.450 3.523e-03 -0.300       1012
1631847058.97 0.450 3.530e-03 -0.300       1057
1631847060.38 0.450 3.540e-03 -0.300       1064
1631847061.79 0.450 3.538e-03 -0.300       1010
1631847063.20 0.450 3.530e-03 -0.300       1050
1631847064.63 0.450 3.531e-03 -0.300       1054
1631847066.04 0.450 3.541e-03 -0.300        987
1631847067.44 0.450 3.530e-03 -0.300       1003
1631847068.86 0.450 3.528e-03 -0.300       1045
1631847070.27 0.450 3.524e-03 -0.300       1092
