"Wavelength (nm)", "Reflectance"
473.09, 0.505221
473.81, 0.512938
474.53, 0.520263
475.25, 0.5273
475.98, 0.533642
476.7, 0.539643
477.42, 0.545906
478.14, 0.551566
478.86, 0.556549
479.59, 0.561596
480.31, 0.567201
481.03, 0.572486
481.75, 0.577095
482.47, 0.580916
483.19, 0.585188
483.91, 0.589496
484.64, 0.594049
485.36, 0.598005
486.08, 0.601568
486.8, 0.604796
487.52, 0.608212
488.24, 0.611541
488.96, 0.614606
489.68, 0.617491
490.4, 0.620349
491.12, 0.622931
491.84, 0.624891
492.56, 0.626644
493.28, 0.628357
494, 0.629841
494.72, 0.631191
495.44, 0.632925
496.16, 0.634464
496.88, 0.636137
497.6, 0.637712
498.32, 0.640364
499.04, 0.642669
499.76, 0.644598
500.48, 0.645881
501.2, 0.64737
501.92, 0.648318
502.64, 0.6486
503.36, 0.648083
504.08, 0.647366
504.8, 0.646524
505.52, 0.645834
506.24, 0.645566
506.96, 0.644886
507.67, 0.644661
508.39, 0.644304
509.11, 0.64563
509.83, 0.647609
510.55, 0.650689
511.27, 0.653151
511.99, 0.655014
512.7, 0.656478
513.42, 0.657737
514.14, 0.658397
514.86, 0.657793
515.58, 0.657093
516.3, 0.656184
517.01, 0.656004
517.73, 0.655119
518.45, 0.654494
519.17, 0.653625
519.88, 0.653194
520.6, 0.652769
521.32, 0.652058
522.04, 0.650547
522.75, 0.648428
523.47, 0.64606
524.19, 0.643299
524.91, 0.640002
525.62, 0.63517
526.34, 0.629446
527.06, 0.622766
527.77, 0.616095
528.49, 0.609042
529.21, 0.601725
529.92, 0.593696
530.64, 0.584848
531.36, 0.5748
532.07, 0.564257
532.79, 0.553099
533.51, 0.542356
534.22, 0.531346
534.94, 0.520434
535.65, 0.508778
536.37, 0.496618
537.09, 0.48391
537.8, 0.471016
538.52, 0.458063
539.23, 0.445027
539.95, 0.43242
540.66, 0.41968
541.38, 0.40748
542.1, 0.395385
542.81, 0.383857
543.53, 0.372583
544.24, 0.361863
544.96, 0.351935
545.67, 0.343189
546.39, 0.335913
547.1, 0.330044
547.82, 0.325631
548.53, 0.32261
549.25, 0.321192
549.96, 0.321659
550.67, 0.323773
551.39, 0.327703
552.1, 0.333421
552.82, 0.341218
553.53, 0.350794
554.25, 0.361985
554.96, 0.374627
555.67, 0.388248
556.39, 0.402807
557.1, 0.417963
557.82, 0.433875
558.53, 0.450223
559.24, 0.466953
559.96, 0.483668
560.67, 0.500436
561.38, 0.517211
562.1, 0.53332
562.81, 0.548883
563.52, 0.563418
564.24, 0.577445
564.95, 0.590938
565.66, 0.603568
566.38, 0.615375
567.09, 0.62629
567.8, 0.636821
568.52, 0.647165
569.23, 0.65755
569.94, 0.667385
570.65, 0.677031
571.37, 0.686152
572.08, 0.6949
572.79, 0.703513
573.5, 0.71205
574.21, 0.720808
574.93, 0.729876
575.64, 0.739395
576.35, 0.749044
577.06, 0.75829
577.77, 0.767019
578.49, 0.775154
579.2, 0.78257
579.91, 0.789346
580.62, 0.795113
581.33, 0.79966
582.04, 0.80338
582.76, 0.80614
583.47, 0.807759
584.18, 0.807602
584.89, 0.804389
585.6, 0.796958
586.31, 0.783393
587.02, 0.761439
587.73, 0.729968
588.44, 0.689432
589.15, 0.64265
589.86, 0.5953
590.58, 0.554547
591.29, 0.527097
592, 0.517525
592.71, 0.52659
593.42, 0.551254
594.13, 0.585784
594.84, 0.623837
595.55, 0.659888
596.26, 0.690179
596.97, 0.71321
597.68, 0.728656
598.39, 0.736922
599.1, 0.738665
599.81, 0.734433
600.52, 0.724568
601.22, 0.709173
601.93, 0.68833
602.64, 0.662671
603.35, 0.632968
604.06, 0.601121
604.77, 0.569833
605.48, 0.542556
606.19, 0.522289
606.9, 0.511241
607.61, 0.510737
608.32, 0.520576
609.02, 0.539044
609.73, 0.563741
610.44, 0.591949
611.15, 0.620982
611.86, 0.648642
612.57, 0.673335
613.27, 0.694655
613.98, 0.712469
614.69, 0.726367
615.4, 0.736627
616.11, 0.743594
616.81, 0.747406
617.52, 0.747992
618.23, 0.745929
618.94, 0.741086
619.65, 0.733914
620.35, 0.724328
621.06, 0.712365
621.77, 0.698302
622.47, 0.682121
623.18, 0.663827
623.89, 0.644208
624.6, 0.624332
625.3, 0.605007
626.01, 0.588119
626.72, 0.574825
627.42, 0.566365
628.13, 0.563561
628.84, 0.566464
629.54, 0.574681
630.25, 0.587758
630.96, 0.604448
631.66, 0.623805
632.37, 0.644995
633.08, 0.666432
633.78, 0.687306
634.49, 0.706847
635.19, 0.724139
635.9, 0.739
636.61, 0.751881
637.31, 0.762681
638.02, 0.771308
638.72, 0.778303
639.43, 0.783058
640.13, 0.786021
640.84, 0.787146
641.55, 0.786969
642.25, 0.784927
642.96, 0.78203
643.66, 0.777771
644.37, 0.771976
645.07, 0.764744
645.78, 0.756498
646.48, 0.746546
647.19, 0.735082
647.89, 0.722613
648.6, 0.709384
649.3, 0.695064
650, 0.680638
650.71, 0.666092
651.41, 0.65211
652.12, 0.639026
652.82, 0.628297
653.53, 0.620027
654.23, 0.614676
654.93, 0.612767
655.64, 0.614313
656.34, 0.619346
657.05, 0.627582
657.75, 0.638725
658.45, 0.651846
659.16, 0.666367
659.86, 0.681875
660.56, 0.697448
661.27, 0.712846
661.97, 0.72751
662.67, 0.741312
663.38, 0.753252
664.08, 0.763984
664.78, 0.773055
665.49, 0.780856
666.19, 0.787271
666.89, 0.792422
667.59, 0.796189
668.3, 0.798675
669, 0.799796
669.7, 0.799957
670.4, 0.799496
671.11, 0.798043
671.81, 0.795524
672.51, 0.792314
673.21, 0.788183
673.92, 0.782779
674.62, 0.776322
675.32, 0.769424
676.02, 0.761753
676.72, 0.753267
677.42, 0.744067
678.13, 0.734373
678.83, 0.723952
679.53, 0.713044
680.23, 0.701553
680.93, 0.690087
681.63, 0.678628
682.33, 0.667332
683.04, 0.656668
683.74, 0.647613
684.44, 0.639763
685.14, 0.633591
685.84, 0.62973
686.54, 0.628234
687.24, 0.628707
687.94, 0.631371
688.64, 0.636214
689.34, 0.642601
690.04, 0.650423
690.74, 0.659312
691.44, 0.669071
692.14, 0.679638
692.84, 0.690858
693.54, 0.702145
694.24, 0.713348
694.94, 0.723978
695.64, 0.734032
696.34, 0.743044
697.04, 0.751125
697.74, 0.758306
698.44, 0.764556
699.14, 0.769815
699.84, 0.774036
700.54, 0.777457
701.24, 0.780054
701.94, 0.78172
702.64, 0.782587
703.34, 0.782711
704.04, 0.781988
704.74, 0.780319
705.43, 0.778017
706.13, 0.775126
706.83, 0.771507
707.53, 0.767145
708.23, 0.762003
708.93, 0.756136
709.63, 0.749609
710.32, 0.742427
711.02, 0.734833
711.72, 0.726752
712.42, 0.718257
713.12, 0.709387
713.82, 0.699699
714.51, 0.689402
715.21, 0.678886
715.91, 0.668323
716.61, 0.658021
717.3, 0.647896
718, 0.63822
718.7, 0.629186
719.4, 0.621036
720.09, 0.61383
720.79, 0.607623
721.49, 0.602616
722.19, 0.59921
722.88, 0.597372
723.58, 0.597034
724.28, 0.598144
724.97, 0.600825
725.67, 0.604957
726.37, 0.61023
727.06, 0.616666
727.76, 0.624076
728.46, 0.632147
729.15, 0.640738
729.85, 0.649415
730.55, 0.658233
731.24, 0.667094
731.94, 0.675476
732.63, 0.683334
733.33, 0.690569
734.03, 0.697349
734.72, 0.703798
735.42, 0.709471
736.11, 0.714498
736.81, 0.718906
737.5, 0.722706
738.2, 0.725868
738.9, 0.728062
739.59, 0.729476
740.29, 0.730319
740.98, 0.730242
741.68, 0.72942
742.37, 0.727731
743.07, 0.725338
743.76, 0.722433
744.46, 0.718875
745.15, 0.71469
745.85, 0.709786
746.54, 0.704236
747.23, 0.69829
747.93, 0.691744
748.62, 0.684567
749.32, 0.67672
750.01, 0.668584
750.71, 0.660644
751.4, 0.652427
752.09, 0.644147
752.79, 0.635737
753.48, 0.627569
754.18, 0.619843
754.87, 0.612042
755.56, 0.604717
756.26, 0.597953
756.95, 0.591732
757.64, 0.586431
758.34, 0.58222
759.03, 0.579051
759.72, 0.577587
760.42, 0.577362
761.11, 0.578891
761.8, 0.581735
762.5, 0.585953
763.19, 0.591155
763.88, 0.597897
764.57, 0.605452
765.27, 0.613724
765.96, 0.622407
766.65, 0.631931
767.34, 0.642043
768.04, 0.652714
768.73, 0.663267
769.42, 0.673857
770.11, 0.684424
770.81, 0.694849
771.5, 0.704843
772.19, 0.714485
772.88, 0.723142
773.57, 0.731059
774.26, 0.73849
774.96, 0.745172
775.65, 0.751453
776.34, 0.756698
777.03, 0.760838
777.72, 0.764754
778.41, 0.768038
779.1, 0.770615
779.8, 0.772756
780.49, 0.774031
781.18, 0.774697
781.87, 0.774965
782.56, 0.77444
783.25, 0.773474
783.94, 0.772178
784.63, 0.770116
785.32, 0.767515
786.01, 0.764528
786.7, 0.761061
787.39, 0.757181
788.08, 0.752823
788.77, 0.747592
789.46, 0.741926
790.15, 0.735896
790.84, 0.72955
791.53, 0.72266
792.22, 0.7152
792.91, 0.707161
793.6, 0.698547
794.29, 0.689332
794.98, 0.679427
795.67, 0.668459
796.36, 0.656745
797.05, 0.64461
797.74, 0.631946
798.43, 0.618586
799.12, 0.604622
799.81, 0.589787
800.5, 0.574393
801.19, 0.558503
801.87, 0.541819
802.56, 0.524233
803.25, 0.505862
803.94, 0.486645
804.63, 0.466951
805.32, 0.446744
806.01, 0.425862
806.69, 0.404599
807.38, 0.383128
808.07, 0.361476
808.76, 0.339833
809.45, 0.318347
810.13, 0.297155
810.82, 0.276524
811.51, 0.256648
812.2, 0.237497
812.88, 0.219429
813.57, 0.202797
814.26, 0.187819
814.95, 0.17474
815.63, 0.163647
816.32, 0.15476
817.01, 0.148215
817.7, 0.144287
818.38, 0.142992
819.07, 0.14393
819.76, 0.147007
820.44, 0.152005
821.13, 0.1586
821.82, 0.166594
822.5, 0.175778
823.19, 0.185994
823.88, 0.196997
824.56, 0.208868
825.25, 0.221557
825.94, 0.234781
826.62, 0.248533
827.31, 0.262818
827.99, 0.277459
828.68, 0.292205
829.37, 0.306886
830.05, 0.321289
830.74, 0.335251
831.42, 0.348765
832.11, 0.361799
832.79, 0.374072
833.48, 0.385465
834.17, 0.396085
834.85, 0.405641
835.54, 0.414078
836.22, 0.421282
836.91, 0.427229
837.59, 0.432121
838.28, 0.436137
838.96, 0.439109
839.65, 0.441032
840.33, 0.442002
841.02, 0.442147
841.7, 0.441434
842.38, 0.440066
843.07, 0.437948
843.75, 0.434959
844.44, 0.430887
845.12, 0.426098
845.81, 0.420432
846.49, 0.413779
847.17, 0.406394
847.86, 0.398452
848.54, 0.389842
849.23, 0.38064
849.91, 0.370582
850.59, 0.360171
851.28, 0.34925
851.96, 0.337872
852.64, 0.326196
853.33, 0.314215
854.01, 0.301652
854.69, 0.288834
855.38, 0.275665
856.06, 0.262528
856.74, 0.249117
857.42, 0.235666
858.11, 0.222375
858.79, 0.209048
859.47, 0.195736
860.16, 0.182661
860.84, 0.169661
861.52, 0.156872
862.2, 0.144407
862.89, 0.132267
863.57, 0.120426
864.25, 0.108989
864.93, 0.098111
865.61, 0.087776
866.3, 0.077953
866.98, 0.068817
867.66, 0.060437
868.34, 0.052588
869.02, 0.045436
869.7, 0.039035
870.39, 0.03327
871.07, 0.028144
871.75, 0.023714
872.43, 0.019971
873.11, 0.016824
873.79, 0.014282
874.47, 0.01241
875.15, 0.011172
875.83, 0.010512
876.52, 0.010352
877.2, 0.01068
877.88, 0.011492
878.56, 0.012694
879.24, 0.014248
879.92, 0.016102
880.6, 0.018197
881.28, 0.02049
881.96, 0.022935
882.64, 0.025544
883.32, 0.028355
884, 0.031256
884.68, 0.034312
885.36, 0.037553
886.04, 0.040972
886.72, 0.044564
887.4, 0.048315
888.08, 0.052221
888.76, 0.056228
889.44, 0.060284
890.12, 0.064411
890.8, 0.068565
891.47, 0.072714
892.15, 0.076773
892.83, 0.080688
893.51, 0.084468
894.19, 0.088108
894.87, 0.091599
895.55, 0.094928
896.23, 0.098088
896.91, 0.101082
897.58, 0.103943
898.26, 0.106723
898.94, 0.109432
899.62, 0.112122
900.3, 0.114752
900.98, 0.117273
901.65, 0.119724
902.33, 0.122104
903.01, 0.124414
903.69, 0.126661
904.36, 0.128767
905.04, 0.130745
905.72, 0.132651
906.4, 0.134461
907.08, 0.136241
907.75, 0.138027
908.43, 0.139842
909.11, 0.141725
909.78, 0.143684
910.46, 0.145705
911.14, 0.147816
911.82, 0.149977
912.49, 0.152127
913.17, 0.154284
913.85, 0.156425
914.52, 0.158523
915.2, 0.160584
915.88, 0.16254
916.55, 0.164445
917.23, 0.166294
917.9, 0.16808
918.58, 0.169839
919.26, 0.171493
919.93, 0.173131
920.61, 0.174738
921.28, 0.176272
921.96, 0.177842
922.64, 0.179241
923.31, 0.18081
923.99, 0.182172
925.34, 0.184797
927.02, 0.187529
928.38, 0.189342
930.07, 0.190713
931.75, 0.190929
933.11, 0.190197
934.79, 0.18818
936.47, 0.184898
938.15, 0.180656
939.83, 0.174923
941.2, 0.169003
942.87, 0.161059
944.54, 0.151433
945.92, 0.142237
947.59, 0.13065
949.26, 0.118254
950.64, 0.10705
952.31, 0.093891
953.97, 0.081054
955.64, 0.068931
957.3, 0.058271
958.69, 0.05097
960.35, 0.045299
962.01, 0.043506
963.4, 0.045446
965.06, 0.051475
966.72, 0.062837
968.12, 0.076224
969.77, 0.096159
971.43, 0.119536
973.08, 0.146232
974.73, 0.174519
976.14, 0.199833
977.78, 0.227793
979.43, 0.255479
980.85, 0.278366
982.49, 0.305431
984.13, 0.332015
985.56, 0.355165
987.2, 0.380477
988.84, 0.403944
990.48, 0.423501
992.11, 0.439913
993.54, 0.451516
995.18, 0.463163
996.81, 0.472914
998.25, 0.48055
999.88, 0.487629
1001.52, 0.49333
1003.14, 0.497161
1004.77, 0.498956
1006.22, 0.499188
1007.84, 0.497845
1009.47, 0.494738
1010.92, 0.490791
1012.55, 0.485032
1014.17, 0.477461
1015.79, 0.468655
1017.41, 0.458639
1018.87, 0.448413
1020.49, 0.435352
1022.1, 0.420913
1023.57, 0.406419
1025.19, 0.38939
1026.8, 0.370989
1028.41, 0.352209
1030.02, 0.333179
1031.5, 0.316423
1033.11, 0.298314
1034.72, 0.28141
1036.2, 0.267509
1037.81, 0.255129
1039.42, 0.246052
1041.02, 0.241214
1042.63, 0.241376
1044.12, 0.24582
1045.72, 0.255681
1047.32, 0.270524
1048.92, 0.290164
1050.52, 0.313697
1052.02, 0.338848
1053.62, 0.367549
1055.21, 0.397688
1056.72, 0.426577
1058.32, 0.45671
1059.91, 0.485502
1061.5, 0.513193
1063.09, 0.539182
1064.61, 0.562127
1066.2, 0.584039
1067.79, 0.603618
1069.38, 0.621019
1070.96, 0.636425
1072.49, 0.649535
1074.08, 0.661295
1075.66, 0.671291
1077.24, 0.679843
1078.82, 0.687063
1080.36, 0.692353
1081.94, 0.696446
1083.52, 0.699511
1085.07, 0.701505
1086.65, 0.702657
1088.22, 0.702629
1089.8, 0.701744
1091.37, 0.699908
1092.93, 0.697202
1094.5, 0.693431
1096.08, 0.689119
1097.65, 0.683781
1099.22, 0.677697
1100.79, 0.6705
1102.36, 0.662552
1103.92, 0.653112
1105.49, 0.642726
1107.06, 0.630731
1108.63, 0.618257
1110.2, 0.604489
1111.77, 0.589896
1113.33, 0.573522
1114.9, 0.556751
1116.47, 0.538455
1118.03, 0.519928
1119.6, 0.500343
1121.17, 0.481327
1122.73, 0.46237
1124.3, 0.44502
1125.87, 0.428765
1127.43, 0.415496
1129, 0.405312
1130.56, 0.399376
1132.13, 0.397917
1133.69, 0.401618
1135.26, 0.410899
1136.82, 0.424705
1138.39, 0.443656
1139.95, 0.465866
1141.51, 0.491597
1143.08, 0.518071
1144.64, 0.546605
1146.2, 0.574552
1147.77, 0.60283
1149.33, 0.629027
1150.89, 0.654197
1152.45, 0.677045
1154.02, 0.698898
1155.58, 0.717838
1157.14, 0.734811
1158.7, 0.749425
1160.26, 0.762613
1161.82, 0.773886
1163.39, 0.783707
1164.95, 0.791732
1166.51, 0.798352
1168.07, 0.804047
1169.63, 0.809023
1171.19, 0.813087
1172.75, 0.8164
1174.31, 0.818702
1175.87, 0.820373
1177.42, 0.821559
1178.98, 0.822014
1180.54, 0.821961
1182.1, 0.821062
1183.66, 0.819669
1185.22, 0.817734
1186.77, 0.814859
1188.33, 0.811114
1189.89, 0.806842
1191.45, 0.801922
1193, 0.796577
1194.56, 0.790286
1196.12, 0.783207
1197.67, 0.775818
1199.23, 0.767889
1200.79, 0.758853
1202.34, 0.748878
1203.9, 0.737189
1205.45, 0.724116
1207.01, 0.709365
1208.56, 0.693086
1210.12, 0.674957
1211.67, 0.655729
1213.23, 0.635503
1214.78, 0.615251
1216.33, 0.595682
1217.89, 0.578275
1219.44, 0.564311
1220.99, 0.555123
1222.55, 0.551689
1224.1, 0.554984
1225.65, 0.565279
1227.21, 0.582472
1228.76, 0.605559
1230.31, 0.633211
1231.86, 0.663829
1233.41, 0.695448
1234.96, 0.72662
1236.52, 0.756028
1238.07, 0.782554
1239.62, 0.805598
1241.17, 0.824808
1242.72, 0.840995
1244.27, 0.853673
1245.82, 0.863749
1247.37, 0.871527
1248.92, 0.877404
1250.47, 0.88171
1252.02, 0.884675
1253.57, 0.886988
1255.11, 0.888315
1256.66, 0.888963
1258.21, 0.889337
1259.76, 0.889364
1261.31, 0.888966
1262.86, 0.888685
1264.4, 0.88797
1265.95, 0.887493
1267.5, 0.886356
1269.04, 0.885483
1270.59, 0.883878
1272.14, 0.88181
1273.68, 0.879965
1275.23, 0.878372
1276.78, 0.87634
1278.32, 0.874314
1279.87, 0.871165
1281.41, 0.868202
1282.96, 0.865272
1284.5, 0.862508
1286.05, 0.859659
1287.59, 0.856595
1289.13, 0.853319
1290.68, 0.850523
1292.22, 0.847682
1293.77, 0.845657
1295.31, 0.843177
1296.85, 0.840372
1298.4, 0.837575
1299.94, 0.835125
1301.48, 0.83226
1303.02, 0.829438
1304.57, 0.82643
1306.11, 0.823702
1307.65, 0.820801
1309.19, 0.81856
1310.73, 0.816323
1312.27, 0.814055
1313.81, 0.811291
1315.35, 0.808835
1316.9, 0.806351
1318.44, 0.80423
1319.98, 0.802066
1321.52, 0.799489
1323.06, 0.796414
1324.59, 0.79341
1326.13, 0.790144
1327.67, 0.787004
1329.21, 0.783592
1330.75, 0.779921
1332.29, 0.775648
1333.83, 0.771088
1335.36, 0.766705
1336.9, 0.762687
1338.44, 0.758501
1339.98, 0.754349
1341.51, 0.750394
1343.05, 0.746704
1344.59, 0.742945
1346.13, 0.739395
1347.66, 0.735874
1349.2, 0.732268
1350.73, 0.728517
1352.27, 0.724772
1353.8, 0.720984
1355.34, 0.717054
1356.88, 0.712996
1358.41, 0.708903
1359.94, 0.704858
1361.48, 0.700908
1363.01, 0.696879
1364.55, 0.692683
1366.08, 0.688555
1367.62, 0.684384
1369.15, 0.680231
1370.68, 0.676076
1372.22, 0.671647
1373.75, 0.666761
1375.28, 0.661994
1376.81, 0.657186
1378.35, 0.652471
1379.88, 0.64759
1381.41, 0.642502
1382.94, 0.637167
1384.47, 0.631739
1386, 0.62607
1387.53, 0.620582
1389.07, 0.615172
1390.6, 0.609739
1392.13, 0.603998
1393.66, 0.598258
1395.19, 0.592322
1396.72, 0.586539
1398.25, 0.580503
1399.77, 0.574512
1401.3, 0.568367
1402.83, 0.562405
1404.36, 0.556016
1405.89, 0.549823
1407.42, 0.543522
1408.95, 0.537248
1410.47, 0.5308
1412, 0.524329
1413.53, 0.51752
1415.06, 0.510767
1416.58, 0.50393
1418.11, 0.497121
1419.64, 0.490063
1421.16, 0.483546
1422.69, 0.476864
1424.22, 0.469984
1425.74, 0.462734
1427.27, 0.455544
1428.79, 0.448181
1430.32, 0.441276
1431.84, 0.434222
1433.37, 0.427005
1434.89, 0.41959
1436.42, 0.412152
1437.94, 0.404348
1439.47, 0.396479
1440.99, 0.388543
1442.51, 0.380736
1444.04, 0.3729
1445.56, 0.365164
1447.08, 0.357165
1448.6, 0.349128
1450.13, 0.34099
