"Wavelength (nm)", "Reflectance"
263.51, 0.247577
264.25, 0.106971
265, 0.127225
265.74, 0.26285
266.48, 0.159912
267.23, 0.239884
267.97, 0.093888
268.71, 0.310595
269.45, 0.315147
270.2, 0.304884
270.94, 0.382377
271.68, 0.304984
272.43, 0.275051
273.17, 0.29729
273.91, 0.350322
274.65, 0.2191
275.4, 0.291597
276.14, 0.28326
276.88, 0.274194
277.62, 0.283068
278.36, 0.27359
279.11, 0.27518
279.85, 0.312392
280.59, 0.320039
281.33, 0.331047
282.07, 0.344955
282.81, 0.34844
283.56, 0.386248
284.3, 0.375085
285.04, 0.374056
285.78, 0.340556
286.52, 0.364567
287.26, 0.364877
288, 0.389623
288.74, 0.382064
289.48, 0.36872
290.23, 0.379511
290.97, 0.399971
291.71, 0.382428
292.45, 0.400371
293.19, 0.391479
293.93, 0.391115
294.67, 0.398659
295.41, 0.394556
296.15, 0.402191
296.89, 0.375676
297.63, 0.385923
298.37, 0.396687
299.11, 0.39338
299.85, 0.398703
300.59, 0.395123
301.33, 0.409239
302.07, 0.383699
302.81, 0.40099
303.55, 0.404555
304.29, 0.400003
305.02, 0.396246
305.76, 0.40404
306.5, 0.391584
307.24, 0.39401
307.98, 0.395248
308.72, 0.38705
309.46, 0.395394
310.2, 0.392711
310.94, 0.397294
311.68, 0.395204
312.41, 0.398625
313.15, 0.389934
313.89, 0.396348
314.63, 0.40006
315.37, 0.397432
316.11, 0.403978
316.84, 0.401344
317.58, 0.397937
318.32, 0.391156
319.06, 0.39564
319.79, 0.392519
320.53, 0.392223
321.27, 0.389764
322.01, 0.393096
322.74, 0.387091
323.48, 0.395195
324.22, 0.395163
324.96, 0.395463
325.69, 0.395264
326.43, 0.392869
327.17, 0.393587
327.91, 0.397314
328.64, 0.396347
329.38, 0.389087
330.12, 0.385383
330.85, 0.390023
331.59, 0.391065
332.33, 0.38944
333.06, 0.387539
333.8, 0.385865
334.53, 0.388757
335.27, 0.385067
336.01, 0.386825
336.74, 0.386775
337.48, 0.383493
338.21, 0.386815
338.95, 0.38749
339.69, 0.384925
340.42, 0.388491
341.16, 0.384828
341.89, 0.385692
342.63, 0.383296
343.36, 0.382511
344.1, 0.377812
344.83, 0.37854
345.57, 0.381066
346.3, 0.383483
347.04, 0.379305
347.77, 0.379657
348.51, 0.379282
349.24, 0.378242
349.98, 0.382023
350.71, 0.382585
351.45, 0.382674
352.18, 0.379498
352.92, 0.380016
353.65, 0.379167
354.39, 0.376481
355.12, 0.377465
355.85, 0.373725
356.59, 0.372229
357.32, 0.376863
358.06, 0.374825
358.79, 0.372357
359.52, 0.373487
360.26, 0.37376
360.99, 0.373597
361.72, 0.372638
362.46, 0.371196
363.19, 0.371064
363.92, 0.37028
364.66, 0.36791
365.39, 0.365354
366.12, 0.364638
366.86, 0.36748
367.59, 0.36548
368.32, 0.364214
369.06, 0.365155
369.79, 0.363015
370.52, 0.360077
371.25, 0.360538
371.99, 0.359672
372.72, 0.359312
373.45, 0.359174
374.18, 0.356057
374.91, 0.35631
375.65, 0.355861
376.38, 0.353258
377.11, 0.351129
377.84, 0.351789
378.57, 0.35189
379.31, 0.353097
380.04, 0.352296
380.77, 0.350114
381.5, 0.349152
382.23, 0.34882
382.96, 0.350377
383.7, 0.352557
384.43, 0.350941
385.16, 0.348832
385.89, 0.347008
386.62, 0.347351
387.35, 0.346886
388.08, 0.347886
388.81, 0.348004
389.54, 0.346706
390.27, 0.345577
391, 0.345266
391.74, 0.344037
392.47, 0.341252
393.2, 0.340557
393.93, 0.34218
394.66, 0.341646
395.39, 0.341906
396.12, 0.343583
396.85, 0.342569
397.58, 0.340921
398.31, 0.340547
399.04, 0.341103
399.77, 0.34094
400.5, 0.339578
401.22, 0.338502
401.95, 0.337785
402.68, 0.337658
403.41, 0.335695
404.14, 0.334821
404.87, 0.335485
405.6, 0.336163
406.33, 0.335963
407.06, 0.33393
407.79, 0.333172
408.52, 0.333764
409.24, 0.33257
409.97, 0.33065
410.7, 0.329296
411.43, 0.328073
412.16, 0.327667
412.89, 0.32758
413.62, 0.32713
414.34, 0.326242
415.07, 0.325016
415.8, 0.322991
416.53, 0.320798
417.26, 0.319615
417.98, 0.318446
418.71, 0.317031
419.44, 0.31577
420.17, 0.314499
420.89, 0.313931
421.62, 0.313423
422.35, 0.312649
423.08, 0.311986
423.8, 0.310765
424.53, 0.309239
425.26, 0.307581
425.99, 0.306272
426.71, 0.305727
427.44, 0.304793
428.17, 0.30244
428.89, 0.299251
429.62, 0.296549
430.35, 0.294377
431.07, 0.291577
431.8, 0.288839
432.53, 0.28655
433.25, 0.283371
433.98, 0.279246
434.7, 0.275168
435.43, 0.271401
436.16, 0.26761
436.88, 0.262771
437.61, 0.257366
438.33, 0.252561
439.06, 0.248354
439.79, 0.243363
440.51, 0.237571
441.24, 0.232008
441.96, 0.226794
442.69, 0.221243
443.41, 0.215909
444.14, 0.211898
444.86, 0.208527
445.59, 0.205502
446.31, 0.203233
447.04, 0.201753
447.76, 0.201126
448.49, 0.201211
449.21, 0.201913
449.94, 0.202831
450.66, 0.205292
451.39, 0.209195
452.11, 0.213874
452.84, 0.218972
453.56, 0.224872
454.28, 0.231952
455.01, 0.239811
455.73, 0.248743
456.46, 0.258272
457.18, 0.268719
457.9, 0.279411
458.63, 0.290392
459.35, 0.301611
460.08, 0.313684
460.8, 0.325913
461.52, 0.33788
462.25, 0.349297
462.97, 0.361102
463.69, 0.373378
464.42, 0.385604
465.14, 0.397266
465.86, 0.407957
466.58, 0.418324
467.31, 0.428723
468.03, 0.439228
468.75, 0.44952
469.48, 0.459691
470.2, 0.469741
470.92, 0.478972
471.64, 0.487485
472.37, 0.496329
473.09, 0.504959
473.81, 0.512654
474.53, 0.519666
475.25, 0.527416
475.98, 0.534817
476.7, 0.541493
477.42, 0.547681
478.14, 0.553774
478.86, 0.559518
479.59, 0.564487
480.31, 0.569146
481.03, 0.574054
481.75, 0.578961
482.47, 0.58315
483.19, 0.587237
483.91, 0.591898
484.64, 0.59667
485.36, 0.600401
486.08, 0.603807
486.8, 0.607533
487.52, 0.611074
488.24, 0.614878
488.96, 0.6181
489.68, 0.620997
490.4, 0.623693
491.12, 0.626488
491.84, 0.629271
492.56, 0.630769
493.28, 0.632024
494, 0.633409
494.72, 0.634975
495.44, 0.636588
496.16, 0.637851
496.88, 0.638862
497.6, 0.640152
498.32, 0.64188
499.04, 0.645001
499.76, 0.647229
500.48, 0.649866
501.2, 0.651612
501.92, 0.65333
502.64, 0.653727
503.36, 0.65322
504.08, 0.652069
504.8, 0.650882
505.52, 0.650279
506.24, 0.649463
506.96, 0.648822
507.67, 0.647743
508.39, 0.647025
509.11, 0.646947
509.83, 0.64834
510.55, 0.650912
511.27, 0.653486
511.99, 0.656059
512.7, 0.658778
513.42, 0.661407
514.14, 0.662739
514.86, 0.66313
515.58, 0.66272
516.3, 0.66269
517.01, 0.662235
517.73, 0.661525
518.45, 0.660696
519.17, 0.660252
519.88, 0.660215
520.6, 0.660248
521.32, 0.65986
522.04, 0.658767
522.75, 0.657263
523.47, 0.655073
524.19, 0.652651
524.91, 0.649781
525.62, 0.646123
526.34, 0.641476
527.06, 0.635449
527.77, 0.62885
528.49, 0.621579
529.21, 0.613786
529.92, 0.605682
530.64, 0.597228
531.36, 0.588345
532.07, 0.578401
532.79, 0.567859
533.51, 0.556444
534.22, 0.544984
534.94, 0.533013
535.65, 0.521144
536.37, 0.508689
537.09, 0.496002
537.8, 0.483114
538.52, 0.47015
539.23, 0.457145
539.95, 0.444295
540.66, 0.431286
541.38, 0.418402
542.1, 0.405335
542.81, 0.392635
543.53, 0.380609
544.24, 0.369377
544.96, 0.358936
545.67, 0.349543
546.39, 0.340978
547.1, 0.333818
547.82, 0.32793
548.53, 0.323401
549.25, 0.320665
549.96, 0.319436
550.67, 0.319905
551.39, 0.322224
552.1, 0.326187
552.82, 0.332463
553.53, 0.34053
554.25, 0.350372
554.96, 0.36134
555.67, 0.373408
556.39, 0.386623
557.1, 0.400864
557.82, 0.416255
558.53, 0.432361
559.24, 0.448769
559.96, 0.465074
560.67, 0.481399
561.38, 0.49792
562.1, 0.514485
562.81, 0.530301
563.52, 0.54528
564.24, 0.559256
564.95, 0.572905
565.66, 0.586246
566.38, 0.599092
567.09, 0.6113
567.8, 0.622884
568.52, 0.633914
569.23, 0.644755
569.94, 0.655163
570.65, 0.665566
571.37, 0.675823
572.08, 0.686032
572.79, 0.6965
573.5, 0.707023
574.21, 0.717408
574.93, 0.727802
575.64, 0.738081
576.35, 0.747936
577.06, 0.75747
577.77, 0.766398
578.49, 0.77484
579.2, 0.782831
579.91, 0.790216
580.62, 0.796824
581.33, 0.802587
582.04, 0.807726
582.76, 0.812105
583.47, 0.815833
584.18, 0.818863
584.89, 0.820827
585.6, 0.821442
586.31, 0.819568
587.02, 0.813545
587.73, 0.801854
588.44, 0.782525
589.15, 0.754314
589.86, 0.717054
590.58, 0.672468
591.29, 0.625078
592, 0.581454
592.71, 0.548718
593.42, 0.53252
594.13, 0.534993
594.84, 0.554609
595.55, 0.5864
596.26, 0.623867
596.97, 0.661053
597.68, 0.693529
598.39, 0.719016
599.1, 0.737297
599.81, 0.748635
600.52, 0.753627
601.22, 0.752731
601.93, 0.746008
602.64, 0.73343
603.35, 0.714973
604.06, 0.691005
604.77, 0.662593
605.48, 0.630983
606.19, 0.59884
606.9, 0.568662
607.61, 0.543448
608.32, 0.526299
609.02, 0.519231
609.73, 0.522847
610.44, 0.536471
611.15, 0.558263
611.86, 0.585362
612.57, 0.615089
613.27, 0.64469
613.98, 0.672491
614.69, 0.696854
615.4, 0.717158
616.11, 0.733535
616.81, 0.746255
617.52, 0.755165
618.23, 0.760885
618.94, 0.763652
619.65, 0.763403
620.35, 0.760591
621.06, 0.755379
621.77, 0.747731
622.47, 0.737465
623.18, 0.724655
623.89, 0.709428
624.6, 0.691825
625.3, 0.672667
626.01, 0.652615
626.72, 0.632431
627.42, 0.613193
628.13, 0.596701
628.84, 0.583548
629.54, 0.57525
630.25, 0.572547
630.96, 0.576071
631.66, 0.585132
632.37, 0.599309
633.08, 0.617609
633.78, 0.638731
634.49, 0.660905
635.19, 0.682812
635.9, 0.70405
636.61, 0.72327
637.31, 0.740481
638.02, 0.755481
638.72, 0.76855
639.43, 0.778908
640.13, 0.786864
640.84, 0.792932
641.55, 0.79744
642.25, 0.799829
642.96, 0.801207
643.66, 0.801298
644.37, 0.799678
645.07, 0.796145
645.78, 0.791471
646.48, 0.785568
647.19, 0.778082
647.89, 0.769094
648.6, 0.758994
649.3, 0.747352
650, 0.734305
650.71, 0.72059
651.41, 0.705934
652.12, 0.690929
652.82, 0.676317
653.53, 0.662076
654.23, 0.64906
654.93, 0.638119
655.64, 0.629453
656.34, 0.623812
657.05, 0.621599
657.75, 0.622686
658.45, 0.627168
659.16, 0.634906
659.86, 0.645752
660.56, 0.658723
661.27, 0.673291
661.97, 0.689089
662.67, 0.705399
663.38, 0.72089
664.08, 0.735843
664.78, 0.749902
665.49, 0.762724
666.19, 0.774195
666.89, 0.784279
667.59, 0.792852
668.3, 0.799824
669, 0.805317
669.7, 0.809467
670.4, 0.812259
671.11, 0.813842
671.81, 0.81459
672.51, 0.814129
673.21, 0.812603
673.92, 0.809986
674.62, 0.806455
675.32, 0.802011
676.02, 0.796864
676.72, 0.790715
677.42, 0.783882
678.13, 0.776374
678.83, 0.767928
679.53, 0.758614
680.23, 0.748431
680.93, 0.737748
681.63, 0.726454
682.33, 0.714877
683.04, 0.703023
683.74, 0.691471
684.44, 0.680095
685.14, 0.669294
685.84, 0.659509
686.54, 0.651304
687.24, 0.644443
687.94, 0.639623
688.64, 0.636943
689.34, 0.636201
690.04, 0.63718
690.74, 0.640211
691.44, 0.645204
692.14, 0.651887
692.84, 0.660418
693.54, 0.670574
694.24, 0.681944
694.94, 0.693889
695.64, 0.706135
696.34, 0.718368
697.04, 0.730112
697.74, 0.741172
698.44, 0.751287
699.14, 0.760425
699.84, 0.768591
700.54, 0.775734
701.24, 0.781809
701.94, 0.786811
702.64, 0.790874
703.34, 0.793845
704.04, 0.795773
704.74, 0.796882
705.43, 0.797149
706.13, 0.796763
706.83, 0.795638
707.53, 0.793791
708.23, 0.791309
708.93, 0.78794
709.63, 0.783854
710.32, 0.778943
711.02, 0.773429
711.72, 0.767383
712.42, 0.760575
713.12, 0.753149
713.82, 0.744913
714.51, 0.736034
715.21, 0.726759
715.91, 0.717106
716.61, 0.707037
717.3, 0.696548
718, 0.685849
718.7, 0.674975
719.4, 0.664127
720.09, 0.653449
720.79, 0.642943
721.49, 0.633058
722.19, 0.624215
722.88, 0.616622
723.58, 0.610165
724.28, 0.605004
724.97, 0.601446
725.67, 0.599699
726.37, 0.599382
727.06, 0.600502
727.76, 0.603163
728.46, 0.607421
729.15, 0.613081
729.85, 0.619735
730.55, 0.627235
731.24, 0.635697
731.94, 0.6447
732.63, 0.654001
733.33, 0.663233
734.03, 0.67242
734.72, 0.68143
735.42, 0.689937
736.11, 0.69788
736.81, 0.705302
737.5, 0.712022
738.2, 0.718083
738.9, 0.723226
739.59, 0.727953
740.29, 0.732111
740.98, 0.735252
741.68, 0.737497
742.37, 0.739097
743.07, 0.739915
743.76, 0.74028
744.46, 0.739684
745.15, 0.73819
745.85, 0.736173
746.54, 0.733264
747.23, 0.729641
747.93, 0.725127
748.62, 0.719798
749.32, 0.713713
750.01, 0.706992
750.71, 0.699755
751.4, 0.69218
752.09, 0.684002
752.79, 0.675569
753.48, 0.666809
754.18, 0.657911
754.87, 0.648915
755.56, 0.639779
756.26, 0.630428
756.95, 0.621264
757.64, 0.612266
758.34, 0.603477
759.03, 0.595235
759.72, 0.587545
760.42, 0.580751
761.11, 0.574982
761.8, 0.570115
762.5, 0.566496
763.19, 0.56432
763.88, 0.563591
764.57, 0.564207
765.27, 0.566187
765.96, 0.569441
766.65, 0.574452
767.34, 0.580944
768.04, 0.588331
768.73, 0.596821
769.42, 0.606313
770.11, 0.616214
770.81, 0.626933
771.5, 0.637817
772.19, 0.648566
772.88, 0.659354
773.57, 0.669936
774.26, 0.680183
774.96, 0.690188
775.65, 0.699676
776.34, 0.708497
777.03, 0.716875
777.72, 0.724594
778.41, 0.731593
779.1, 0.738205
779.8, 0.744245
780.49, 0.749467
781.18, 0.75407
781.87, 0.757666
782.56, 0.760674
783.25, 0.762727
783.94, 0.764295
784.63, 0.765107
785.32, 0.765098
786.01, 0.764515
786.7, 0.763503
787.39, 0.761993
788.08, 0.760243
788.77, 0.757559
789.46, 0.754085
790.15, 0.750325
790.84, 0.746097
791.53, 0.741426
792.22, 0.735988
792.91, 0.729994
793.6, 0.723393
794.29, 0.716096
794.98, 0.708251
795.67, 0.699748
796.36, 0.690426
797.05, 0.680425
797.74, 0.669863
798.43, 0.658672
799.12, 0.64705
799.81, 0.634702
800.5, 0.621545
801.19, 0.607622
801.87, 0.593059
802.56, 0.577817
803.25, 0.561798
803.94, 0.544998
804.63, 0.527525
805.32, 0.509466
806.01, 0.490805
806.69, 0.471826
807.38, 0.452561
808.07, 0.432799
808.76, 0.412812
809.45, 0.392655
810.13, 0.372251
810.82, 0.351744
811.51, 0.331262
812.2, 0.310823
812.88, 0.290652
813.57, 0.271106
814.26, 0.252256
814.95, 0.23431
815.63, 0.217625
816.32, 0.202476
817.01, 0.189025
817.7, 0.177352
818.38, 0.167667
819.07, 0.160075
819.76, 0.154536
820.44, 0.151086
821.13, 0.149662
821.82, 0.150114
822.5, 0.1524
823.19, 0.156431
823.88, 0.161974
824.56, 0.169025
825.25, 0.177503
825.94, 0.187271
826.62, 0.198167
827.31, 0.210142
827.99, 0.223074
828.68, 0.236781
829.37, 0.251082
830.05, 0.265809
830.74, 0.280663
831.42, 0.29561
832.11, 0.310377
832.79, 0.324846
833.48, 0.338863
834.17, 0.3522
834.85, 0.364677
835.54, 0.376324
836.22, 0.386961
836.91, 0.396567
837.59, 0.405095
838.28, 0.412649
838.96, 0.419311
839.65, 0.424948
840.33, 0.42964
841.02, 0.433472
841.7, 0.436338
842.38, 0.438455
843.07, 0.439707
843.75, 0.440088
844.44, 0.439635
845.12, 0.438161
845.81, 0.435921
846.49, 0.432775
847.17, 0.428665
847.86, 0.423659
848.54, 0.417704
849.23, 0.411156
849.91, 0.403854
850.59, 0.395686
851.28, 0.386821
851.96, 0.377341
852.64, 0.367515
853.33, 0.357258
854.01, 0.346467
854.69, 0.335264
855.38, 0.32354
856.06, 0.311575
856.74, 0.299424
857.42, 0.286978
858.11, 0.274191
858.79, 0.26115
859.47, 0.24798
860.16, 0.234918
860.84, 0.221811
861.52, 0.208503
862.2, 0.195155
862.89, 0.182027
863.57, 0.169155
864.25, 0.156631
864.93, 0.144243
865.61, 0.132278
866.3, 0.120605
866.98, 0.109432
867.66, 0.09885
868.34, 0.088915
869.02, 0.079314
869.7, 0.07031
870.39, 0.061801
871.07, 0.053999
871.75, 0.046813
872.43, 0.040334
873.11, 0.034403
873.79, 0.029171
874.47, 0.024432
875.15, 0.020445
875.83, 0.017043
876.52, 0.01424
877.2, 0.012066
877.88, 0.010456
878.56, 0.009322
879.24, 0.00871
879.92, 0.00848
880.6, 0.008743
881.28, 0.009387
881.96, 0.010374
882.64, 0.011712
883.32, 0.013378
884, 0.015338
884.68, 0.017581
885.36, 0.020042
886.04, 0.022795
886.72, 0.025843
887.4, 0.029132
888.08, 0.03262
888.76, 0.036315
889.44, 0.040204
890.12, 0.044206
890.8, 0.048274
891.47, 0.052383
892.15, 0.05657
892.83, 0.060713
893.51, 0.064746
894.19, 0.068705
894.87, 0.072555
895.55, 0.076287
896.23, 0.079912
896.91, 0.083414
897.58, 0.086841
898.26, 0.090201
898.94, 0.093469
899.62, 0.096698
900.3, 0.099864
900.98, 0.102961
901.65, 0.106019
902.33, 0.108991
903.01, 0.111792
903.69, 0.11441
904.36, 0.116897
905.04, 0.119281
905.72, 0.121547
906.4, 0.123727
907.08, 0.125854
907.75, 0.127924
908.43, 0.130004
909.11, 0.132106
909.78, 0.13427
910.46, 0.136545
911.14, 0.138861
911.82, 0.14118
912.49, 0.143537
913.17, 0.145889
913.85, 0.148184
914.52, 0.150478
915.2, 0.15267
915.88, 0.154747
916.55, 0.156813
917.23, 0.158841
917.9, 0.160816
918.58, 0.162751
919.26, 0.164594
919.93, 0.166355
920.61, 0.168146
921.28, 0.169906
921.96, 0.171789
922.64, 0.173536
923.31, 0.175487
923.99, 0.177222
925.34, 0.180712
927.02, 0.184959
928.38, 0.188067
930.07, 0.191121
931.75, 0.193183
933.11, 0.194197
934.79, 0.194276
936.47, 0.193233
938.15, 0.191083
939.83, 0.187864
941.2, 0.184171
942.87, 0.178806
944.54, 0.171925
945.92, 0.164922
947.59, 0.155397
949.26, 0.144809
950.64, 0.134847
952.31, 0.122472
953.97, 0.10967
955.64, 0.096724
957.3, 0.083802
958.69, 0.073423
960.35, 0.062875
962.01, 0.054927
963.4, 0.05015
965.06, 0.047752
966.72, 0.04996
968.12, 0.055268
969.77, 0.066062
971.43, 0.081521
973.08, 0.101361
974.73, 0.124242
976.14, 0.145946
977.78, 0.171473
979.43, 0.198176
980.85, 0.221367
982.49, 0.25055
984.13, 0.280597
985.56, 0.307591
987.2, 0.33773
988.84, 0.366364
990.48, 0.390807
992.11, 0.411929
993.54, 0.427275
995.18, 0.443377
996.81, 0.457277
998.25, 0.468601
999.88, 0.479911
1001.52, 0.489495
1003.14, 0.49692
1004.77, 0.502529
1006.22, 0.505836
1007.84, 0.507797
1009.47, 0.507901
1010.92, 0.506816
1012.55, 0.50421
1014.17, 0.49995
1015.79, 0.494539
1017.41, 0.488051
1018.87, 0.480897
1020.49, 0.471383
1022.1, 0.460262
1023.57, 0.448447
1025.19, 0.434098
1026.8, 0.418351
1028.41, 0.401693
1030.02, 0.384088
1031.5, 0.368002
1033.11, 0.349708
1034.72, 0.331357
1036.2, 0.314642
1037.81, 0.297559
1039.42, 0.281864
1041.02, 0.268717
1042.63, 0.258847
1044.12, 0.253243
1045.72, 0.251549
1047.32, 0.254804
1048.92, 0.263251
1050.52, 0.276779
1052.02, 0.293986
1053.62, 0.316302
1055.21, 0.342239
1056.72, 0.369069
1058.32, 0.398941
1059.91, 0.429332
1061.5, 0.459924
1063.09, 0.489442
1064.61, 0.516341
1066.2, 0.54298
1067.79, 0.56804
1069.38, 0.590932
1070.96, 0.611311
1072.49, 0.62915
1074.08, 0.645517
1075.66, 0.659634
1077.24, 0.67148
1078.82, 0.681556
1080.36, 0.689779
1081.94, 0.69692
1083.52, 0.702912
1085.07, 0.707542
1086.65, 0.711087
1088.22, 0.71354
1089.8, 0.715021
1091.37, 0.715525
1092.93, 0.715047
1094.5, 0.713628
1096.08, 0.711737
1097.65, 0.709074
1099.22, 0.705891
1100.79, 0.701477
1102.36, 0.696146
1103.92, 0.689597
1105.49, 0.681891
1107.06, 0.672538
1108.63, 0.662637
1110.2, 0.651538
1111.77, 0.639559
1113.33, 0.625794
1114.9, 0.611471
1116.47, 0.596018
1118.03, 0.579754
1119.6, 0.561794
1121.17, 0.543718
1122.73, 0.524894
1124.3, 0.506575
1125.87, 0.487839
1127.43, 0.470224
1129, 0.453603
1130.56, 0.439374
1132.13, 0.427232
1133.69, 0.419032
1135.26, 0.414694
1136.82, 0.414952
1138.39, 0.420429
1139.95, 0.431161
1141.51, 0.447049
1143.08, 0.466396
1144.64, 0.489808
1146.2, 0.515336
1147.77, 0.543364
1149.33, 0.571273
1150.89, 0.599708
1152.45, 0.626627
1154.02, 0.653396
1155.58, 0.677312
1157.14, 0.699716
1158.7, 0.719555
1160.26, 0.737896
1161.82, 0.753498
1163.39, 0.76728
1164.95, 0.77871
1166.51, 0.789341
1168.07, 0.798743
1169.63, 0.806596
1171.19, 0.813299
1172.75, 0.819396
1174.31, 0.824604
1175.87, 0.829178
1177.42, 0.832747
1178.98, 0.835209
1180.54, 0.837339
1182.1, 0.838835
1183.66, 0.839343
1185.22, 0.838896
1186.77, 0.837507
1188.33, 0.835199
1189.89, 0.832323
1191.45, 0.828848
1193, 0.824808
1194.56, 0.8199
1196.12, 0.814744
1197.67, 0.80935
1199.23, 0.803836
1200.79, 0.797557
1202.34, 0.790539
1203.9, 0.782265
1205.45, 0.773226
1207.01, 0.762987
1208.56, 0.751514
1210.12, 0.73811
1211.67, 0.723112
1213.23, 0.706482
1214.78, 0.68858
1216.33, 0.66935
1217.89, 0.649551
1219.44, 0.629806
1220.99, 0.610646
1222.55, 0.593261
1224.1, 0.57935
1225.65, 0.570061
1227.21, 0.566759
1228.76, 0.570046
1230.31, 0.580263
1231.86, 0.596728
1233.41, 0.619113
1234.96, 0.646584
1236.52, 0.677134
1238.07, 0.708947
1239.62, 0.74031
1241.17, 0.769829
1242.72, 0.796959
1244.27, 0.820515
1245.82, 0.840729
1247.37, 0.857024
1248.92, 0.86978
1250.47, 0.879635
1252.02, 0.88738
1253.57, 0.893539
1255.11, 0.89836
1256.66, 0.902014
1258.21, 0.905005
1259.76, 0.907121
1261.31, 0.908667
1262.86, 0.910172
1264.4, 0.910978
1265.95, 0.911475
1267.5, 0.910696
1269.04, 0.909733
1270.59, 0.908145
1272.14, 0.906084
1273.68, 0.90429
1275.23, 0.902407
1276.78, 0.900081
1278.32, 0.897316
1279.87, 0.893686
1281.41, 0.89056
1282.96, 0.887248
1284.5, 0.883933
1286.05, 0.880598
1287.59, 0.877097
1289.13, 0.873424
1290.68, 0.869944
1292.22, 0.866943
1293.77, 0.865084
1295.31, 0.862535
1296.85, 0.859781
1298.4, 0.857086
1299.94, 0.854438
1301.48, 0.851529
1303.02, 0.849245
1304.57, 0.846598
1306.11, 0.843953
1307.65, 0.840655
1309.19, 0.838296
1310.73, 0.835791
1312.27, 0.833092
1313.81, 0.830483
1315.35, 0.828492
1316.9, 0.82619
1318.44, 0.824507
1319.98, 0.822935
1321.52, 0.821056
1323.06, 0.818457
1324.59, 0.816041
1326.13, 0.813355
1327.67, 0.810591
1329.21, 0.807046
1330.75, 0.803242
1332.29, 0.79872
1333.83, 0.793781
1335.36, 0.788979
1336.9, 0.784612
1338.44, 0.779974
1339.98, 0.775363
1341.51, 0.770688
1343.05, 0.766432
1344.59, 0.762211
1346.13, 0.758105
1347.66, 0.754049
1349.2, 0.749983
1350.73, 0.745775
1352.27, 0.74172
1353.8, 0.737893
1355.34, 0.734357
1356.88, 0.73103
1358.41, 0.727697
1359.94, 0.724461
1361.48, 0.721395
1363.01, 0.718271
1364.55, 0.715094
1366.08, 0.711927
1367.62, 0.708552
1369.15, 0.704988
1370.68, 0.701174
1372.22, 0.696988
1373.75, 0.692278
1375.28, 0.687629
1376.81, 0.682872
1378.35, 0.678228
1379.88, 0.673407
1381.41, 0.668355
1382.94, 0.663313
1384.47, 0.658284
1386, 0.653077
1387.53, 0.647914
1389.07, 0.642521
1390.6, 0.637062
1392.13, 0.631034
1393.66, 0.625158
1395.19, 0.619088
1396.72, 0.613263
1398.25, 0.607319
1399.77, 0.601286
1401.3, 0.595001
1402.83, 0.58886
1404.36, 0.582399
1405.89, 0.576502
1407.42, 0.570398
1408.95, 0.564514
1410.47, 0.558275
1412, 0.552193
1413.53, 0.545843
1415.06, 0.539384
1416.58, 0.53267
1418.11, 0.525932
1419.64, 0.518876
1421.16, 0.512412
1422.69, 0.505574
1424.22, 0.498774
1425.74, 0.491647
1427.27, 0.484501
1428.79, 0.477243
1430.32, 0.470095
1431.84, 0.462787
1433.37, 0.455674
1434.89, 0.448377
1436.42, 0.441182
1437.94, 0.433679
1439.47, 0.426118
1440.99, 0.418442
1442.51, 0.410908
1444.04, 0.403306
1445.56, 0.395707
1447.08, 0.387887
1448.6, 0.380089
1450.13, 0.372016
