"Wavelength (nm)", "Reflectance"
267.96, 0.264376
268.71, 0.16288
269.45, 0.198557
270.19, 0.239384
270.93, 0.33378
271.68, 0.242329
272.42, 0.27979
273.16, 0.228348
273.9, 0.270885
274.65, 0.301247
275.39, 0.354243
276.13, 0.215133
276.87, 0.297191
277.62, 0.249831
278.36, 0.299172
279.1, 0.341039
279.84, 0.359188
280.58, 0.328002
281.32, 0.297879
282.07, 0.336323
282.81, 0.360403
283.55, 0.343418
284.29, 0.320773
285.03, 0.384435
285.77, 0.350064
286.51, 0.405368
287.26, 0.399558
288, 0.38577
288.74, 0.353082
289.48, 0.363307
290.22, 0.36304
290.96, 0.375393
291.7, 0.370905
292.44, 0.385565
293.18, 0.368595
293.92, 0.397585
294.66, 0.38643
295.4, 0.391671
296.14, 0.389615
296.88, 0.384924
297.62, 0.389375
298.36, 0.384056
299.1, 0.388863
299.84, 0.392378
300.58, 0.394856
301.32, 0.39202
302.06, 0.392366
302.8, 0.381829
303.54, 0.395619
304.28, 0.382801
305.02, 0.390826
305.76, 0.380922
306.5, 0.381598
307.24, 0.392593
307.98, 0.395475
308.71, 0.395915
309.45, 0.386211
310.19, 0.388815
310.93, 0.389941
311.67, 0.395209
312.41, 0.395552
313.15, 0.395766
313.88, 0.392996
314.62, 0.390781
315.36, 0.390938
316.1, 0.391121
316.84, 0.388531
317.57, 0.388542
318.31, 0.381818
319.05, 0.386732
319.79, 0.384325
320.53, 0.385908
321.26, 0.393211
322, 0.385764
322.74, 0.378964
323.48, 0.379953
324.21, 0.386322
324.95, 0.386092
325.69, 0.378058
326.42, 0.379708
327.16, 0.383207
327.9, 0.382473
328.64, 0.385189
329.37, 0.385053
330.11, 0.385204
330.85, 0.384092
331.58, 0.382107
332.32, 0.379061
333.06, 0.3828
333.79, 0.382524
334.53, 0.382718
335.26, 0.384052
336, 0.384211
336.74, 0.382519
337.47, 0.383564
338.21, 0.381701
338.94, 0.379724
339.68, 0.377377
340.42, 0.380889
341.15, 0.373711
341.89, 0.374291
342.62, 0.376115
343.36, 0.377406
344.09, 0.372577
344.83, 0.375931
345.56, 0.373485
346.3, 0.378724
347.03, 0.375155
347.77, 0.374444
348.5, 0.3734
349.24, 0.368782
349.97, 0.368988
350.71, 0.368524
351.44, 0.368341
352.18, 0.366968
352.91, 0.369129
353.65, 0.366275
354.38, 0.364778
355.11, 0.36516
355.85, 0.364065
356.58, 0.364493
357.32, 0.365028
358.05, 0.3638
358.78, 0.364586
359.52, 0.367955
360.25, 0.371022
360.98, 0.369632
361.72, 0.367929
362.45, 0.367117
363.18, 0.365216
363.92, 0.362622
364.65, 0.361517
365.38, 0.360842
366.12, 0.360566
366.85, 0.35767
367.58, 0.355558
368.32, 0.354596
369.05, 0.353675
369.78, 0.353012
370.51, 0.352108
371.25, 0.351551
371.98, 0.349623
372.71, 0.348475
373.44, 0.349679
374.18, 0.349262
374.91, 0.347954
375.64, 0.347679
376.37, 0.347515
377.1, 0.34675
377.84, 0.347634
378.57, 0.349562
379.3, 0.347017
380.03, 0.345299
380.76, 0.343705
381.5, 0.344133
382.23, 0.34413
382.96, 0.342435
383.69, 0.342544
384.42, 0.341888
385.15, 0.341631
385.88, 0.341744
386.61, 0.342229
387.34, 0.341435
388.08, 0.340564
388.81, 0.338798
389.54, 0.33873
390.27, 0.338024
391, 0.338417
391.73, 0.338369
392.46, 0.337392
393.19, 0.33663
393.92, 0.337212
394.65, 0.338082
395.38, 0.337591
396.11, 0.337291
396.84, 0.336999
397.57, 0.335593
398.3, 0.334414
399.03, 0.333624
399.76, 0.332097
400.49, 0.331405
401.22, 0.331377
401.95, 0.3322
402.68, 0.332333
403.41, 0.331054
404.14, 0.32996
404.87, 0.328301
405.59, 0.327389
406.32, 0.32709
407.05, 0.32654
407.78, 0.325472
408.51, 0.323955
409.24, 0.322275
409.97, 0.320671
410.7, 0.319134
411.42, 0.317689
412.15, 0.316641
412.88, 0.316677
413.61, 0.31654
414.34, 0.31585
415.07, 0.314892
415.79, 0.313443
416.52, 0.312078
417.25, 0.310967
417.98, 0.309794
418.71, 0.308413
419.43, 0.307582
420.16, 0.307255
420.89, 0.306097
421.62, 0.304764
422.34, 0.303662
423.07, 0.301994
423.8, 0.300258
424.53, 0.298689
425.25, 0.296867
425.98, 0.295022
426.71, 0.292507
427.43, 0.289565
428.16, 0.286867
428.89, 0.284185
429.61, 0.280884
430.34, 0.277257
431.07, 0.273709
431.79, 0.269688
432.52, 0.265405
433.25, 0.261272
433.97, 0.257065
434.7, 0.252073
435.42, 0.247173
436.15, 0.242891
436.88, 0.238833
437.6, 0.233887
438.33, 0.229126
439.05, 0.225691
439.78, 0.222839
440.51, 0.219536
441.23, 0.216258
441.96, 0.213159
442.68, 0.210535
443.41, 0.208703
444.13, 0.207877
444.86, 0.207451
445.58, 0.207803
446.31, 0.209263
447.03, 0.21192
447.76, 0.21556
448.48, 0.219869
449.21, 0.224584
449.93, 0.229519
450.66, 0.235878
451.38, 0.242743
452.1, 0.249945
452.83, 0.25738
453.55, 0.266024
454.28, 0.275376
455, 0.284855
455.73, 0.29424
456.45, 0.304082
457.17, 0.314678
457.9, 0.325903
458.62, 0.337121
459.35, 0.348711
460.07, 0.359931
460.79, 0.371179
461.52, 0.382036
462.24, 0.392337
462.96, 0.402576
463.69, 0.412778
464.41, 0.423077
465.13, 0.432639
465.86, 0.442051
466.58, 0.450996
467.3, 0.459814
468.02, 0.468487
468.75, 0.476792
469.47, 0.484424
470.19, 0.492269
470.91, 0.499979
471.64, 0.507155
472.36, 0.513795
473.08, 0.520252
473.8, 0.525964
474.53, 0.531623
475.25, 0.537419
475.97, 0.542715
476.69, 0.547597
477.41, 0.552444
478.14, 0.557039
478.86, 0.561282
479.58, 0.565275
480.3, 0.569249
481.02, 0.572952
481.74, 0.576687
482.47, 0.58056
483.19, 0.58434
483.91, 0.587902
484.63, 0.591197
485.35, 0.593832
486.07, 0.597085
486.79, 0.599861
487.51, 0.602761
488.23, 0.604834
488.95, 0.606906
489.68, 0.608256
490.4, 0.609366
491.12, 0.610691
491.84, 0.612589
492.56, 0.614075
493.28, 0.615516
494, 0.616494
494.72, 0.617825
495.44, 0.619274
496.16, 0.621268
496.88, 0.623237
497.6, 0.625055
498.32, 0.626339
499.04, 0.626758
499.76, 0.626784
500.48, 0.625618
501.2, 0.624838
501.92, 0.623073
502.64, 0.622636
503.35, 0.622585
504.07, 0.62371
504.79, 0.624707
505.51, 0.626077
506.23, 0.62753
506.95, 0.629117
507.67, 0.630562
508.39, 0.631417
509.11, 0.632436
509.82, 0.63295
510.54, 0.633769
511.26, 0.633818
511.98, 0.63325
512.7, 0.632122
513.42, 0.631358
514.14, 0.630473
514.85, 0.629599
515.57, 0.628535
516.29, 0.627788
517.01, 0.626806
517.73, 0.625329
518.44, 0.623095
519.16, 0.620258
519.88, 0.616418
520.6, 0.612176
521.31, 0.607187
522.03, 0.601968
522.75, 0.595567
523.47, 0.588954
524.18, 0.580925
524.9, 0.57303
525.62, 0.5646
526.33, 0.555857
527.05, 0.546695
527.77, 0.536583
528.48, 0.525982
529.2, 0.515339
529.92, 0.504481
530.63, 0.493157
531.35, 0.48063
532.07, 0.467252
532.78, 0.454147
533.5, 0.440924
534.22, 0.427649
534.93, 0.414357
535.65, 0.401557
536.36, 0.388625
537.08, 0.375807
537.8, 0.362895
538.51, 0.350896
539.23, 0.3397
539.94, 0.329142
540.66, 0.319574
541.37, 0.310839
542.09, 0.303489
542.8, 0.297336
543.52, 0.292781
544.24, 0.289971
544.95, 0.288948
545.67, 0.289775
546.38, 0.292204
547.1, 0.29638
547.81, 0.302555
548.52, 0.310773
549.24, 0.32073
549.95, 0.332021
550.67, 0.344396
551.38, 0.358113
552.1, 0.37331
552.81, 0.389425
553.53, 0.406272
554.24, 0.423204
554.95, 0.440455
555.67, 0.458096
556.38, 0.475941
557.1, 0.493822
557.81, 0.511116
558.52, 0.528067
559.24, 0.544442
559.95, 0.560423
560.66, 0.57556
561.38, 0.589679
562.09, 0.602876
562.81, 0.615034
563.52, 0.626537
564.23, 0.637549
564.94, 0.647815
565.66, 0.657522
566.37, 0.666621
567.08, 0.675196
567.8, 0.683469
568.51, 0.69151
569.22, 0.699609
569.93, 0.707905
570.65, 0.716445
571.36, 0.724974
572.07, 0.73313
572.78, 0.740781
573.5, 0.748157
574.21, 0.755389
574.92, 0.762175
575.63, 0.769245
576.34, 0.77593
577.06, 0.781832
577.77, 0.787289
578.48, 0.791606
579.19, 0.79432
579.9, 0.795249
580.61, 0.793277
581.33, 0.786918
582.04, 0.774886
582.75, 0.755072
583.46, 0.726163
584.17, 0.688592
584.88, 0.64525
585.59, 0.601247
586.3, 0.563168
587.02, 0.537538
587.73, 0.528521
588.44, 0.537004
589.15, 0.56004
589.86, 0.592007
590.57, 0.626696
591.28, 0.65937
591.99, 0.686962
592.7, 0.707887
593.41, 0.722129
594.12, 0.729495
594.83, 0.73037
595.54, 0.725573
596.25, 0.715108
596.96, 0.698984
597.67, 0.677716
598.38, 0.651823
599.09, 0.622601
599.8, 0.592123
600.51, 0.563275
601.22, 0.538863
601.93, 0.521952
602.64, 0.514578
603.35, 0.517341
604.06, 0.529646
604.76, 0.549752
605.47, 0.575102
606.18, 0.60323
606.89, 0.631432
607.6, 0.657739
608.31, 0.681147
609.02, 0.701143
609.73, 0.71713
610.43, 0.729272
611.14, 0.73782
611.85, 0.743008
612.56, 0.745018
613.27, 0.744612
613.98, 0.741874
614.68, 0.736546
615.39, 0.728594
616.1, 0.718044
616.81, 0.70475
617.52, 0.689128
618.22, 0.671404
618.93, 0.652223
619.64, 0.632715
620.35, 0.613379
621.05, 0.595181
621.76, 0.579983
622.47, 0.568918
623.18, 0.562902
623.88, 0.562903
624.59, 0.569014
625.3, 0.580546
626, 0.596484
626.71, 0.61566
627.42, 0.63673
628.12, 0.658137
628.83, 0.678968
629.54, 0.69821
630.24, 0.715746
630.95, 0.731401
631.66, 0.744671
632.36, 0.755772
633.07, 0.765255
633.78, 0.772555
634.48, 0.777373
635.19, 0.780665
635.89, 0.782096
636.6, 0.781595
637.31, 0.779853
638.01, 0.777187
638.72, 0.773012
639.42, 0.767618
640.13, 0.760737
640.83, 0.752144
641.54, 0.742093
642.24, 0.731061
642.95, 0.718879
643.65, 0.705898
644.36, 0.692373
645.06, 0.678037
645.77, 0.663341
646.47, 0.649021
647.18, 0.635791
647.88, 0.624342
648.59, 0.615788
649.29, 0.610467
650, 0.608472
650.7, 0.610148
651.41, 0.615164
652.11, 0.623307
652.82, 0.634251
653.52, 0.647228
654.22, 0.661403
654.93, 0.676768
655.63, 0.692273
656.34, 0.707599
657.04, 0.722211
657.74, 0.735756
658.45, 0.747649
659.15, 0.758238
659.85, 0.76731
660.56, 0.775001
661.26, 0.781546
661.96, 0.786755
662.67, 0.79074
663.37, 0.793415
664.07, 0.795288
664.78, 0.796031
665.48, 0.795674
666.18, 0.794187
666.88, 0.791841
667.59, 0.788122
668.29, 0.78363
668.99, 0.778258
669.7, 0.772091
670.4, 0.764777
671.1, 0.756697
671.8, 0.747713
672.5, 0.737914
673.21, 0.727362
673.91, 0.716191
674.61, 0.704906
675.31, 0.693228
676.01, 0.68134
676.72, 0.669669
677.42, 0.658797
678.12, 0.648602
678.82, 0.63954
679.52, 0.631942
680.22, 0.626176
680.93, 0.622527
681.63, 0.621094
682.33, 0.621876
683.03, 0.624993
683.73, 0.6303
684.43, 0.637354
685.13, 0.64605
685.83, 0.656246
686.53, 0.667279
687.23, 0.678661
687.94, 0.690067
688.64, 0.701262
689.34, 0.711885
690.04, 0.721663
690.74, 0.730674
691.44, 0.739014
692.14, 0.746932
692.84, 0.754057
693.54, 0.760163
694.24, 0.765303
694.94, 0.769655
695.64, 0.77314
696.34, 0.775474
697.04, 0.776894
697.74, 0.777606
698.44, 0.777356
699.14, 0.776139
699.84, 0.774144
700.53, 0.771441
701.23, 0.76795
701.93, 0.763622
702.63, 0.758737
703.33, 0.753063
704.03, 0.746764
704.73, 0.739803
705.43, 0.732179
706.13, 0.723931
706.83, 0.715131
707.52, 0.705862
708.22, 0.695952
708.92, 0.685665
709.62, 0.675346
710.32, 0.664982
711.02, 0.654622
711.71, 0.644493
712.41, 0.634729
713.11, 0.62538
713.81, 0.616457
714.51, 0.608451
715.2, 0.601669
715.9, 0.595975
716.6, 0.59173
717.3, 0.58906
718, 0.587919
718.69, 0.588278
719.39, 0.590159
720.09, 0.593723
720.79, 0.5986
721.48, 0.604444
722.18, 0.611452
722.88, 0.61929
723.57, 0.627798
724.27, 0.636553
724.97, 0.645529
725.66, 0.654623
726.36, 0.663486
727.06, 0.67188
727.75, 0.680038
728.45, 0.687336
729.15, 0.693965
729.84, 0.699722
730.54, 0.704668
731.24, 0.708936
731.93, 0.712607
732.63, 0.715253
733.32, 0.717345
734.02, 0.718803
734.72, 0.719524
735.41, 0.719469
736.11, 0.718572
736.8, 0.716959
737.5, 0.71496
738.19, 0.712372
738.89, 0.708747
739.58, 0.704598
740.28, 0.699896
740.97, 0.694309
741.67, 0.687973
742.36, 0.681077
743.06, 0.673474
743.75, 0.665664
744.45, 0.657221
745.14, 0.648229
745.84, 0.63926
746.53, 0.630011
747.23, 0.620473
747.92, 0.611096
748.62, 0.601747
749.31, 0.592658
750.01, 0.584004
750.7, 0.575901
751.39, 0.56863
752.09, 0.562123
752.78, 0.556325
753.48, 0.551829
754.17, 0.548918
754.86, 0.547503
755.56, 0.547397
756.25, 0.548662
756.94, 0.551629
757.64, 0.556394
758.33, 0.56274
759.02, 0.570184
759.72, 0.578623
760.41, 0.588173
761.1, 0.598687
761.8, 0.609704
762.49, 0.620738
763.18, 0.631443
763.88, 0.64242
764.57, 0.653275
765.26, 0.663766
765.95, 0.673544
766.65, 0.682895
767.34, 0.691934
768.03, 0.700862
768.72, 0.708868
769.42, 0.716243
770.11, 0.722767
770.8, 0.728777
771.49, 0.734308
772.18, 0.738927
772.88, 0.74267
773.57, 0.745518
774.26, 0.747423
774.95, 0.748885
775.64, 0.749852
776.33, 0.749946
777.02, 0.749397
777.72, 0.748052
778.41, 0.746302
779.1, 0.74458
779.79, 0.742132
780.48, 0.738765
781.17, 0.734744
781.86, 0.730312
782.55, 0.725542
783.24, 0.720124
783.93, 0.714014
784.63, 0.707321
785.32, 0.700383
786.01, 0.692691
786.7, 0.684392
787.39, 0.675474
788.08, 0.666215
788.77, 0.656177
789.46, 0.645135
790.15, 0.633255
790.84, 0.621124
791.53, 0.608615
792.22, 0.595377
792.91, 0.581383
793.6, 0.566598
794.29, 0.551253
794.98, 0.535215
795.67, 0.518423
796.36, 0.500949
797.04, 0.482755
797.73, 0.463847
798.42, 0.444263
799.11, 0.42424
799.8, 0.403811
800.49, 0.383002
801.18, 0.361861
801.87, 0.340852
802.56, 0.320087
803.25, 0.299654
803.93, 0.279657
804.62, 0.260426
805.31, 0.242313
806, 0.225392
806.69, 0.209658
807.38, 0.195272
808.06, 0.182584
808.75, 0.171911
809.44, 0.163364
810.13, 0.156878
810.82, 0.1526
811.5, 0.150664
812.19, 0.151014
812.88, 0.153412
813.57, 0.157968
814.25, 0.16445
814.94, 0.17271
815.63, 0.182685
816.32, 0.194153
817, 0.206893
817.69, 0.220708
818.38, 0.235459
819.06, 0.250607
819.75, 0.265868
820.44, 0.281016
821.12, 0.295573
821.81, 0.309466
822.5, 0.322653
823.18, 0.3349
823.87, 0.346234
824.56, 0.356906
825.24, 0.36696
825.93, 0.376367
826.62, 0.385193
827.3, 0.393637
827.99, 0.401471
828.67, 0.408682
829.36, 0.415227
830.05, 0.420894
830.73, 0.425697
831.42, 0.429532
832.1, 0.432448
832.79, 0.434481
833.47, 0.43551
834.16, 0.435633
834.84, 0.434744
835.53, 0.432923
836.22, 0.430108
836.9, 0.426435
837.59, 0.42203
838.27, 0.416967
838.96, 0.411098
839.64, 0.404467
840.32, 0.397212
841.01, 0.389448
841.69, 0.381088
842.38, 0.372212
843.06, 0.3629
843.75, 0.352989
844.43, 0.342451
845.12, 0.33153
845.8, 0.320143
846.48, 0.308207
847.17, 0.2958
847.85, 0.283017
848.54, 0.269976
849.22, 0.256536
849.9, 0.243186
850.59, 0.229711
851.27, 0.216277
851.95, 0.202768
852.64, 0.189514
853.32, 0.176484
854, 0.163823
854.69, 0.151299
855.37, 0.139317
856.05, 0.127451
856.74, 0.116012
857.42, 0.105026
858.1, 0.0947
858.78, 0.084897
859.47, 0.075599
860.15, 0.06675
860.83, 0.058657
861.51, 0.05103
862.2, 0.044202
862.88, 0.038008
863.56, 0.032438
864.24, 0.027529
864.93, 0.023249
865.61, 0.019644
866.29, 0.016805
866.97, 0.014538
867.65, 0.012921
868.33, 0.01188
869.02, 0.011403
869.7, 0.011365
870.38, 0.011866
871.06, 0.012761
871.74, 0.014129
872.42, 0.015887
873.1, 0.017989
873.79, 0.020354
874.47, 0.023034
875.15, 0.026046
875.83, 0.029336
876.51, 0.032772
877.19, 0.036386
877.87, 0.040084
878.55, 0.043761
879.23, 0.047445
879.91, 0.051106
880.59, 0.054639
881.27, 0.058004
881.95, 0.061204
882.63, 0.064315
883.31, 0.067322
883.99, 0.07026
884.67, 0.073198
885.35, 0.076146
886.03, 0.079074
886.71, 0.08206
887.39, 0.0851
888.07, 0.088187
888.75, 0.091317
889.43, 0.094455
890.11, 0.097548
890.79, 0.100599
891.47, 0.103586
892.15, 0.106518
892.83, 0.109377
893.51, 0.112153
894.18, 0.114782
894.86, 0.117289
895.54, 0.119676
896.22, 0.121991
896.9, 0.124271
897.58, 0.126526
898.26, 0.128705
898.93, 0.130848
899.61, 0.132967
900.29, 0.135116
900.97, 0.137312
901.65, 0.139516
902.33, 0.141739
903, 0.143972
903.68, 0.146151
904.36, 0.148274
905.04, 0.150378
905.71, 0.152444
906.39, 0.154487
907.07, 0.156468
907.75, 0.158478
908.42, 0.160551
909.1, 0.162599
909.78, 0.164641
910.46, 0.16671
911.13, 0.168784
911.81, 0.170848
912.49, 0.172938
913.16, 0.175013
913.84, 0.176988
914.52, 0.178844
915.19, 0.180525
915.87, 0.182106
916.55, 0.18357
917.22, 0.184907
917.9, 0.186073
918.57, 0.187108
919.25, 0.187977
919.93, 0.188632
920.6, 0.189182
921.28, 0.189656
921.95, 0.190007
922.63, 0.190256
923.31, 0.190162
923.98, 0.189995
925.33, 0.189176
927.02, 0.18716
928.38, 0.184638
930.06, 0.180537
931.74, 0.175099
933.11, 0.169485
934.79, 0.161297
936.47, 0.151757
938.15, 0.141137
939.82, 0.129447
941.19, 0.118911
942.86, 0.106283
944.54, 0.093321
945.91, 0.082508
947.58, 0.070538
949.25, 0.060248
950.64, 0.052932
952.3, 0.047117
953.97, 0.044968
955.63, 0.046615
957.29, 0.053124
958.68, 0.062631
960.34, 0.07813
962, 0.098173
963.4, 0.119141
965.06, 0.145441
966.71, 0.174793
968.11, 0.201281
969.77, 0.232738
971.42, 0.263585
973.07, 0.294227
974.72, 0.322786
976.13, 0.345837
977.78, 0.369284
979.43, 0.390107
980.84, 0.405812
982.49, 0.422906
984.13, 0.438419
985.77, 0.452913
987.41, 0.465378
988.83, 0.472149
990.47, 0.477589
992.11, 0.482478
993.54, 0.48665
995.18, 0.48988
996.81, 0.493993
998.25, 0.496956
999.88, 0.497794
1001.51, 0.494942
1003.14, 0.48999
1004.77, 0.483394
1006.21, 0.47628
1007.84, 0.466493
1009.47, 0.455476
1010.92, 0.444532
1012.54, 0.431192
1014.17, 0.416116
1015.79, 0.400232
1017.4, 0.383341
1018.87, 0.367491
1020.49, 0.348981
1022.1, 0.330586
1023.57, 0.31393
1025.19, 0.296281
1026.8, 0.280172
1028.41, 0.266607
1030.02, 0.256057
1031.5, 0.249922
1033.11, 0.247641
1034.72, 0.250115
1036.32, 0.2577
1037.93, 0.270079
1039.42, 0.286047
1041.02, 0.3073
1042.62, 0.332078
1044.12, 0.357004
1045.72, 0.385851
1047.32, 0.415529
1048.92, 0.445322
1050.52, 0.47425
1052.02, 0.500901
1053.62, 0.527735
1055.21, 0.552665
1056.72, 0.574312
1058.32, 0.59519
1059.91, 0.613731
1061.5, 0.630071
1063.09, 0.643914
1064.61, 0.655363
1066.2, 0.66591
1067.79, 0.674642
1069.38, 0.681694
1070.96, 0.68747
1072.49, 0.692103
1074.08, 0.695816
1075.66, 0.698068
1077.24, 0.699137
1078.82, 0.699351
1080.36, 0.698408
1081.94, 0.696603
1083.52, 0.694396
1085.07, 0.690969
1086.65, 0.68689
1088.22, 0.681693
1089.8, 0.675625
1091.37, 0.668476
1092.93, 0.660423
1094.5, 0.65105
1096.08, 0.641299
1097.65, 0.630318
1099.22, 0.618674
1100.79, 0.605466
1102.36, 0.591297
1103.92, 0.575545
1105.49, 0.558834
1107.06, 0.540626
1108.63, 0.522133
1110.2, 0.502968
1111.77, 0.48426
1113.33, 0.465487
1114.9, 0.44825
1116.47, 0.432755
1118.03, 0.419605
1119.6, 0.409545
1121.17, 0.403722
1122.73, 0.402784
1124.3, 0.406719
1125.87, 0.416058
1127.43, 0.429674
1129, 0.448323
1130.56, 0.470315
1132.13, 0.495931
1133.69, 0.522762
1135.26, 0.551578
1136.82, 0.579228
1138.39, 0.607526
1139.95, 0.633572
1141.51, 0.658516
1143.08, 0.680208
1144.64, 0.700745
1146.2, 0.718612
1147.77, 0.734997
1149.33, 0.748976
1150.89, 0.761609
1152.45, 0.772372
1154.02, 0.782066
1155.58, 0.789481
1157.14, 0.795678
1158.7, 0.800845
1160.26, 0.804691
1161.82, 0.807902
1163.39, 0.810387
1164.95, 0.811796
1166.51, 0.812646
1168.07, 0.813225
1169.63, 0.813309
1171.19, 0.813336
1172.75, 0.812841
1174.31, 0.811662
1175.87, 0.810077
1177.42, 0.808321
1178.98, 0.805436
1180.54, 0.801891
1182.1, 0.797741
1183.66, 0.792687
1185.22, 0.786586
1186.77, 0.779286
1188.33, 0.77067
1189.89, 0.76149
1191.45, 0.751155
1193, 0.739418
1194.56, 0.726001
1196.12, 0.711357
1197.67, 0.695797
1199.23, 0.679309
1200.79, 0.66114
1202.34, 0.642046
1203.9, 0.622176
1205.45, 0.60292
1207.01, 0.584881
1208.56, 0.569702
1210.12, 0.55839
1211.67, 0.552385
1213.23, 0.552848
1214.78, 0.560741
1216.33, 0.575744
1217.89, 0.59667
1219.44, 0.623152
1220.99, 0.652821
1222.55, 0.683907
1224.1, 0.715363
1225.65, 0.74538
1227.21, 0.77227
1228.76, 0.795825
1230.31, 0.81625
1231.86, 0.832872
1233.41, 0.846265
1234.96, 0.856915
1236.52, 0.864931
1238.07, 0.870817
1239.62, 0.875486
1241.17, 0.878641
1242.72, 0.880584
1244.27, 0.881635
1245.82, 0.882112
1247.37, 0.88191
1248.92, 0.881082
1250.47, 0.87995
1252.02, 0.878506
1253.57, 0.877237
1255.11, 0.876015
1256.66, 0.874819
1258.21, 0.873539
1259.76, 0.872273
1261.31, 0.871449
1262.86, 0.871003
1264.4, 0.869852
1265.95, 0.868905
1267.5, 0.867232
1269.04, 0.865619
1270.59, 0.863477
1272.14, 0.860998
1273.68, 0.85867
1275.23, 0.856539
1276.78, 0.854102
1278.32, 0.851636
1279.87, 0.848038
1281.41, 0.844779
1282.96, 0.841626
1284.5, 0.838618
1286.05, 0.835311
1287.59, 0.831778
1289.13, 0.827945
1290.68, 0.824513
1292.22, 0.821315
1293.77, 0.81918
1295.31, 0.816463
1296.85, 0.813413
1298.4, 0.810483
1299.94, 0.80798
1301.48, 0.805109
1303.02, 0.802247
1304.57, 0.799244
1306.11, 0.796608
1307.65, 0.793399
1309.19, 0.790845
1310.73, 0.788242
1312.27, 0.785344
1313.81, 0.782189
1315.35, 0.779627
1316.9, 0.77707
1318.44, 0.774946
1319.98, 0.772571
1321.52, 0.769711
1323.06, 0.766459
1324.59, 0.763299
1326.13, 0.759962
1327.67, 0.756679
1329.21, 0.752978
1330.75, 0.748944
1332.29, 0.74407
1333.83, 0.738901
1335.36, 0.734105
1336.9, 0.72968
1338.44, 0.724995
1339.98, 0.720092
1341.51, 0.715307
1343.05, 0.710947
1344.59, 0.706339
1346.13, 0.701875
1347.66, 0.697595
1349.2, 0.693363
1350.73, 0.688982
1352.27, 0.684756
1353.8, 0.680602
1355.34, 0.676676
1356.88, 0.672753
1358.41, 0.668596
1359.94, 0.664528
1361.48, 0.660788
1363.01, 0.656917
1364.55, 0.652802
1366.08, 0.648719
1367.62, 0.644496
1369.15, 0.640317
1370.68, 0.635907
1372.22, 0.630915
1373.75, 0.625511
1375.28, 0.62032
1376.81, 0.614957
1378.35, 0.609548
1379.88, 0.604055
1381.41, 0.59834
1382.94, 0.592417
1384.47, 0.586349
1386, 0.580309
1387.53, 0.574547
1389.07, 0.568692
1390.6, 0.562718
1392.13, 0.556348
1393.66, 0.550177
1395.19, 0.543823
1396.72, 0.537474
1398.25, 0.530915
1399.77, 0.524355
1401.3, 0.517578
1402.83, 0.510757
1404.36, 0.503679
1405.89, 0.496787
1407.42, 0.489778
1408.95, 0.483023
1410.47, 0.475902
1412, 0.468818
1413.53, 0.461518
1415.06, 0.454265
1416.58, 0.446806
1418.11, 0.439303
1419.64, 0.431778
1421.16, 0.424864
1422.69, 0.417775
1424.22, 0.410472
1425.74, 0.402709
1427.27, 0.395027
1428.79, 0.38735
1430.32, 0.380007
1431.84, 0.372488
1433.37, 0.365047
1434.89, 0.357525
1436.42, 0.34983
1437.94, 0.341811
1439.47, 0.333835
1440.99, 0.325911
1442.51, 0.31808
1444.04, 0.310207
1445.56, 0.302421
1447.08, 0.294402
1448.6, 0.286502
1450.13, 0.278373
