"Wavelength (nm)", "Reflectance"
1448.6, 0.322746
1450.13, 0.314653
1451.65, 0.306665
1453.17, 0.298529
1454.69, 0.290634
1456.22, 0.282607
1457.74, 0.274663
1459.26, 0.26668
1460.78, 0.25853
1462.3, 0.250282
1463.82, 0.242048
1465.34, 0.233838
1466.86, 0.225778
1468.38, 0.217758
1469.9, 0.209922
1471.42, 0.202165
1472.94, 0.194528
1474.46, 0.187086
1475.98, 0.179764
1477.5, 0.172547
1479.02, 0.165392
1480.53, 0.15829
1482.05, 0.151345
1483.57, 0.144505
1485.09, 0.137755
1486.61, 0.131094
1488.12, 0.124487
1489.64, 0.11801
1491.16, 0.111521
1492.67, 0.105041
1494.19, 0.098667
1495.71, 0.092426
1497.22, 0.086387
1498.74, 0.080686
1500.25, 0.075103
1501.77, 0.069716
1503.29, 0.064516
1504.8, 0.059494
1506.32, 0.054693
1507.83, 0.050095
1509.34, 0.045667
1510.86, 0.041482
1512.37, 0.037603
1513.89, 0.033981
1515.4, 0.03059
1516.91, 0.027382
1518.43, 0.024367
1519.94, 0.021628
1521.45, 0.019105
1522.97, 0.016846
1524.48, 0.014806
1525.99, 0.012969
1527.5, 0.011395
1529.01, 0.010027
1530.52, 0.008984
1532.04, 0.008127
1533.55, 0.007518
1535.06, 0.007146
1536.57, 0.007003
1538.08, 0.0071
1539.59, 0.007467
1541.1, 0.008056
1542.61, 0.0089
1544.12, 0.009962
1545.63, 0.011313
1547.14, 0.012786
1548.65, 0.014555
1550.16, 0.016517
1551.67, 0.018644
1553.17, 0.020964
1554.68, 0.023523
1556.19, 0.026296
1557.7, 0.029299
1559.21, 0.032467
1560.71, 0.035763
1562.22, 0.039203
1563.73, 0.04288
1565.23, 0.046702
1566.74, 0.05079
1568.25, 0.054954
1569.75, 0.05929
1571.26, 0.063768
1572.77, 0.068452
1574.27, 0.073236
1575.78, 0.078158
1577.28, 0.08316
1578.79, 0.088286
1580.29, 0.093506
1581.8, 0.098924
1583.3, 0.104396
1584.8, 0.109947
1586.31, 0.115561
1587.81, 0.121259
1589.32, 0.127058
1590.82, 0.132917
1592.32, 0.138794
1593.82, 0.144719
1595.33, 0.150752
1596.83, 0.156823
1598.33, 0.16298
1599.83, 0.169104
1601.34, 0.175383
1602.84, 0.181645
1604.34, 0.18807
1605.84, 0.194509
1607.34, 0.200937
1608.84, 0.2073
1610.34, 0.213728
1611.84, 0.22012
1613.34, 0.226722
1614.84, 0.23323
1616.34, 0.239755
1617.84, 0.246215
1619.34, 0.252855
1620.84, 0.259276
1622.34, 0.265798
1623.84, 0.272011
1625.34, 0.278284
1626.84, 0.284361
1628.33, 0.29062
1629.83, 0.29673
1631.33, 0.303027
1632.83, 0.309116
1634.32, 0.315204
1635.82, 0.321102
1637.32, 0.327204
1638.82, 0.333139
1640.31, 0.339109
1641.81, 0.344844
1643.3, 0.350813
1644.8, 0.35658
1646.3, 0.362415
1647.79, 0.368086
1649.29, 0.373824
1650.78, 0.379474
1652.28, 0.385107
1653.77, 0.390596
1655.27, 0.396096
1656.76, 0.401467
1658.25, 0.406689
1659.75, 0.411767
1661.24, 0.417003
1662.73, 0.42197
1664.23, 0.426881
1665.72, 0.431828
1667.21, 0.436274
1668.71, 0.440486
1670.2, 0.444745
1671.69, 0.448813
1673.18, 0.452992
1674.67, 0.457081
1676.17, 0.460796
1677.66, 0.464298
1679.15, 0.467882
1680.64, 0.471344
1682.13, 0.474431
1683.62, 0.476672
1685.11, 0.478766
1686.6, 0.480261
1688.09, 0.480899
1689.58, 0.482819
1691.07, 0.484972
1692.56, 0.486956
1694.05, 0.488672
1695.54, 0.489288
1697.03, 0.489469
1698.51, 0.489874
1700, 0.49041
1701.49, 0.490817
1702.98, 0.490903
1704.47, 0.490858
1705.95, 0.490915
1707.44, 0.491336
1708.93, 0.491774
1710.41, 0.492208
