"Wavelength (nm)", "Reflectance"
661.96, 0.78277
662.67, 0.78157
663.37, 0.779475
664.07, 0.776454
664.78, 0.772517
665.48, 0.767721
666.18, 0.761796
666.88, 0.754656
667.59, 0.746785
668.29, 0.738055
668.99, 0.728
669.7, 0.717359
670.4, 0.706436
671.1, 0.694928
671.8, 0.682996
672.5, 0.670999
673.21, 0.659343
673.91, 0.647979
674.61, 0.637545
675.31, 0.628236
676.01, 0.620915
676.72, 0.615555
677.42, 0.612193
678.12, 0.611252
678.82, 0.612689
679.52, 0.616381
680.22, 0.622038
680.93, 0.629616
681.63, 0.638841
682.33, 0.64936
683.03, 0.660561
683.73, 0.672041
684.43, 0.683627
685.13, 0.694899
685.83, 0.705572
686.53, 0.715677
687.23, 0.724949
687.94, 0.733359
688.64, 0.740768
689.34, 0.747275
690.04, 0.752648
690.74, 0.757027
691.44, 0.760439
692.14, 0.763009
692.84, 0.764673
693.54, 0.765476
694.24, 0.76552
694.94, 0.764939
695.64, 0.76381
696.34, 0.762049
697.04, 0.759526
697.74, 0.75621
698.44, 0.751997
699.14, 0.746836
699.84, 0.740716
700.53, 0.734021
701.23, 0.726592
701.93, 0.718579
702.63, 0.710046
703.33, 0.701045
704.03, 0.691523
704.73, 0.681431
705.43, 0.671086
706.13, 0.660645
706.83, 0.650004
707.52, 0.639442
708.22, 0.62918
708.92, 0.61933
709.62, 0.610053
710.32, 0.601624
711.02, 0.594542
711.71, 0.588598
712.41, 0.583869
713.11, 0.580815
713.81, 0.579328
714.51, 0.579202
715.2, 0.580478
715.9, 0.583255
716.6, 0.587621
717.3, 0.593074
718, 0.599447
718.69, 0.606777
719.39, 0.614918
720.09, 0.623556
720.79, 0.632413
721.48, 0.641148
722.18, 0.649876
722.88, 0.658336
723.57, 0.666372
724.27, 0.673725
724.97, 0.680503
725.66, 0.686682
726.36, 0.692204
727.06, 0.696913
727.75, 0.700893
728.45, 0.704263
729.15, 0.706989
729.84, 0.708739
730.54, 0.709564
731.24, 0.709555
731.93, 0.708799
732.63, 0.707302
733.32, 0.704993
734.02, 0.702045
734.72, 0.698536
735.41, 0.694362
736.11, 0.689652
736.8, 0.684169
737.5, 0.677904
738.19, 0.671133
738.89, 0.663793
739.58, 0.656095
740.28, 0.648006
740.97, 0.639371
741.67, 0.630513
742.36, 0.621273
743.06, 0.611836
743.75, 0.602363
744.45, 0.593099
745.14, 0.584097
745.84, 0.575559
746.53, 0.56751
747.23, 0.560248
747.92, 0.553832
748.62, 0.548408
749.31, 0.543848
750.01, 0.540415
750.7, 0.538354
751.39, 0.537888
752.09, 0.538847
752.78, 0.541336
753.48, 0.545382
754.17, 0.551096
754.86, 0.558166
755.56, 0.566293
756.25, 0.575401
756.94, 0.58539
757.64, 0.595751
758.33, 0.606507
759.02, 0.617533
759.72, 0.628515
760.41, 0.639551
761.1, 0.650402
761.8, 0.660786
762.49, 0.670701
763.18, 0.680098
763.88, 0.688813
764.57, 0.696991
765.26, 0.704231
765.95, 0.710466
766.65, 0.716036
767.34, 0.721034
768.03, 0.725458
768.72, 0.728758
769.42, 0.73143
770.11, 0.733323
770.8, 0.734824
771.49, 0.73567
772.18, 0.735956
772.88, 0.735309
773.57, 0.734277
774.26, 0.732648
774.95, 0.730576
775.64, 0.72772
776.33, 0.724226
777.02, 0.720127
777.72, 0.715615
778.41, 0.710666
779.1, 0.705225
779.79, 0.699113
780.48, 0.692657
781.17, 0.685407
781.86, 0.67755
782.55, 0.669124
783.24, 0.659841
783.93, 0.649832
784.63, 0.639267
785.32, 0.628018
786.01, 0.61613
786.7, 0.603483
787.39, 0.590167
788.08, 0.576315
788.77, 0.561587
789.46, 0.546439
790.15, 0.530737
790.84, 0.514421
791.53, 0.497731
792.22, 0.480367
792.91, 0.462323
793.6, 0.443843
794.29, 0.424865
794.98, 0.405181
795.67, 0.38513
796.36, 0.364795
797.04, 0.34431
797.73, 0.323822
798.42, 0.303531
799.11, 0.283603
799.8, 0.264231
800.49, 0.245626
801.18, 0.228036
801.87, 0.211626
802.56, 0.196745
803.25, 0.183611
803.93, 0.172341
804.62, 0.163071
805.31, 0.156023
806, 0.151177
806.69, 0.148524
807.38, 0.148103
808.06, 0.149794
808.75, 0.153538
809.44, 0.15916
810.13, 0.166438
810.82, 0.175322
811.5, 0.185536
812.19, 0.197013
812.88, 0.209655
813.57, 0.223078
814.25, 0.236975
814.94, 0.251421
815.63, 0.266328
816.32, 0.281333
817, 0.2963
817.69, 0.311073
818.38, 0.32534
819.06, 0.338991
819.75, 0.351993
820.44, 0.364001
821.12, 0.37479
821.81, 0.384446
822.5, 0.39302
823.18, 0.400405
823.87, 0.406663
824.56, 0.412055
825.24, 0.416602
825.93, 0.420356
826.62, 0.423443
827.3, 0.425882
827.99, 0.427503
828.67, 0.428373
829.36, 0.428511
830.05, 0.427713
830.73, 0.425962
831.42, 0.423445
832.1, 0.420148
832.79, 0.41596
833.47, 0.410934
834.16, 0.405211
834.84, 0.398705
835.53, 0.39156
836.22, 0.383865
836.9, 0.375439
837.59, 0.366294
838.27, 0.356601
838.96, 0.346551
839.64, 0.336047
840.32, 0.325183
841.01, 0.313905
841.69, 0.302309
842.38, 0.290274
843.06, 0.278132
843.75, 0.265769
844.43, 0.253269
845.12, 0.240395
845.8, 0.227414
846.48, 0.214318
847.17, 0.201252
847.85, 0.188122
848.54, 0.175222
849.22, 0.162436
849.9, 0.149747
850.59, 0.137241
851.27, 0.125401
851.95, 0.113937
852.64, 0.102799
853.32, 0.092313
854, 0.082403
854.69, 0.07312
855.37, 0.064321
856.05, 0.056396
856.74, 0.049149
857.42, 0.042365
858.1, 0.036286
858.78, 0.031055
859.47, 0.026384
860.15, 0.022381
860.83, 0.018899
861.51, 0.016145
862.2, 0.014017
862.88, 0.01251
863.56, 0.01148
864.24, 0.010907
864.93, 0.010891
865.61, 0.011338
866.29, 0.012302
866.97, 0.01369
867.65, 0.015568
868.33, 0.017716
869.02, 0.020121
869.7, 0.02283
870.38, 0.025811
871.06, 0.028975
871.74, 0.032316
872.42, 0.035727
873.1, 0.039391
873.79, 0.043052
874.47, 0.046805
875.15, 0.050664
875.83, 0.054605
876.51, 0.058561
877.19, 0.06249
877.87, 0.066334
878.55, 0.070091
879.23, 0.073635
879.91, 0.077025
880.59, 0.080223
881.27, 0.083176
881.95, 0.08589
882.63, 0.088457
883.31, 0.090913
883.99, 0.093239
884.67, 0.095498
885.35, 0.097772
886.03, 0.100071
886.71, 0.102391
887.39, 0.104733
888.07, 0.107119
888.75, 0.109546
889.43, 0.111966
890.11, 0.114425
890.79, 0.116899
891.47, 0.119395
892.15, 0.121866
892.83, 0.124297
893.51, 0.126672
894.18, 0.129019
894.86, 0.131326
895.54, 0.133577
896.22, 0.135806
896.9, 0.138031
897.58, 0.140211
898.26, 0.142375
898.93, 0.144574
899.61, 0.146807
900.29, 0.149124
900.97, 0.15143
901.65, 0.153733
902.33, 0.156057
903, 0.158277
903.68, 0.160412
904.36, 0.162541
905.04, 0.164588
905.71, 0.166512
906.39, 0.168347
907.07, 0.170084
907.75, 0.171789
908.42, 0.173458
909.1, 0.175079
909.78, 0.176717
910.46, 0.178337
911.13, 0.179903
911.81, 0.181413
912.49, 0.182869
913.16, 0.18422
913.84, 0.185429
914.52, 0.186436
915.19, 0.187266
915.87, 0.187945
916.55, 0.188412
917.22, 0.188708
917.9, 0.188805
918.57, 0.188654
919.25, 0.188284
919.93, 0.187726
920.6, 0.187052
921.28, 0.186255
921.95, 0.185159
922.63, 0.184075
923.31, 0.182456
923.98, 0.180902
925.33, 0.177063
927.02, 0.171058
928.38, 0.164905
930.06, 0.156517
931.74, 0.146748
933.11, 0.137591
934.79, 0.125637
936.47, 0.112969
938.15, 0.099899
939.82, 0.086817
941.19, 0.07631
942.86, 0.065092
944.54, 0.055771
945.91, 0.049741
947.58, 0.045396
949.25, 0.045016
950.64, 0.048036
952.3, 0.055894
953.97, 0.068475
955.63, 0.085268
957.29, 0.106845
958.68, 0.128316
960.34, 0.155953
962, 0.185522
963.4, 0.212713
965.06, 0.243364
966.71, 0.274085
968.11, 0.299817
969.77, 0.328245
971.42, 0.354183
973.07, 0.378403
974.72, 0.399761
976.13, 0.416225
977.78, 0.432319
979.43, 0.445961
980.84, 0.455821
982.49, 0.465814
984.13, 0.473935
985.77, 0.480657
987.41, 0.485382
988.83, 0.48588
990.47, 0.485064
992.11, 0.484863
993.54, 0.484447
995.18, 0.48254
996.81, 0.481654
998.25, 0.479701
999.88, 0.474307
1001.51, 0.465764
1003.14, 0.455528
1004.77, 0.443422
1006.21, 0.431893
1007.84, 0.417348
1009.47, 0.401612
1010.92, 0.38653
1012.54, 0.369065
1014.17, 0.350652
1015.79, 0.332251
1017.4, 0.31412
1018.87, 0.29868
1020.49, 0.282662
1022.1, 0.268879
1023.57, 0.258571
1025.19, 0.250711
1026.8, 0.247013
1028.41, 0.248105
1030.02, 0.254433
1031.5, 0.264666
1033.11, 0.280713
1034.72, 0.301115
1036.32, 0.325709
1037.93, 0.352386
1039.42, 0.379059
1041.02, 0.408646
1042.62, 0.438466
1044.12, 0.464989
1045.72, 0.492673
1047.32, 0.518798
1048.92, 0.543173
1050.52, 0.565387
1052.02, 0.584739
1053.62, 0.603416
1055.21, 0.620001
1056.72, 0.634008
1058.32, 0.646821
1059.91, 0.657745
1061.5, 0.667083
1063.09, 0.674738
1064.61, 0.68055
1066.2, 0.685142
1067.79, 0.688502
1069.38, 0.690697
1070.96, 0.691684
1072.49, 0.691726
1074.08, 0.691082
1075.66, 0.689566
1077.24, 0.686967
1078.82, 0.683274
1080.36, 0.678891
1081.94, 0.673604
1083.52, 0.66757
1085.07, 0.660338
1086.65, 0.652375
1088.22, 0.643387
1089.8, 0.633373
1091.37, 0.622069
1092.93, 0.610025
1094.5, 0.596455
1096.08, 0.58225
1097.65, 0.566362
1099.22, 0.549906
1100.79, 0.532574
1102.36, 0.51462
1103.92, 0.495804
1105.49, 0.477253
1107.06, 0.458981
1108.63, 0.442797
1110.2, 0.428072
1111.77, 0.415757
1113.33, 0.406875
1114.9, 0.402087
1116.47, 0.402109
1118.03, 0.406618
1119.6, 0.415985
1121.17, 0.430117
1122.73, 0.449589
1124.3, 0.472215
1125.87, 0.498411
1127.43, 0.525624
1129, 0.554292
1130.56, 0.582547
1132.13, 0.610607
1133.69, 0.636087
1135.26, 0.660524
1136.82, 0.681996
1138.39, 0.702268
1139.95, 0.719832
1141.51, 0.735648
1143.08, 0.749306
1144.64, 0.761463
1146.2, 0.771621
1147.77, 0.780292
1149.33, 0.787103
1150.89, 0.793165
1152.45, 0.798299
1154.02, 0.80201
1155.58, 0.804597
1157.14, 0.80622
1158.7, 0.807474
1160.26, 0.808136
1161.82, 0.808033
1163.39, 0.806963
1164.95, 0.805375
1166.51, 0.803657
1168.07, 0.801727
1169.63, 0.798929
1171.19, 0.796108
1172.75, 0.79294
1174.31, 0.789456
1175.87, 0.785601
1177.42, 0.780906
1178.98, 0.775223
1180.54, 0.769118
1182.1, 0.761686
1183.66, 0.75285
1185.22, 0.742146
1186.77, 0.729919
1188.33, 0.715864
1189.89, 0.700604
1191.45, 0.683534
1193, 0.665087
1194.56, 0.645124
1196.12, 0.625294
1197.67, 0.60543
1199.23, 0.586772
1200.79, 0.570129
1202.34, 0.557264
1203.9, 0.549392
1205.45, 0.547878
1207.01, 0.553392
1208.56, 0.565962
1210.12, 0.585423
1211.67, 0.610273
1213.23, 0.639479
1214.78, 0.671088
1216.33, 0.703462
1217.89, 0.734552
1219.44, 0.763471
1220.99, 0.788777
1222.55, 0.810068
1224.1, 0.827966
1225.65, 0.842322
1227.21, 0.85317
1228.76, 0.861315
1230.31, 0.867457
1231.86, 0.871486
1233.41, 0.874271
1234.96, 0.87629
1236.52, 0.877222
1238.07, 0.877469
1239.62, 0.877433
1241.17, 0.87691
1242.72, 0.876058
1244.27, 0.87514
1245.82, 0.873763
1247.37, 0.872013
1248.92, 0.870014
1250.47, 0.868094
1252.02, 0.866136
1253.57, 0.864563
1255.11, 0.86281
1256.66, 0.86108
1258.21, 0.859557
1259.76, 0.858106
1261.31, 0.856742
1262.86, 0.855549
1264.4, 0.853856
1265.95, 0.852369
1267.5, 0.850125
1269.04, 0.848112
1270.59, 0.84554
1272.14, 0.842576
1273.68, 0.839902
1275.23, 0.837212
1276.78, 0.83433
1278.32, 0.831382
1279.87, 0.82746
1281.41, 0.824274
1282.96, 0.821027
1284.5, 0.817826
1286.05, 0.814574
1287.59, 0.811026
1289.13, 0.807554
1290.68, 0.804452
1292.22, 0.80149
1293.77, 0.799191
1295.31, 0.796077
1296.85, 0.792703
1298.4, 0.789439
1299.94, 0.786383
1301.48, 0.783221
1303.02, 0.780154
1304.57, 0.776778
1306.11, 0.773603
1307.65, 0.76992
1309.19, 0.766883
1310.73, 0.763997
1312.27, 0.760916
1313.81, 0.757601
1315.35, 0.754602
1316.9, 0.75151
1318.44, 0.748664
1319.98, 0.745716
1321.52, 0.742715
1323.06, 0.739385
1324.59, 0.735958
1326.13, 0.732306
1327.67, 0.728798
1329.21, 0.724752
1330.75, 0.720465
1332.29, 0.715931
1333.83, 0.711275
1335.36, 0.706487
1336.9, 0.701909
1338.44, 0.697243
1339.98, 0.692545
1341.51, 0.687611
1343.05, 0.683025
1344.59, 0.678541
1346.13, 0.674118
1347.66, 0.66952
1349.2, 0.664872
1350.73, 0.660167
1352.27, 0.655411
1353.8, 0.650558
1355.34, 0.645916
1356.88, 0.64146
1358.41, 0.636975
1359.94, 0.632407
1361.48, 0.627853
1363.01, 0.623366
1364.55, 0.618775
1366.08, 0.614123
1367.62, 0.609325
1369.15, 0.604443
1370.68, 0.599394
1372.22, 0.594015
1373.75, 0.588121
1375.28, 0.582271
1376.81, 0.576433
1378.35, 0.570639
1379.88, 0.564621
1381.41, 0.558547
1382.94, 0.552293
1384.47, 0.546151
1386, 0.539922
1387.53, 0.533823
1389.07, 0.527655
1390.6, 0.521469
1392.13, 0.51482
1393.66, 0.508107
1395.19, 0.501049
1396.72, 0.494248
1398.25, 0.487318
1399.77, 0.480511
1401.3, 0.473448
1402.83, 0.466413
1404.36, 0.458941
1405.89, 0.451793
1407.42, 0.444674
1408.95, 0.437783
1410.47, 0.43074
1412, 0.423727
1413.53, 0.416453
1415.06, 0.409232
1416.58, 0.401759
1418.11, 0.394288
1419.64, 0.386689
1421.16, 0.379561
1422.69, 0.372097
1424.22, 0.364486
1425.74, 0.356518
1427.27, 0.348648
1428.79, 0.340834
1430.32, 0.33316
1431.84, 0.325199
1433.37, 0.317348
1434.89, 0.309406
1436.42, 0.301521
1437.94, 0.293537
1439.47, 0.285639
1440.99, 0.277625
1442.51, 0.269812
1444.04, 0.261976
1445.56, 0.254187
1447.08, 0.246165
1448.6, 0.238367
1450.13, 0.230407
1451.65, 0.222619
