"Wavelength (nm)", "Reflectance"
1442.51, 0.442815
1444.04, 0.435529
1445.56, 0.42846
1447.08, 0.421098
1448.6, 0.413586
1450.13, 0.405877
1451.65, 0.398299
1453.17, 0.390355
1454.69, 0.382435
1456.22, 0.374463
1457.74, 0.366454
1459.26, 0.358339
1460.78, 0.350142
1462.3, 0.341839
1463.82, 0.333627
1465.34, 0.325351
1466.86, 0.3173
1468.38, 0.309271
1469.9, 0.301372
1471.42, 0.29352
1472.94, 0.285709
1474.46, 0.277961
1475.98, 0.270322
1477.5, 0.262793
1479.02, 0.255312
1480.53, 0.247709
1482.05, 0.239993
1483.57, 0.232327
1485.09, 0.224634
1486.61, 0.216955
1488.12, 0.209323
1489.64, 0.201769
1491.16, 0.194106
1492.67, 0.186467
1494.19, 0.178883
1495.71, 0.171305
1497.22, 0.16368
1498.74, 0.15626
1500.25, 0.149017
1501.77, 0.141936
1503.29, 0.134935
1504.8, 0.12812
1506.32, 0.121381
1507.83, 0.114767
1509.34, 0.108242
1510.86, 0.101981
1512.37, 0.095842
1513.89, 0.089933
1515.4, 0.084134
1516.91, 0.078666
1518.43, 0.073245
1519.94, 0.06794
1521.45, 0.0628
1522.97, 0.057944
1524.48, 0.053241
1525.99, 0.048746
1527.5, 0.044468
1529.01, 0.040481
1530.52, 0.036635
1532.04, 0.033038
1533.55, 0.029642
1535.06, 0.026587
1536.57, 0.023672
1538.08, 0.021016
1539.59, 0.018681
1541.1, 0.016601
1542.61, 0.014704
1544.12, 0.013059
1545.63, 0.011616
1547.14, 0.010528
1548.65, 0.009631
1550.16, 0.008984
1551.67, 0.008498
1553.17, 0.008267
1554.68, 0.00833
1556.19, 0.008623
1557.7, 0.009147
1559.21, 0.009867
1560.71, 0.01086
1562.22, 0.012011
1563.73, 0.013448
1565.23, 0.015145
1566.74, 0.017046
1568.25, 0.019144
1569.75, 0.021476
1571.26, 0.023976
1572.77, 0.026715
1574.27, 0.029626
1575.78, 0.03272
1577.28, 0.035963
1578.79, 0.039458
1580.29, 0.043077
1581.8, 0.046922
1583.3, 0.050926
1584.8, 0.055058
1586.31, 0.059349
1587.81, 0.06378
1589.32, 0.068319
1590.82, 0.072967
1592.32, 0.077778
1593.82, 0.082767
1595.33, 0.087862
1596.83, 0.093036
1598.33, 0.098351
1599.83, 0.103707
1601.34, 0.109237
1602.84, 0.114807
1604.34, 0.120517
1605.84, 0.126325
1607.34, 0.132281
1608.84, 0.138246
1610.34, 0.144331
1611.84, 0.150433
1613.34, 0.156732
1614.84, 0.162901
1616.34, 0.169142
1617.84, 0.175452
1619.34, 0.181954
1620.84, 0.188376
1622.34, 0.194848
1623.84, 0.201095
1625.34, 0.207507
1626.84, 0.213713
1628.33, 0.220087
1629.83, 0.226277
1631.33, 0.23266
1632.83, 0.239007
1634.32, 0.245337
1635.82, 0.25158
1637.32, 0.25801
1638.82, 0.264357
1640.31, 0.270826
1641.81, 0.277025
1643.3, 0.283378
1644.8, 0.28966
1646.3, 0.29593
1647.79, 0.302185
1649.29, 0.308464
1650.78, 0.314533
1652.28, 0.320776
1653.77, 0.326837
1655.27, 0.332781
1656.76, 0.338643
1658.25, 0.344409
1659.75, 0.350417
1661.24, 0.356137
1662.73, 0.361784
1664.23, 0.367404
1665.72, 0.37325
1667.21, 0.378902
1668.71, 0.384276
1670.2, 0.389739
1671.69, 0.394738
1673.18, 0.399856
1674.67, 0.404839
1676.17, 0.409388
1677.66, 0.413834
1679.15, 0.418404
1680.64, 0.423321
1682.13, 0.428212
1683.62, 0.432516
1685.11, 0.436276
1686.6, 0.439549
1688.09, 0.442748
1689.58, 0.446681
1691.07, 0.449617
1692.56, 0.452438
1694.05, 0.455122
1695.54, 0.458106
1697.03, 0.460655
1698.51, 0.462601
1700, 0.464586
1701.49, 0.466365
1702.98, 0.46775
1704.47, 0.468593
1705.95, 0.468926
1707.44, 0.469329
1708.93, 0.470216
1710.41, 0.470808
