"Wavelength (nm)", "Reflectance"
1442.51, 0.408527
1444.04, 0.401008
1445.56, 0.393503
1447.08, 0.385807
1448.6, 0.378232
1450.13, 0.370363
1451.65, 0.362615
1453.17, 0.354887
1454.69, 0.347238
1456.22, 0.339422
1457.74, 0.331508
1459.26, 0.323465
1460.78, 0.315475
1462.3, 0.307234
1463.82, 0.298903
1465.34, 0.290543
1466.86, 0.282297
1468.38, 0.274067
1469.9, 0.265938
1471.42, 0.257842
1472.94, 0.249953
1474.46, 0.242309
1475.98, 0.234807
1477.5, 0.227252
1479.02, 0.219648
1480.53, 0.212077
1482.05, 0.204569
1483.57, 0.197102
1485.09, 0.189783
1486.61, 0.182561
1488.12, 0.175279
1489.64, 0.168006
1491.16, 0.160679
1492.67, 0.153305
1494.19, 0.145969
1495.71, 0.138817
1497.22, 0.131741
1498.74, 0.124933
1500.25, 0.11828
1501.77, 0.111788
1503.29, 0.105424
1504.8, 0.09915
1506.32, 0.093021
1507.83, 0.087131
1509.34, 0.081343
1510.86, 0.075737
1512.37, 0.07036
1513.89, 0.065225
1515.4, 0.060284
1516.91, 0.055577
1518.43, 0.050932
1519.94, 0.046612
1521.45, 0.042446
1522.97, 0.038475
1524.48, 0.034762
1525.99, 0.031304
1527.5, 0.028048
1529.01, 0.025098
1530.52, 0.022371
1532.04, 0.019845
1533.55, 0.01753
1535.06, 0.01548
1536.57, 0.013705
1538.08, 0.012138
1539.59, 0.010807
1541.1, 0.00977
1542.61, 0.008971
1544.12, 0.00842
1545.63, 0.008108
1547.14, 0.008066
1548.65, 0.008235
1550.16, 0.008588
1551.67, 0.009206
1553.17, 0.010031
1554.68, 0.011127
1556.19, 0.012475
1557.7, 0.01413
1559.21, 0.015939
1560.71, 0.017952
1562.22, 0.020146
1563.73, 0.022561
1565.23, 0.025188
1566.74, 0.027975
1568.25, 0.030973
1569.75, 0.034217
1571.26, 0.037606
1572.77, 0.041229
1574.27, 0.045066
1575.78, 0.049031
1577.28, 0.053094
1578.79, 0.05733
1580.29, 0.061684
1581.8, 0.066243
1583.3, 0.070935
1584.8, 0.075809
1586.31, 0.080811
1587.81, 0.085905
1589.32, 0.09112
1590.82, 0.09645
1592.32, 0.101847
1593.82, 0.107306
1595.33, 0.112805
1596.83, 0.118388
1598.33, 0.124093
1599.83, 0.129865
1601.34, 0.135784
1602.84, 0.141781
1604.34, 0.147937
1605.84, 0.153993
1607.34, 0.160119
1608.84, 0.166292
1610.34, 0.172596
1611.84, 0.178864
1613.34, 0.185255
1614.84, 0.191581
1616.34, 0.198042
1617.84, 0.20446
1619.34, 0.211031
1620.84, 0.217588
1622.34, 0.224161
1623.84, 0.230574
1625.34, 0.236916
1626.84, 0.243151
1628.33, 0.249582
1629.83, 0.255955
1631.33, 0.262341
1632.83, 0.268625
1634.32, 0.274952
1635.82, 0.281323
1637.32, 0.287652
1638.82, 0.293809
1640.31, 0.300115
1641.81, 0.306188
1643.3, 0.312317
1644.8, 0.318435
1646.3, 0.324319
1647.79, 0.330229
1649.29, 0.336215
1650.78, 0.342173
1652.28, 0.347816
1653.77, 0.35349
1655.27, 0.359074
1656.76, 0.364499
1658.25, 0.369914
1659.75, 0.375323
1661.24, 0.380699
1662.73, 0.385847
1664.23, 0.390976
1665.72, 0.39591
1667.21, 0.401019
1668.71, 0.405852
1670.2, 0.410667
1671.69, 0.415647
1673.18, 0.420259
1674.67, 0.425243
1676.17, 0.42974
1677.66, 0.434037
1679.15, 0.438594
1680.64, 0.442301
1682.13, 0.445505
1683.62, 0.448603
1685.11, 0.451372
1686.6, 0.454195
1688.09, 0.456638
1689.58, 0.458276
1691.07, 0.460936
1692.56, 0.464002
1694.05, 0.465023
1695.54, 0.466219
1697.03, 0.467549
1698.51, 0.467083
1700, 0.46614
1701.49, 0.464986
1702.98, 0.463375
1704.47, 0.462204
1705.95, 0.461207
1707.44, 0.459941
1708.93, 0.45883
1710.41, 0.457401
