"Wavelength (nm)", "Reflectance"
393.93, 0.345309
394.66, 0.343903
395.39, 0.342628
396.12, 0.342155
396.85, 0.341427
397.58, 0.340684
398.31, 0.340007
399.04, 0.339713
399.77, 0.339622
400.5, 0.338845
401.22, 0.338664
401.95, 0.339615
402.68, 0.339317
403.41, 0.339171
404.14, 0.338905
404.87, 0.337201
405.6, 0.33586
406.33, 0.335655
407.06, 0.335614
407.79, 0.334601
408.52, 0.33398
409.24, 0.334102
409.97, 0.33371
410.7, 0.333422
411.43, 0.333544
412.16, 0.332474
412.89, 0.330033
413.62, 0.328714
414.34, 0.32807
415.07, 0.326954
415.8, 0.324997
416.53, 0.32353
417.26, 0.322319
417.98, 0.32035
418.71, 0.319194
419.44, 0.319303
420.17, 0.319171
420.89, 0.318156
421.62, 0.316944
422.35, 0.315628
423.08, 0.31429
423.8, 0.312774
424.53, 0.311235
425.26, 0.310561
425.99, 0.309218
426.71, 0.307259
427.44, 0.305862
428.17, 0.304085
428.89, 0.302311
429.62, 0.30114
430.35, 0.299324
431.07, 0.296567
431.8, 0.293454
432.53, 0.289925
433.25, 0.28611
433.98, 0.28239
434.7, 0.278739
435.43, 0.275048
436.16, 0.271619
436.88, 0.268048
437.61, 0.26319
438.33, 0.257572
439.06, 0.25241
439.79, 0.247636
440.51, 0.241943
441.24, 0.235752
441.96, 0.230258
442.69, 0.225311
443.41, 0.220106
444.14, 0.215302
444.86, 0.210903
445.59, 0.206716
446.31, 0.203217
447.04, 0.200712
447.76, 0.198784
448.49, 0.197369
449.21, 0.197479
449.94, 0.198732
450.66, 0.200183
451.39, 0.201634
452.11, 0.204314
452.84, 0.208478
453.56, 0.213624
454.28, 0.219116
455.01, 0.225635
455.73, 0.23349
456.46, 0.242973
457.18, 0.25282
457.9, 0.2629
458.63, 0.27294
459.35, 0.283356
460.08, 0.294679
460.8, 0.307023
461.52, 0.319814
462.25, 0.331781
462.97, 0.343622
463.69, 0.355534
464.42, 0.367708
465.14, 0.37984
465.86, 0.392254
466.58, 0.404411
467.31, 0.415713
468.03, 0.426936
468.75, 0.43747
469.48, 0.447543
470.2, 0.457363
470.92, 0.467427
471.64, 0.477426
472.37, 0.486991
473.09, 0.495888
473.81, 0.503741
474.53, 0.511471
475.25, 0.519092
475.98, 0.526232
476.7, 0.533064
477.42, 0.539752
478.14, 0.546011
478.86, 0.551573
479.59, 0.557402
480.31, 0.563886
481.03, 0.570318
481.75, 0.575975
482.47, 0.580988
483.19, 0.58594
483.91, 0.590474
484.64, 0.594351
485.36, 0.598171
486.08, 0.602485
486.8, 0.607304
487.52, 0.61136
488.24, 0.614771
488.96, 0.617976
489.68, 0.621591
490.4, 0.624923
491.12, 0.627787
491.84, 0.631197
492.56, 0.633852
493.28, 0.636012
494, 0.637255
494.72, 0.638818
495.44, 0.640074
496.16, 0.641264
496.88, 0.642563
497.6, 0.643667
498.32, 0.645317
499.04, 0.647432
499.76, 0.650168
500.48, 0.652496
501.2, 0.654558
501.92, 0.656394
502.64, 0.658156
503.36, 0.659344
504.08, 0.659937
504.8, 0.660001
505.52, 0.65968
506.24, 0.65835
506.96, 0.656808
507.67, 0.65526
508.39, 0.654149
509.11, 0.65357
509.83, 0.653853
510.55, 0.655053
511.27, 0.656537
511.99, 0.658334
512.7, 0.660421
513.42, 0.662869
514.14, 0.664995
514.86, 0.666641
515.58, 0.667677
516.3, 0.6683
517.01, 0.669016
517.73, 0.668936
518.45, 0.669146
519.17, 0.668746
519.88, 0.668658
520.6, 0.668097
521.32, 0.667796
522.04, 0.667373
522.75, 0.666837
523.47, 0.666295
524.19, 0.665146
524.91, 0.663892
525.62, 0.66151
526.34, 0.658358
527.06, 0.654445
527.77, 0.649698
528.49, 0.644399
529.21, 0.637979
529.92, 0.631119
530.64, 0.623824
531.36, 0.616071
532.07, 0.607441
532.79, 0.598363
533.51, 0.588691
534.22, 0.579079
534.94, 0.568918
535.65, 0.558284
536.37, 0.546829
537.09, 0.535322
537.8, 0.523226
538.52, 0.511067
539.23, 0.498138
539.95, 0.485618
540.66, 0.473107
541.38, 0.460801
542.1, 0.447723
542.81, 0.434813
543.53, 0.421819
544.24, 0.409799
544.96, 0.397942
545.67, 0.386734
546.39, 0.375884
547.1, 0.365832
547.82, 0.356888
548.53, 0.349148
549.25, 0.342804
549.96, 0.338091
550.67, 0.334804
551.39, 0.333422
552.1, 0.333483
552.82, 0.335434
553.53, 0.338886
554.25, 0.344185
554.96, 0.351317
555.67, 0.360136
556.39, 0.37063
557.1, 0.382311
557.82, 0.395334
558.53, 0.409446
559.24, 0.42442
559.96, 0.440014
560.67, 0.455732
561.38, 0.471663
562.1, 0.487737
562.81, 0.503676
563.52, 0.519456
564.24, 0.534809
564.95, 0.549327
565.66, 0.563035
566.38, 0.576099
567.09, 0.588748
567.8, 0.60096
568.52, 0.612864
569.23, 0.624001
569.94, 0.634693
570.65, 0.645427
571.37, 0.655923
572.08, 0.666285
572.79, 0.676433
573.5, 0.686445
574.21, 0.696602
574.93, 0.706987
575.64, 0.717614
576.35, 0.728361
577.06, 0.739055
577.77, 0.749382
578.49, 0.758906
579.2, 0.767529
579.91, 0.775444
580.62, 0.782823
581.33, 0.789844
582.04, 0.796357
582.76, 0.802126
583.47, 0.807099
584.18, 0.811224
584.89, 0.814644
585.6, 0.81732
586.31, 0.819104
587.02, 0.819234
587.73, 0.816719
588.44, 0.810449
589.15, 0.798626
589.86, 0.779156
590.58, 0.750375
591.29, 0.711898
592, 0.665764
592.71, 0.616867
593.42, 0.572343
594.13, 0.539306
594.84, 0.52335
595.55, 0.526692
596.26, 0.547377
596.97, 0.580225
597.68, 0.618818
598.39, 0.657073
599.1, 0.690431
599.81, 0.716645
600.52, 0.735268
601.22, 0.746355
601.93, 0.750877
602.64, 0.749358
603.35, 0.741616
604.06, 0.728301
604.77, 0.709504
605.48, 0.685359
606.19, 0.656931
606.9, 0.625533
607.61, 0.593449
608.32, 0.56329
609.02, 0.538204
609.73, 0.521132
610.44, 0.51377
611.15, 0.516903
611.86, 0.530347
612.57, 0.551794
613.27, 0.578587
613.98, 0.607946
614.69, 0.637452
615.4, 0.664924
616.11, 0.689722
616.81, 0.710841
617.52, 0.727883
618.23, 0.740976
618.94, 0.7503
619.65, 0.756065
620.35, 0.758945
621.06, 0.758858
621.77, 0.756564
622.47, 0.75194
623.18, 0.744567
623.89, 0.734625
624.6, 0.722029
625.3, 0.706748
626.01, 0.689371
626.72, 0.670293
627.42, 0.650108
628.13, 0.629595
628.84, 0.610031
629.54, 0.592646
630.25, 0.578894
630.96, 0.57024
631.66, 0.567677
632.37, 0.570981
633.08, 0.580056
633.78, 0.594224
634.49, 0.612105
635.19, 0.632128
635.9, 0.653652
636.61, 0.675447
637.31, 0.696445
638.02, 0.715937
638.72, 0.733696
639.43, 0.74912
640.13, 0.76191
640.84, 0.772368
641.55, 0.780968
642.25, 0.78769
642.96, 0.792538
643.66, 0.795945
644.37, 0.797891
645.07, 0.797887
645.78, 0.796246
646.48, 0.793351
647.19, 0.788622
647.89, 0.782291
648.6, 0.774967
649.3, 0.766397
650, 0.756553
650.71, 0.745751
651.41, 0.733572
652.12, 0.719813
652.82, 0.705317
653.53, 0.690125
654.23, 0.675284
654.93, 0.661155
655.64, 0.648359
656.34, 0.637234
657.05, 0.628428
657.75, 0.622364
658.45, 0.619629
659.16, 0.620441
659.86, 0.624739
660.56, 0.632325
661.27, 0.642445
661.97, 0.654782
662.67, 0.668879
663.38, 0.683971
664.08, 0.699378
664.78, 0.714774
665.49, 0.729634
666.19, 0.743753
666.89, 0.756768
667.59, 0.768268
668.3, 0.778175
669, 0.78687
669.7, 0.794098
670.4, 0.799773
671.11, 0.804219
671.81, 0.807534
672.51, 0.809235
673.21, 0.80975
673.92, 0.809133
674.62, 0.80753
675.32, 0.805024
676.02, 0.802007
676.72, 0.798385
677.42, 0.794018
678.13, 0.788739
678.83, 0.782519
679.53, 0.775731
680.23, 0.767637
680.93, 0.75862
681.63, 0.748691
682.33, 0.738184
683.04, 0.727011
683.74, 0.715607
684.44, 0.704028
685.14, 0.692477
685.84, 0.681403
686.54, 0.670712
687.24, 0.660639
687.94, 0.651634
688.64, 0.64404
689.34, 0.638217
690.04, 0.634284
690.74, 0.63246
691.44, 0.632932
692.14, 0.63575
692.84, 0.640693
693.54, 0.647487
694.24, 0.656122
694.94, 0.666348
695.64, 0.67761
696.34, 0.689603
697.04, 0.701861
697.74, 0.714005
698.44, 0.725483
699.14, 0.736012
699.84, 0.745664
700.54, 0.754472
701.24, 0.762353
701.94, 0.769407
702.64, 0.775587
703.34, 0.780885
704.04, 0.785193
704.74, 0.788397
705.43, 0.790502
706.13, 0.791667
706.83, 0.792099
707.53, 0.791907
708.23, 0.790994
708.93, 0.789295
709.63, 0.787051
710.32, 0.784105
711.02, 0.780424
711.72, 0.776014
712.42, 0.770946
713.12, 0.765355
713.82, 0.759062
714.51, 0.752082
715.21, 0.744492
715.91, 0.736196
716.61, 0.727199
717.3, 0.717561
718, 0.707453
718.7, 0.69702
719.4, 0.686637
720.09, 0.676161
720.79, 0.665599
721.49, 0.655129
722.19, 0.64497
722.88, 0.635325
723.58, 0.626314
724.28, 0.61825
724.97, 0.61158
725.67, 0.606232
726.37, 0.602465
727.06, 0.600468
727.76, 0.600185
728.46, 0.601364
729.15, 0.604026
729.85, 0.60818
730.55, 0.613643
731.24, 0.620129
731.94, 0.627227
732.63, 0.635026
733.33, 0.643532
734.03, 0.652312
734.72, 0.661238
735.42, 0.670232
736.11, 0.679092
736.81, 0.687691
737.5, 0.695757
738.2, 0.703192
738.9, 0.710113
739.59, 0.716409
740.29, 0.721886
740.98, 0.726598
741.68, 0.730707
742.37, 0.734036
743.07, 0.736532
743.76, 0.738309
744.46, 0.739193
745.15, 0.739208
745.85, 0.738605
746.54, 0.737058
747.23, 0.734937
747.93, 0.732398
748.62, 0.729125
749.32, 0.725263
750.01, 0.720681
750.71, 0.715445
751.4, 0.710093
752.09, 0.703884
752.79, 0.696935
753.48, 0.689567
754.18, 0.681802
754.87, 0.673699
755.56, 0.6654
756.26, 0.656615
756.95, 0.647717
757.64, 0.638633
758.34, 0.629418
759.03, 0.620801
759.72, 0.612567
760.42, 0.604708
761.11, 0.597484
761.8, 0.591281
762.5, 0.586067
763.19, 0.581996
763.88, 0.57897
764.57, 0.577353
765.27, 0.576867
765.96, 0.577922
766.65, 0.580182
767.34, 0.584007
768.04, 0.589577
768.73, 0.596184
769.42, 0.603638
770.11, 0.612096
770.81, 0.621376
771.5, 0.631497
772.19, 0.642125
772.88, 0.652329
773.57, 0.662575
774.26, 0.673168
774.96, 0.683784
775.65, 0.693946
776.34, 0.703476
777.03, 0.712292
777.72, 0.720791
778.41, 0.72901
779.1, 0.736708
779.8, 0.743709
780.49, 0.750153
781.18, 0.755864
781.87, 0.760806
782.56, 0.765111
783.25, 0.768548
783.94, 0.771394
784.63, 0.773205
785.32, 0.774295
786.01, 0.77494
786.7, 0.775221
787.39, 0.775009
788.08, 0.774324
788.77, 0.772999
789.46, 0.771323
790.15, 0.769131
790.84, 0.766384
791.53, 0.763154
792.22, 0.75953
792.91, 0.755615
793.6, 0.750873
794.29, 0.745348
794.98, 0.739337
795.67, 0.732672
796.36, 0.725451
797.05, 0.717387
797.74, 0.708359
798.43, 0.698744
799.12, 0.688732
799.81, 0.678003
800.5, 0.666746
801.19, 0.654691
801.87, 0.641887
802.56, 0.628511
803.25, 0.614524
803.94, 0.599592
804.63, 0.584025
805.32, 0.56778
806.01, 0.5509
806.69, 0.533575
807.38, 0.515797
808.07, 0.49733
808.76, 0.478391
809.45, 0.459048
810.13, 0.439091
810.82, 0.418661
811.51, 0.397854
812.2, 0.376691
812.88, 0.355285
813.57, 0.333865
814.26, 0.312577
814.95, 0.291637
815.63, 0.271314
816.32, 0.251656
817.01, 0.232825
817.7, 0.215032
818.38, 0.198598
819.07, 0.183792
819.76, 0.170791
820.44, 0.159714
821.13, 0.150731
821.82, 0.143975
822.5, 0.139508
823.19, 0.137264
823.88, 0.137203
824.56, 0.139191
825.25, 0.143097
825.94, 0.148761
826.62, 0.156118
827.31, 0.164998
827.99, 0.175333
828.68, 0.186923
829.37, 0.19976
830.05, 0.21362
830.74, 0.22829
831.42, 0.243588
832.11, 0.259312
832.79, 0.275151
833.48, 0.290895
834.17, 0.306381
834.85, 0.321286
835.54, 0.335444
836.22, 0.348848
836.91, 0.36154
837.59, 0.373436
838.28, 0.384428
838.96, 0.39453
839.65, 0.403663
840.33, 0.411819
841.02, 0.419245
841.7, 0.4258
842.38, 0.431369
843.07, 0.435724
843.75, 0.439164
844.44, 0.441491
845.12, 0.442929
845.81, 0.443472
846.49, 0.44293
847.17, 0.441347
847.86, 0.438826
848.54, 0.435422
849.23, 0.431281
849.91, 0.426073
850.59, 0.420332
851.28, 0.413806
851.96, 0.406459
852.64, 0.398753
853.33, 0.390351
854.01, 0.381312
854.69, 0.371946
855.38, 0.361954
856.06, 0.351581
856.74, 0.340594
857.42, 0.329169
858.11, 0.317317
858.79, 0.305053
859.47, 0.292547
860.16, 0.279857
860.84, 0.26668
861.52, 0.25333
862.2, 0.239915
862.89, 0.226477
863.57, 0.212974
864.25, 0.199723
864.93, 0.186507
865.61, 0.173518
866.3, 0.160565
866.98, 0.148103
867.66, 0.13594
868.34, 0.124192
869.02, 0.112793
869.7, 0.101933
870.39, 0.09156
871.07, 0.081701
871.75, 0.072336
872.43, 0.06373
873.11, 0.055583
873.79, 0.048147
874.47, 0.041275
875.15, 0.035106
875.83, 0.029605
876.52, 0.02469
877.2, 0.020442
877.88, 0.016829
878.56, 0.013776
879.24, 0.01133
879.92, 0.009478
880.6, 0.008222
881.28, 0.007488
881.96, 0.007202
882.64, 0.00739
883.32, 0.008009
884, 0.009053
884.68, 0.010472
885.36, 0.012257
886.04, 0.014374
886.72, 0.016794
887.4, 0.019508
888.08, 0.022549
888.76, 0.025861
889.44, 0.029397
890.12, 0.033137
890.8, 0.037046
891.47, 0.041089
892.15, 0.045218
892.83, 0.049362
893.51, 0.05351
894.19, 0.057604
894.87, 0.061593
895.55, 0.065548
896.23, 0.069432
896.91, 0.073218
897.58, 0.076927
898.26, 0.080568
898.94, 0.084158
899.62, 0.087712
900.3, 0.091202
900.98, 0.094651
901.65, 0.097996
902.33, 0.101204
903.01, 0.104262
903.69, 0.107152
904.36, 0.109855
905.04, 0.112404
905.72, 0.114805
906.4, 0.117081
907.08, 0.119265
907.75, 0.121343
908.43, 0.123425
909.11, 0.125531
909.78, 0.12767
910.46, 0.129868
911.14, 0.132105
911.82, 0.134397
912.49, 0.136645
913.17, 0.138862
913.85, 0.141057
914.52, 0.143201
915.2, 0.145289
915.88, 0.147281
916.55, 0.149178
917.23, 0.151046
917.9, 0.152877
918.58, 0.154693
919.26, 0.156451
919.93, 0.158228
920.61, 0.16004
921.28, 0.161846
921.96, 0.163822
922.64, 0.165615
923.31, 0.167755
923.99, 0.169723
925.34, 0.173782
927.02, 0.17874
928.38, 0.18254
930.07, 0.186605
931.75, 0.189713
933.11, 0.191721
934.79, 0.193392
936.47, 0.194142
938.15, 0.193917
939.83, 0.192643
941.2, 0.190599
942.87, 0.186956
944.54, 0.181717
945.92, 0.176315
947.59, 0.168821
949.26, 0.159864
950.64, 0.151205
952.31, 0.140102
953.97, 0.128027
955.64, 0.115337
957.3, 0.102063
958.69, 0.090736
960.35, 0.07817
962.01, 0.066832
963.4, 0.058196
965.06, 0.050548
966.72, 0.046282
968.12, 0.045493
969.77, 0.048919
971.43, 0.05692
973.08, 0.069511
974.73, 0.086034
976.14, 0.103029
977.78, 0.124185
979.43, 0.147808
980.85, 0.16948
982.49, 0.197899
984.13, 0.228343
985.56, 0.256641
987.2, 0.289203
988.84, 0.320852
990.48, 0.348676
992.11, 0.373001
993.54, 0.390961
995.18, 0.410043
996.81, 0.426859
998.25, 0.440874
999.88, 0.455249
1001.52, 0.468226
1003.14, 0.479082
1004.77, 0.488113
1006.22, 0.494169
1007.84, 0.499321
1009.47, 0.502496
1010.92, 0.50396
1012.55, 0.503939
1014.17, 0.502229
1015.79, 0.499186
1017.41, 0.494931
1018.87, 0.489669
1020.49, 0.48228
1022.1, 0.473421
1023.57, 0.464003
1025.19, 0.452111
1026.8, 0.43876
1028.41, 0.424151
1030.02, 0.408277
1031.5, 0.393075
1033.11, 0.375324
1034.72, 0.356839
1036.2, 0.339326
1037.81, 0.320729
1039.42, 0.302342
1041.02, 0.285437
1042.63, 0.270452
1044.12, 0.259116
1045.72, 0.250129
1047.32, 0.245231
1048.92, 0.245066
1050.52, 0.250002
1052.02, 0.259307
1053.62, 0.274077
1055.21, 0.293586
1056.72, 0.315549
1058.32, 0.341789
1059.91, 0.370212
1061.5, 0.400332
1063.09, 0.430924
1064.61, 0.459962
1066.2, 0.489574
1067.79, 0.517818
1069.38, 0.54392
1070.96, 0.567773
1072.49, 0.58881
1074.08, 0.608474
1075.66, 0.626079
1077.24, 0.641449
1078.82, 0.655118
1080.36, 0.666666
1081.94, 0.676824
1083.52, 0.685263
1085.07, 0.692173
1086.65, 0.697983
1088.22, 0.702538
1089.8, 0.706066
1091.37, 0.708371
1092.93, 0.709634
1094.5, 0.710013
1096.08, 0.709554
1097.65, 0.708299
1099.22, 0.706315
1100.79, 0.70311
1102.36, 0.699362
1103.92, 0.694322
1105.49, 0.688189
1107.06, 0.680811
1108.63, 0.673005
1110.2, 0.663979
1111.77, 0.654253
1113.33, 0.642697
1114.9, 0.630542
1116.47, 0.617355
1118.03, 0.603086
1119.6, 0.586906
1121.17, 0.570624
1122.73, 0.552912
1124.3, 0.535311
1125.87, 0.516343
1127.43, 0.497392
1129, 0.4783
1130.56, 0.460493
1132.13, 0.443423
1133.69, 0.428831
1135.26, 0.416784
1136.82, 0.408531
1138.39, 0.404765
1139.95, 0.405848
1141.51, 0.412098
1143.08, 0.422633
1144.64, 0.438578
1146.2, 0.458201
1147.77, 0.482237
1149.33, 0.507868
1150.89, 0.536006
1152.45, 0.564009
1154.02, 0.593168
1155.58, 0.620324
1157.14, 0.646681
1158.7, 0.670679
1160.26, 0.693484
1161.82, 0.713253
1163.39, 0.731339
1164.95, 0.747123
1166.51, 0.761407
1168.07, 0.774072
1169.63, 0.784835
1171.19, 0.793994
1172.75, 0.802425
1174.31, 0.809518
1175.87, 0.815551
1177.42, 0.82047
1178.98, 0.824516
1180.54, 0.828032
1182.1, 0.830561
1183.66, 0.832093
1185.22, 0.832741
1186.77, 0.83222
1188.33, 0.830931
1189.89, 0.829008
1191.45, 0.82646
1193, 0.823615
1194.56, 0.820157
1196.12, 0.816452
1197.67, 0.812608
1199.23, 0.808509
1200.79, 0.803681
1202.34, 0.798409
1203.9, 0.792082
1205.45, 0.784892
1207.01, 0.776571
1208.56, 0.767292
1210.12, 0.75671
1211.67, 0.745052
1213.23, 0.731672
1214.78, 0.716702
1216.33, 0.700206
1217.89, 0.682513
1219.44, 0.663696
1220.99, 0.643975
1222.55, 0.623752
1224.1, 0.604247
1225.65, 0.586862
1227.21, 0.57305
1228.76, 0.563691
1230.31, 0.56016
1231.86, 0.56282
1233.41, 0.572305
1234.96, 0.588697
1236.52, 0.611051
1238.07, 0.637865
1239.62, 0.667576
1241.17, 0.698681
1242.72, 0.72998
1244.27, 0.759536
1245.82, 0.786958
1247.37, 0.810723
1248.92, 0.831197
1250.47, 0.848137
1252.02, 0.862171
1253.57, 0.873409
1255.11, 0.882347
1256.66, 0.889142
1258.21, 0.894622
1259.76, 0.898417
1261.31, 0.901201
1262.86, 0.90322
1264.4, 0.904298
1265.95, 0.905177
1267.5, 0.905109
1269.04, 0.904738
1270.59, 0.903399
1272.14, 0.901777
1273.68, 0.90018
1275.23, 0.898571
1276.78, 0.896545
1278.32, 0.894456
1279.87, 0.891341
1281.41, 0.88858
1282.96, 0.885625
1284.5, 0.882794
1286.05, 0.879534
1287.59, 0.87669
1289.13, 0.873708
1290.68, 0.870965
1292.22, 0.868295
1293.77, 0.866241
1295.31, 0.863752
1296.85, 0.861058
1298.4, 0.858507
1299.94, 0.856297
1301.48, 0.853574
1303.02, 0.851005
1304.57, 0.848286
1306.11, 0.845687
1307.65, 0.842912
1309.19, 0.840449
1310.73, 0.838379
1312.27, 0.836434
1313.81, 0.834167
1315.35, 0.832025
1316.9, 0.829753
1318.44, 0.827839
1319.98, 0.825872
1321.52, 0.823653
1323.06, 0.821125
1324.59, 0.818584
1326.13, 0.815579
1327.67, 0.812403
1329.21, 0.80885
1330.75, 0.805092
1332.29, 0.800792
1333.83, 0.796432
1335.36, 0.792135
1336.9, 0.788052
1338.44, 0.783785
1339.98, 0.779498
1341.51, 0.77531
1343.05, 0.771541
1344.59, 0.767873
1346.13, 0.764305
1347.66, 0.760656
1349.2, 0.756921
1350.73, 0.753174
1352.27, 0.749603
1353.8, 0.745987
1355.34, 0.742477
1356.88, 0.739124
1358.41, 0.735608
1359.94, 0.732082
1361.48, 0.728916
1363.01, 0.725734
1364.55, 0.722245
1366.08, 0.718641
1367.62, 0.714836
1369.15, 0.711052
1370.68, 0.707082
1372.22, 0.702757
1373.75, 0.698196
1375.28, 0.693856
1376.81, 0.689221
1378.35, 0.684633
1379.88, 0.680063
1381.41, 0.675494
1382.94, 0.670692
1384.47, 0.665794
1386, 0.660739
1387.53, 0.655842
1389.07, 0.650718
1390.6, 0.645564
1392.13, 0.640084
1393.66, 0.634576
1395.19, 0.628843
1396.72, 0.623206
1398.25, 0.617409
1399.77, 0.611877
1401.3, 0.606209
1402.83, 0.600432
1404.36, 0.59428
1405.89, 0.588548
1407.42, 0.582653
1408.95, 0.576882
1410.47, 0.571021
1412, 0.565122
1413.53, 0.559014
1415.06, 0.552835
1416.58, 0.5463
1418.11, 0.539767
1419.64, 0.533251
1421.16, 0.527227
1422.69, 0.520805
1424.22, 0.51413
1425.74, 0.507082
1427.27, 0.500116
1428.79, 0.49302
1430.32, 0.486181
1431.84, 0.479143
1433.37, 0.472097
1434.89, 0.464852
1436.42, 0.457634
1437.94, 0.450169
1439.47, 0.442756
1440.99, 0.435241
1442.51, 0.427877
1444.04, 0.420486
1445.56, 0.41305
1447.08, 0.405391
1448.6, 0.397698
