"Wavelength (nm)", "Reflectance"
287.26, 0.396524
288, 0.401665
288.74, 0.394582
289.48, 0.394715
290.23, 0.385025
290.97, 0.401575
291.71, 0.387423
292.45, 0.403405
293.19, 0.416287
293.93, 0.388682
294.67, 0.394891
295.41, 0.389544
296.15, 0.375112
296.89, 0.402293
297.63, 0.393396
298.37, 0.412444
299.11, 0.404677
299.85, 0.398546
300.59, 0.394924
301.33, 0.413001
302.07, 0.396922
302.81, 0.403692
303.55, 0.406825
304.29, 0.414514
305.02, 0.408173
305.76, 0.395099
306.5, 0.397308
307.24, 0.403364
307.98, 0.400077
308.72, 0.402855
309.46, 0.384798
310.2, 0.397574
310.94, 0.401588
311.68, 0.388881
312.41, 0.392596
313.15, 0.400264
313.89, 0.394884
314.63, 0.393275
315.37, 0.398434
316.11, 0.401229
316.84, 0.406978
317.58, 0.400292
318.32, 0.394822
319.06, 0.397849
319.79, 0.397107
320.53, 0.392962
321.27, 0.398666
322.01, 0.400499
322.74, 0.398801
323.48, 0.396358
324.22, 0.400263
324.96, 0.401822
325.69, 0.398008
326.43, 0.393949
327.17, 0.397783
327.91, 0.395001
328.64, 0.387805
329.38, 0.39075
330.12, 0.392205
330.85, 0.393977
331.59, 0.394843
332.33, 0.395754
333.06, 0.396966
333.8, 0.397547
334.53, 0.393181
335.27, 0.395541
336.01, 0.396
336.74, 0.390776
337.48, 0.389998
338.21, 0.391155
338.95, 0.399436
339.69, 0.393058
340.42, 0.390099
341.16, 0.391744
341.89, 0.39066
342.63, 0.38878
343.36, 0.387997
344.1, 0.387718
344.83, 0.389426
345.57, 0.385394
346.3, 0.38594
347.04, 0.382698
347.77, 0.381424
348.51, 0.381287
349.24, 0.38337
349.98, 0.385089
350.71, 0.383543
351.45, 0.379754
352.18, 0.379171
352.92, 0.378327
353.65, 0.380405
354.39, 0.382635
355.12, 0.382285
355.85, 0.382868
356.59, 0.377435
357.32, 0.376413
358.06, 0.376423
358.79, 0.374643
359.52, 0.374365
360.26, 0.376577
360.99, 0.380154
361.72, 0.381664
362.46, 0.379315
363.19, 0.375714
363.92, 0.376338
364.66, 0.374686
365.39, 0.371767
366.12, 0.371623
366.86, 0.370455
367.59, 0.371055
368.32, 0.371288
369.06, 0.368476
369.79, 0.365997
370.52, 0.365223
371.25, 0.364106
371.99, 0.364347
372.72, 0.364683
373.45, 0.362053
374.18, 0.359972
374.91, 0.358378
375.65, 0.358923
376.38, 0.359295
377.11, 0.35853
377.84, 0.356964
378.57, 0.355376
379.31, 0.355901
380.04, 0.356228
380.77, 0.35559
381.5, 0.355474
382.23, 0.355054
382.96, 0.355059
383.7, 0.355399
384.43, 0.356502
385.16, 0.355362
385.89, 0.353554
386.62, 0.352521
387.35, 0.353044
388.08, 0.353056
388.81, 0.351687
389.54, 0.349857
390.27, 0.348023
391, 0.348008
391.74, 0.347498
392.47, 0.34602
393.2, 0.345681
393.93, 0.346144
394.66, 0.345495
395.39, 0.345679
396.12, 0.345931
396.85, 0.346745
397.58, 0.347173
398.31, 0.346916
399.04, 0.346034
399.77, 0.345424
400.5, 0.344035
401.22, 0.343407
401.95, 0.342852
402.68, 0.342158
403.41, 0.341798
404.14, 0.341876
404.87, 0.342212
405.6, 0.341752
406.33, 0.340737
407.06, 0.339554
407.79, 0.338469
408.52, 0.337912
409.24, 0.337187
409.97, 0.336085
410.7, 0.33528
411.43, 0.333876
412.16, 0.332937
412.89, 0.332252
413.62, 0.33137
414.34, 0.33038
415.07, 0.328837
415.8, 0.327488
416.53, 0.326216
417.26, 0.324637
417.98, 0.324188
418.71, 0.324654
419.44, 0.323552
420.17, 0.32122
420.89, 0.319164
421.62, 0.317238
422.35, 0.316226
423.08, 0.316142
423.8, 0.315704
424.53, 0.315132
425.26, 0.313832
425.99, 0.311699
426.71, 0.310438
427.44, 0.309692
428.17, 0.308002
428.89, 0.306025
429.62, 0.30473
430.35, 0.303021
431.07, 0.3005
431.8, 0.298142
432.53, 0.295921
433.25, 0.292949
433.98, 0.289578
434.7, 0.285647
435.43, 0.280771
436.16, 0.27583
436.88, 0.270779
437.61, 0.265795
438.33, 0.260999
439.06, 0.255771
439.79, 0.250052
440.51, 0.244787
441.24, 0.239573
441.96, 0.233486
442.69, 0.227296
443.41, 0.221894
444.14, 0.217306
444.86, 0.212721
445.59, 0.208287
446.31, 0.204747
447.04, 0.201964
447.76, 0.199671
448.49, 0.198044
449.21, 0.197143
449.94, 0.196934
450.66, 0.197874
451.39, 0.200005
452.11, 0.20259
452.84, 0.205666
453.56, 0.210126
454.28, 0.216089
455.01, 0.223099
455.73, 0.230822
456.46, 0.239441
457.18, 0.248822
457.9, 0.259339
458.63, 0.27045
459.35, 0.28158
460.08, 0.292946
460.8, 0.305261
461.52, 0.317948
462.25, 0.329981
462.97, 0.34183
463.69, 0.354038
464.42, 0.366939
465.14, 0.380083
465.86, 0.392577
466.58, 0.404153
467.31, 0.415554
468.03, 0.427374
468.75, 0.439057
469.48, 0.449612
470.2, 0.459676
470.92, 0.46925
471.64, 0.478715
472.37, 0.488282
473.09, 0.497829
473.81, 0.506699
474.53, 0.514276
475.25, 0.522053
475.98, 0.529525
476.7, 0.537127
477.42, 0.543967
478.14, 0.550578
478.86, 0.556492
479.59, 0.562301
480.31, 0.568111
481.03, 0.5739
481.75, 0.579502
482.47, 0.585081
483.19, 0.58996
483.91, 0.594367
484.64, 0.598658
485.36, 0.602779
486.08, 0.606779
486.8, 0.610231
487.52, 0.614665
488.24, 0.619307
488.96, 0.623649
489.68, 0.627327
490.4, 0.630403
491.12, 0.633256
491.84, 0.635973
492.56, 0.638094
493.28, 0.640478
494, 0.642354
494.72, 0.644209
495.44, 0.645033
496.16, 0.645165
496.88, 0.645836
497.6, 0.647447
498.32, 0.65005
499.04, 0.652065
499.76, 0.654103
500.48, 0.655746
501.2, 0.657841
501.92, 0.65986
502.64, 0.66178
503.36, 0.663073
504.08, 0.663827
504.8, 0.664411
505.52, 0.664531
506.24, 0.663649
506.96, 0.661829
507.67, 0.660187
508.39, 0.658713
509.11, 0.657728
509.83, 0.657278
510.55, 0.657165
511.27, 0.658561
511.99, 0.660926
512.7, 0.664075
513.42, 0.667413
514.14, 0.670654
514.86, 0.673357
515.58, 0.675172
516.3, 0.675769
517.01, 0.676333
517.73, 0.676257
518.45, 0.676212
519.17, 0.67572
519.88, 0.674839
520.6, 0.674074
521.32, 0.673024
522.04, 0.672808
522.75, 0.672555
523.47, 0.67263
524.19, 0.671779
524.91, 0.670537
525.62, 0.668359
526.34, 0.665617
527.06, 0.662109
527.77, 0.657491
528.49, 0.652394
529.21, 0.646462
529.92, 0.639673
530.64, 0.631732
531.36, 0.623452
532.07, 0.615094
532.79, 0.606707
533.51, 0.597653
534.22, 0.587955
534.94, 0.5782
535.65, 0.567721
536.37, 0.55687
537.09, 0.545191
537.8, 0.533302
538.52, 0.521098
539.23, 0.508594
539.95, 0.495936
540.66, 0.48306
541.38, 0.470046
542.1, 0.457054
542.81, 0.444108
543.53, 0.431753
544.24, 0.419372
544.96, 0.40734
545.67, 0.395263
546.39, 0.383774
547.1, 0.373153
547.82, 0.363756
548.53, 0.355804
549.25, 0.349021
549.96, 0.343568
550.67, 0.339601
551.39, 0.337306
552.1, 0.336894
552.82, 0.337888
553.53, 0.340794
554.25, 0.345423
554.96, 0.352099
555.67, 0.360497
556.39, 0.370225
557.1, 0.381333
557.82, 0.393508
558.53, 0.40696
559.24, 0.421372
559.96, 0.43638
560.67, 0.451513
561.38, 0.466697
562.1, 0.481876
562.81, 0.497052
563.52, 0.512175
564.24, 0.526901
564.95, 0.541193
565.66, 0.554788
566.38, 0.567899
567.09, 0.580761
567.8, 0.593618
568.52, 0.606155
569.23, 0.618228
569.94, 0.629465
570.65, 0.640092
571.37, 0.650744
572.08, 0.661418
572.79, 0.672249
573.5, 0.683371
574.21, 0.694531
574.93, 0.70563
575.64, 0.71667
576.35, 0.727422
577.06, 0.737882
577.77, 0.747952
578.49, 0.75788
579.2, 0.76733
579.91, 0.776372
580.62, 0.784324
581.33, 0.790815
582.04, 0.796556
582.76, 0.801619
583.47, 0.806662
584.18, 0.811862
584.89, 0.816393
585.6, 0.820192
586.31, 0.823077
587.02, 0.82454
587.73, 0.824097
588.44, 0.821031
589.15, 0.81399
589.86, 0.80131
590.58, 0.781432
591.29, 0.752528
592, 0.714226
592.71, 0.668452
593.42, 0.619843
594.13, 0.575366
594.84, 0.542356
595.55, 0.526693
596.26, 0.530259
596.97, 0.551031
597.68, 0.584214
598.39, 0.622847
599.1, 0.660938
599.81, 0.694528
600.52, 0.720916
601.22, 0.739616
601.93, 0.751296
602.64, 0.756119
603.35, 0.754639
604.06, 0.747437
604.77, 0.734615
605.48, 0.716029
606.19, 0.692266
606.9, 0.663673
607.61, 0.631758
608.32, 0.598823
609.02, 0.567703
609.73, 0.541428
610.44, 0.523066
611.15, 0.514566
611.86, 0.516926
612.57, 0.529976
613.27, 0.551553
613.98, 0.578905
614.69, 0.609014
615.4, 0.639121
616.11, 0.667193
616.81, 0.69218
617.52, 0.712976
618.23, 0.729871
618.94, 0.742919
619.65, 0.752353
620.35, 0.758582
621.06, 0.761991
621.77, 0.762434
622.47, 0.760116
623.18, 0.755285
623.89, 0.748074
624.6, 0.738689
625.3, 0.726787
626.01, 0.712388
626.72, 0.695681
627.42, 0.676683
628.13, 0.656218
628.84, 0.635466
629.54, 0.61553
630.25, 0.597661
630.96, 0.583567
631.66, 0.573882
632.37, 0.56978
633.08, 0.571967
633.78, 0.57983
634.49, 0.592707
635.19, 0.609858
635.9, 0.630028
636.61, 0.651561
637.31, 0.673804
638.02, 0.695663
638.72, 0.71608
639.43, 0.73411
640.13, 0.749527
640.84, 0.762395
641.55, 0.773012
642.25, 0.781619
642.96, 0.788705
643.66, 0.794441
644.37, 0.798533
645.07, 0.800818
645.78, 0.801227
646.48, 0.80014
647.19, 0.797511
647.89, 0.793182
648.6, 0.787576
649.3, 0.78072
650, 0.772453
650.71, 0.762827
651.41, 0.75206
652.12, 0.739688
652.82, 0.726379
653.53, 0.711957
654.23, 0.696674
654.93, 0.681357
655.64, 0.666591
656.34, 0.652725
657.05, 0.640633
657.75, 0.630931
658.45, 0.623603
659.16, 0.619723
659.86, 0.619193
660.56, 0.622009
661.27, 0.628444
661.97, 0.638283
662.67, 0.650487
663.38, 0.664678
664.08, 0.680187
664.78, 0.695973
665.49, 0.711894
666.19, 0.727454
666.89, 0.741967
667.59, 0.755163
668.3, 0.767231
669, 0.777827
669.7, 0.786824
670.4, 0.79431
671.11, 0.800775
671.81, 0.805949
672.51, 0.809683
673.21, 0.812059
673.92, 0.813158
674.62, 0.813012
675.32, 0.811623
676.02, 0.809343
676.72, 0.806118
677.42, 0.802379
678.13, 0.798082
678.83, 0.792925
679.53, 0.787006
680.23, 0.780259
680.93, 0.772726
681.63, 0.76422
682.33, 0.755031
683.04, 0.744991
683.74, 0.734492
684.44, 0.723458
685.14, 0.712042
685.84, 0.700492
686.54, 0.689085
687.24, 0.677756
687.94, 0.666963
688.64, 0.657033
689.34, 0.648302
690.04, 0.641078
690.74, 0.635798
691.44, 0.632723
692.14, 0.632293
692.84, 0.634353
693.54, 0.638708
694.24, 0.64515
694.94, 0.653699
695.64, 0.663683
696.34, 0.674575
697.04, 0.686053
697.74, 0.697843
698.44, 0.709515
699.14, 0.720724
699.84, 0.73147
700.54, 0.741474
701.24, 0.750758
701.94, 0.759461
702.64, 0.767362
703.34, 0.774356
704.04, 0.780313
704.74, 0.785214
705.43, 0.789036
706.13, 0.791732
706.83, 0.793646
707.53, 0.794733
708.23, 0.795146
708.93, 0.795035
709.63, 0.794222
710.32, 0.792684
711.02, 0.790185
711.72, 0.786952
712.42, 0.782978
713.12, 0.778331
713.82, 0.772964
714.51, 0.76671
715.21, 0.759854
715.91, 0.75233
716.61, 0.744095
717.3, 0.735076
718, 0.725437
718.7, 0.715598
719.4, 0.705393
720.09, 0.69469
720.79, 0.683525
721.49, 0.672296
722.19, 0.661269
722.88, 0.650401
723.58, 0.640067
724.28, 0.63052
724.97, 0.621932
725.67, 0.61455
726.37, 0.608359
727.06, 0.603594
727.76, 0.600287
728.46, 0.598618
729.15, 0.598862
729.85, 0.600509
730.55, 0.603616
731.24, 0.608102
731.94, 0.613716
732.63, 0.620296
733.33, 0.627564
734.03, 0.635722
734.72, 0.644641
735.42, 0.653646
736.11, 0.662856
736.81, 0.672033
737.5, 0.680889
738.2, 0.68942
738.9, 0.697354
739.59, 0.704838
740.29, 0.711939
740.98, 0.718227
741.68, 0.723747
742.37, 0.728467
743.07, 0.732364
743.76, 0.735736
744.46, 0.738044
745.15, 0.739361
745.85, 0.740172
746.54, 0.74029
747.23, 0.739694
747.93, 0.73844
748.62, 0.736201
749.32, 0.733376
750.01, 0.729845
750.71, 0.725629
751.4, 0.720766
752.09, 0.715115
752.79, 0.708726
753.48, 0.701915
754.18, 0.694832
754.87, 0.687176
755.56, 0.679006
756.26, 0.670551
756.95, 0.66185
757.64, 0.652745
758.34, 0.643776
759.03, 0.634363
759.72, 0.625141
760.42, 0.616403
761.11, 0.60783
761.8, 0.599617
762.5, 0.591833
763.19, 0.584694
763.88, 0.578904
764.57, 0.573968
765.27, 0.57007
765.96, 0.56752
766.65, 0.566757
767.34, 0.56749
768.04, 0.569571
768.73, 0.572667
769.42, 0.577491
770.11, 0.58352
770.81, 0.59075
771.5, 0.598869
772.19, 0.608143
772.88, 0.617666
773.57, 0.627913
774.26, 0.638314
774.96, 0.648873
775.65, 0.659567
776.34, 0.670056
777.03, 0.679975
777.72, 0.690084
778.41, 0.699765
779.1, 0.709056
779.8, 0.717712
780.49, 0.725666
781.18, 0.733036
781.87, 0.739879
782.56, 0.74589
783.25, 0.750911
783.94, 0.755138
784.63, 0.758556
785.32, 0.761361
786.01, 0.763413
786.7, 0.764743
787.39, 0.765459
788.08, 0.765948
788.77, 0.765957
789.46, 0.765341
790.15, 0.764315
790.84, 0.7628
791.53, 0.760649
792.22, 0.757903
792.91, 0.754409
793.6, 0.750222
794.29, 0.745555
794.98, 0.74026
795.67, 0.734295
796.36, 0.728045
797.05, 0.72113
797.74, 0.713446
798.43, 0.70487
799.12, 0.695854
799.81, 0.686272
800.5, 0.675981
801.19, 0.664905
801.87, 0.652973
802.56, 0.640363
803.25, 0.627408
803.94, 0.613888
804.63, 0.599623
805.32, 0.584836
806.01, 0.569298
806.69, 0.553112
807.38, 0.536533
808.07, 0.519436
808.76, 0.50174
809.45, 0.483441
810.13, 0.464414
810.82, 0.444777
811.51, 0.424723
812.2, 0.404318
812.88, 0.383609
813.57, 0.36273
814.26, 0.341777
814.95, 0.320907
815.63, 0.300398
816.32, 0.28033
817.01, 0.260733
817.7, 0.241778
818.38, 0.223771
819.07, 0.206925
819.76, 0.191518
820.44, 0.177919
821.13, 0.166178
821.82, 0.1565
822.5, 0.149097
823.19, 0.143926
823.88, 0.140774
824.56, 0.139686
825.25, 0.140625
825.94, 0.143388
826.62, 0.147882
827.31, 0.153986
827.99, 0.161658
828.68, 0.170877
829.37, 0.181554
830.05, 0.193566
830.74, 0.206697
831.42, 0.220808
832.11, 0.235579
832.79, 0.250769
833.48, 0.266134
834.17, 0.281391
834.85, 0.296428
835.54, 0.31109
836.22, 0.325219
836.91, 0.338717
837.59, 0.351473
838.28, 0.363444
838.96, 0.374623
839.65, 0.385099
840.33, 0.394686
841.02, 0.403446
841.7, 0.411263
842.38, 0.418102
843.07, 0.423965
843.75, 0.428913
844.44, 0.432979
845.12, 0.436043
845.81, 0.438079
846.49, 0.439216
847.17, 0.439322
847.86, 0.438426
848.54, 0.436719
849.23, 0.433985
849.91, 0.430388
850.59, 0.425947
851.28, 0.420703
851.96, 0.414719
852.64, 0.408202
853.33, 0.400809
854.01, 0.393029
854.69, 0.384489
855.38, 0.375522
856.06, 0.365825
856.74, 0.355728
857.42, 0.34515
858.11, 0.334214
858.79, 0.322587
859.47, 0.310766
860.16, 0.29852
860.84, 0.286096
861.52, 0.273216
862.2, 0.260402
862.89, 0.247316
863.57, 0.234104
864.25, 0.220637
864.93, 0.207514
865.61, 0.194381
866.3, 0.181278
866.98, 0.16827
867.66, 0.155766
868.34, 0.143514
869.02, 0.131551
869.7, 0.120145
870.39, 0.109273
871.07, 0.098597
871.75, 0.08851
872.43, 0.078994
873.11, 0.070033
873.79, 0.061635
874.47, 0.053758
875.15, 0.046521
875.83, 0.039819
876.52, 0.033669
877.2, 0.028207
877.88, 0.02341
878.56, 0.019223
879.24, 0.015698
879.92, 0.012755
880.6, 0.010398
881.28, 0.008657
881.96, 0.007444
882.64, 0.006769
883.32, 0.006587
884, 0.006845
884.68, 0.007521
885.36, 0.008589
886.04, 0.010005
886.72, 0.011799
887.4, 0.01393
888.08, 0.01637
888.76, 0.019117
889.44, 0.022131
890.12, 0.025386
890.8, 0.028873
891.47, 0.03251
892.15, 0.036298
892.83, 0.040158
893.51, 0.044069
894.19, 0.047997
894.87, 0.051906
895.55, 0.055798
896.23, 0.059682
896.91, 0.063497
897.58, 0.06728
898.26, 0.071063
898.94, 0.074823
899.62, 0.078565
900.3, 0.082267
900.98, 0.085902
901.65, 0.089469
902.33, 0.092933
903.01, 0.096253
903.69, 0.099412
904.36, 0.102383
905.04, 0.105176
905.72, 0.107803
906.4, 0.110272
907.08, 0.11261
907.75, 0.114897
908.43, 0.117199
909.11, 0.119492
909.78, 0.121835
910.46, 0.124294
911.14, 0.126757
911.82, 0.129161
912.49, 0.131581
913.17, 0.134045
913.85, 0.136482
914.52, 0.138855
915.2, 0.14112
915.88, 0.14327
916.55, 0.145341
917.23, 0.147291
917.9, 0.149199
918.58, 0.151146
919.26, 0.153051
919.93, 0.154925
920.61, 0.156795
921.28, 0.158643
921.96, 0.160657
922.64, 0.1625
923.31, 0.164688
923.99, 0.166691
925.34, 0.170875
927.02, 0.175994
928.38, 0.180043
930.07, 0.184619
931.75, 0.188358
933.11, 0.190884
934.79, 0.193258
936.47, 0.194615
938.15, 0.194957
939.83, 0.194283
941.2, 0.19288
942.87, 0.190199
944.54, 0.186094
945.92, 0.18162
947.59, 0.175242
949.26, 0.167414
950.64, 0.159655
952.31, 0.149533
953.97, 0.138393
955.64, 0.126497
957.3, 0.113658
958.69, 0.102309
960.35, 0.089312
962.01, 0.077115
963.4, 0.067209
965.06, 0.057584
966.72, 0.05076
968.12, 0.04737
969.77, 0.047238
971.43, 0.051511
973.08, 0.060157
974.73, 0.072882
976.14, 0.086766
977.78, 0.104989
979.43, 0.126232
980.85, 0.146497
982.49, 0.17392
984.13, 0.204117
985.56, 0.232587
987.2, 0.265836
988.84, 0.298537
990.48, 0.327741
992.11, 0.35363
993.54, 0.372825
995.18, 0.393396
996.81, 0.411946
998.25, 0.427487
999.88, 0.443597
1001.52, 0.458488
1003.14, 0.471295
1004.77, 0.482066
1006.22, 0.489594
1007.84, 0.496459
1009.47, 0.501262
1010.92, 0.504234
1012.55, 0.505831
1014.17, 0.505666
1015.79, 0.504064
1017.41, 0.501122
1018.87, 0.497045
1020.49, 0.490994
1022.1, 0.483567
1023.57, 0.475298
1025.19, 0.464835
1026.8, 0.452886
1028.41, 0.439851
1030.02, 0.425263
1031.5, 0.411109
1033.11, 0.394611
1034.72, 0.377272
1036.2, 0.360305
1037.81, 0.341824
1039.42, 0.323346
1041.02, 0.305428
1042.63, 0.288618
1044.12, 0.274964
1045.72, 0.262867
1047.32, 0.254062
1048.92, 0.249358
1050.52, 0.249384
1052.02, 0.253973
1053.62, 0.263676
1055.21, 0.278408
1056.72, 0.296567
1058.32, 0.319823
1059.91, 0.346021
1061.5, 0.374371
1063.09, 0.403997
1064.61, 0.432872
1066.2, 0.462731
1067.79, 0.491808
1069.38, 0.519643
1070.96, 0.545789
1072.49, 0.569279
1074.08, 0.591647
1075.66, 0.612006
1077.24, 0.629781
1078.82, 0.645682
1080.36, 0.659281
1081.94, 0.671485
1083.52, 0.681664
1085.07, 0.69019
1086.65, 0.697466
1088.22, 0.703323
1089.8, 0.707609
1091.37, 0.710541
1092.93, 0.712461
1094.5, 0.713717
1096.08, 0.714069
1097.65, 0.713693
1099.22, 0.712484
1100.79, 0.710482
1102.36, 0.707649
1103.92, 0.703175
1105.49, 0.697768
1107.06, 0.691585
1108.63, 0.684861
1110.2, 0.676854
1111.77, 0.667981
1113.33, 0.657861
1114.9, 0.6472
1116.47, 0.635009
1118.03, 0.621785
1119.6, 0.607082
1121.17, 0.592142
1122.73, 0.576009
1124.3, 0.559546
1125.87, 0.541435
1127.43, 0.523299
1129, 0.504283
1130.56, 0.485908
1132.13, 0.467533
1133.69, 0.450861
1135.26, 0.435758
1136.82, 0.423934
1138.39, 0.415417
1139.95, 0.41134
1141.51, 0.411778
1143.08, 0.416778
1144.64, 0.427105
1146.2, 0.442033
1147.77, 0.462055
1149.33, 0.484742
1150.89, 0.510334
1152.45, 0.536987
1154.02, 0.565883
1155.58, 0.593859
1157.14, 0.621495
1158.7, 0.646832
1160.26, 0.671676
1161.82, 0.694237
1163.39, 0.715491
1164.95, 0.733907
1166.51, 0.750644
1168.07, 0.765335
1169.63, 0.778595
1171.19, 0.789978
1172.75, 0.799699
1174.31, 0.807806
1175.87, 0.814951
1177.42, 0.821178
1178.98, 0.826594
1180.54, 0.831063
1182.1, 0.834204
1183.66, 0.83645
1185.22, 0.837831
1186.77, 0.838182
1188.33, 0.837648
1189.89, 0.836377
1191.45, 0.834422
1193, 0.831963
1194.56, 0.828908
1196.12, 0.825496
1197.67, 0.822071
1199.23, 0.818442
1200.79, 0.814138
1202.34, 0.809303
1203.9, 0.803871
1205.45, 0.797973
1207.01, 0.791268
1208.56, 0.783636
1210.12, 0.774686
1211.67, 0.764469
1213.23, 0.752678
1214.78, 0.739648
1216.33, 0.72514
1217.89, 0.70912
1219.44, 0.691639
1220.99, 0.672888
1222.55, 0.653079
1224.1, 0.633102
1225.65, 0.613837
1227.21, 0.596246
1228.76, 0.581369
1230.31, 0.570779
1231.86, 0.565383
1233.41, 0.566161
1234.96, 0.573849
1236.52, 0.58842
1238.07, 0.609038
1239.62, 0.634662
1241.17, 0.663656
1242.72, 0.694833
1244.27, 0.7263
1245.82, 0.757063
1247.37, 0.785389
1248.92, 0.8107
1250.47, 0.832391
1252.02, 0.850919
1253.57, 0.866148
1255.11, 0.878494
1256.66, 0.888045
1258.21, 0.895774
1259.76, 0.901365
1261.31, 0.90541
1262.86, 0.908345
1264.4, 0.910178
1265.95, 0.911276
1267.5, 0.911647
1269.04, 0.911353
1270.59, 0.910092
1272.14, 0.90866
1273.68, 0.907144
1275.23, 0.905233
1276.78, 0.903119
1278.32, 0.901104
1279.87, 0.898129
1281.41, 0.895037
1282.96, 0.892021
1284.5, 0.88933
1286.05, 0.886172
1287.59, 0.883407
1289.13, 0.880572
1290.68, 0.877822
1292.22, 0.87482
1293.77, 0.872708
1295.31, 0.870312
1296.85, 0.867934
1298.4, 0.865479
1299.94, 0.863284
1301.48, 0.860519
1303.02, 0.857968
1304.57, 0.855203
1306.11, 0.852942
1307.65, 0.85042
1309.19, 0.84818
1310.73, 0.846069
1312.27, 0.844005
1313.81, 0.841538
1315.35, 0.839405
1316.9, 0.837615
1318.44, 0.83592
1319.98, 0.833815
1321.52, 0.831408
1323.06, 0.828799
1324.59, 0.826189
1326.13, 0.823287
1327.67, 0.82022
1329.21, 0.81668
1330.75, 0.812659
1332.29, 0.808055
1333.83, 0.803484
1335.36, 0.798964
1336.9, 0.794533
1338.44, 0.790102
1339.98, 0.785694
1341.51, 0.78122
1343.05, 0.777229
1344.59, 0.773286
1346.13, 0.769615
1347.66, 0.766064
1349.2, 0.762577
1350.73, 0.759193
1352.27, 0.755842
1353.8, 0.752309
1355.34, 0.748789
1356.88, 0.745452
1358.41, 0.742043
1359.94, 0.738534
1361.48, 0.735096
1363.01, 0.731646
1364.55, 0.727928
1366.08, 0.724143
1367.62, 0.720218
1369.15, 0.71623
1370.68, 0.712202
1372.22, 0.708056
1373.75, 0.703675
1375.28, 0.699485
1376.81, 0.694975
1378.35, 0.690222
1379.88, 0.685345
1381.41, 0.680589
1382.94, 0.67563
1384.47, 0.670701
1386, 0.665539
1387.53, 0.660487
1389.07, 0.655031
1390.6, 0.649521
1392.13, 0.64374
1393.66, 0.638353
1395.19, 0.632956
1396.72, 0.627649
1398.25, 0.622006
1399.77, 0.616515
1401.3, 0.610914
1402.83, 0.60525
1404.36, 0.599244
1405.89, 0.593648
1407.42, 0.587855
1408.95, 0.582421
1410.47, 0.576627
1412, 0.570638
1413.53, 0.564403
1415.06, 0.55837
1416.58, 0.552053
1418.11, 0.545605
1419.64, 0.539112
1421.16, 0.533016
1422.69, 0.526627
1424.22, 0.520209
1425.74, 0.513103
1427.27, 0.506145
1428.79, 0.499179
1430.32, 0.492455
1431.84, 0.485281
1433.37, 0.478084
1434.89, 0.470932
1436.42, 0.463915
1437.94, 0.456664
1439.47, 0.449383
1440.99, 0.442047
1442.51, 0.434987
1444.04, 0.427712
1445.56, 0.420415
1447.08, 0.41281
1448.6, 0.405233
1450.13, 0.397554
