"Wavelength (nm)", "Reflectance"
444.86, 0.20917
445.59, 0.209839
446.31, 0.210771
447.04, 0.212541
447.76, 0.215619
448.49, 0.21931
449.21, 0.223502
449.94, 0.22791
450.66, 0.232953
451.39, 0.239289
452.11, 0.246755
452.84, 0.254133
453.56, 0.261385
454.28, 0.27
455.01, 0.28003
455.73, 0.290646
456.46, 0.300957
457.18, 0.311992
457.9, 0.323213
458.63, 0.334272
459.35, 0.34481
460.08, 0.356239
460.8, 0.368089
461.52, 0.379966
462.25, 0.390744
462.97, 0.401333
463.69, 0.412255
464.42, 0.423795
465.14, 0.434298
465.86, 0.444029
466.58, 0.45316
467.31, 0.462559
468.03, 0.472026
468.75, 0.481138
469.48, 0.489712
470.2, 0.497516
470.92, 0.505009
471.64, 0.511941
472.37, 0.518232
473.09, 0.524296
473.81, 0.530404
474.53, 0.536941
475.25, 0.543424
475.98, 0.549569
476.7, 0.554949
477.42, 0.559817
478.14, 0.564477
478.86, 0.569216
479.59, 0.574251
480.31, 0.578735
481.03, 0.583334
481.75, 0.587172
482.47, 0.591291
483.19, 0.594768
483.91, 0.598692
484.64, 0.602315
485.36, 0.605594
486.08, 0.608797
486.8, 0.611679
487.52, 0.614556
488.24, 0.617089
488.96, 0.619973
489.68, 0.622078
490.4, 0.623668
491.12, 0.625627
491.84, 0.627643
492.56, 0.629489
493.28, 0.630745
494, 0.632391
494.72, 0.633772
495.44, 0.635339
496.16, 0.637053
496.88, 0.63889
497.6, 0.640287
498.32, 0.641499
499.04, 0.642609
499.76, 0.643767
500.48, 0.6443
501.2, 0.644285
501.92, 0.643275
502.64, 0.642747
503.36, 0.64206
504.08, 0.641707
504.8, 0.641392
505.52, 0.641843
506.24, 0.643349
506.96, 0.644866
507.67, 0.647171
508.39, 0.648389
509.11, 0.649506
509.83, 0.650092
510.55, 0.650627
511.27, 0.651157
511.99, 0.650577
512.7, 0.650457
513.42, 0.650191
514.14, 0.649865
514.86, 0.648706
515.58, 0.646996
516.3, 0.645482
517.01, 0.645156
517.73, 0.644712
518.45, 0.644414
519.17, 0.643039
519.88, 0.640877
520.6, 0.637463
521.32, 0.633064
522.04, 0.628232
522.75, 0.622753
523.47, 0.617025
524.19, 0.6106
524.91, 0.604112
525.62, 0.596407
526.34, 0.587877
527.06, 0.579004
527.77, 0.56975
528.49, 0.559997
529.21, 0.550006
529.92, 0.539835
530.64, 0.529568
531.36, 0.518159
532.07, 0.506139
532.79, 0.493645
533.51, 0.480992
534.22, 0.467724
534.94, 0.454485
535.65, 0.440935
536.37, 0.427611
537.09, 0.414147
537.8, 0.400955
538.52, 0.387833
539.23, 0.375308
539.95, 0.363335
540.66, 0.352243
541.38, 0.34192
542.1, 0.332434
542.81, 0.324273
543.53, 0.31725
544.24, 0.311623
544.96, 0.307651
545.67, 0.305531
546.39, 0.30521
547.1, 0.306903
547.82, 0.310369
548.53, 0.315955
549.25, 0.323138
549.96, 0.331888
550.67, 0.342043
551.39, 0.353815
552.1, 0.36714
552.82, 0.381968
553.53, 0.3978
554.25, 0.414387
554.96, 0.431398
555.67, 0.448806
556.39, 0.466936
557.1, 0.485303
557.82, 0.503656
558.53, 0.521511
559.24, 0.538757
559.96, 0.555563
560.67, 0.571531
561.38, 0.586565
562.1, 0.60109
562.81, 0.614779
563.52, 0.62779
564.24, 0.640151
564.95, 0.651494
565.66, 0.662343
566.38, 0.672603
567.09, 0.681992
567.8, 0.690904
568.52, 0.699194
569.23, 0.707397
569.94, 0.715445
570.65, 0.72363
571.37, 0.731881
572.08, 0.739709
572.79, 0.747512
573.5, 0.755423
574.21, 0.763399
574.93, 0.771413
575.64, 0.779501
576.35, 0.7872
577.06, 0.794131
577.77, 0.80015
578.49, 0.804948
579.2, 0.80807
579.91, 0.809705
580.62, 0.809181
581.33, 0.805208
582.04, 0.796477
582.76, 0.781087
583.47, 0.75709
584.18, 0.723755
584.89, 0.681851
585.6, 0.634805
586.31, 0.588841
587.02, 0.55129
587.73, 0.528829
588.44, 0.524745
589.15, 0.538342
589.86, 0.565465
590.58, 0.600391
591.29, 0.637568
592, 0.671918
592.71, 0.699997
593.42, 0.720655
594.13, 0.733235
594.84, 0.73863
595.55, 0.737824
596.26, 0.731249
596.97, 0.718863
597.68, 0.700835
598.39, 0.677419
599.1, 0.649459
599.81, 0.618626
600.52, 0.587599
601.22, 0.559045
601.93, 0.536065
602.64, 0.521342
603.35, 0.516511
604.06, 0.522137
604.77, 0.537192
605.48, 0.559667
606.19, 0.586944
606.9, 0.616085
607.61, 0.644685
608.32, 0.671048
609.02, 0.693963
609.73, 0.712758
610.44, 0.727591
611.15, 0.738778
611.86, 0.746645
612.57, 0.751488
613.27, 0.753547
613.98, 0.752674
614.69, 0.748837
615.4, 0.742079
616.11, 0.732665
616.81, 0.720854
617.52, 0.706618
618.23, 0.690131
618.94, 0.671893
619.65, 0.652255
620.35, 0.632316
621.06, 0.613284
621.77, 0.596383
622.47, 0.582945
623.18, 0.574311
623.89, 0.570847
624.6, 0.573262
625.3, 0.581228
626.01, 0.594319
626.72, 0.611368
627.42, 0.631249
628.13, 0.65271
628.84, 0.674432
629.54, 0.695027
630.25, 0.714335
630.96, 0.731762
631.66, 0.746824
632.37, 0.759955
633.08, 0.771216
633.78, 0.78021
634.49, 0.786701
635.19, 0.791103
635.9, 0.793494
636.61, 0.794245
637.31, 0.793451
638.02, 0.791573
638.72, 0.788254
639.43, 0.783167
640.13, 0.776388
640.84, 0.768363
641.55, 0.759515
642.25, 0.749136
642.96, 0.737968
643.66, 0.725752
644.37, 0.712133
645.07, 0.697484
645.78, 0.683122
646.48, 0.669018
647.19, 0.655352
647.89, 0.643325
648.6, 0.63359
649.3, 0.626241
650, 0.621824
650.71, 0.621239
651.41, 0.624297
652.12, 0.630156
652.82, 0.639297
653.53, 0.651098
654.23, 0.664798
654.93, 0.679693
655.64, 0.695714
656.34, 0.711321
657.05, 0.726454
657.75, 0.740736
658.45, 0.753669
659.16, 0.765135
659.86, 0.775453
660.56, 0.784201
661.27, 0.791264
661.97, 0.797239
662.67, 0.802027
663.38, 0.805249
664.08, 0.80732
664.78, 0.808537
665.49, 0.808796
666.19, 0.807765
666.89, 0.806306
667.59, 0.8037
668.3, 0.800134
669, 0.795441
669.7, 0.789928
670.4, 0.782875
671.11, 0.775039
671.81, 0.766425
672.51, 0.756898
673.21, 0.746535
673.92, 0.735674
674.62, 0.724212
675.32, 0.712471
676.02, 0.700548
676.72, 0.688682
677.42, 0.677457
678.13, 0.667184
678.83, 0.657916
679.53, 0.650009
680.23, 0.643761
680.93, 0.639234
681.63, 0.636722
682.33, 0.636523
683.04, 0.638593
683.74, 0.642814
684.44, 0.649072
685.14, 0.657137
685.84, 0.66658
686.54, 0.676882
687.24, 0.68793
687.94, 0.699466
688.64, 0.710975
689.34, 0.721904
690.04, 0.732179
690.74, 0.741536
691.44, 0.750048
692.14, 0.757551
692.84, 0.764476
693.54, 0.77075
694.24, 0.776342
694.94, 0.781275
695.64, 0.785372
696.34, 0.788568
697.04, 0.790695
697.74, 0.791862
698.44, 0.791976
699.14, 0.791062
699.84, 0.789197
700.54, 0.786654
701.24, 0.78335
701.94, 0.779339
702.64, 0.774584
703.34, 0.769165
704.04, 0.763117
704.74, 0.756216
705.43, 0.748685
706.13, 0.740764
706.83, 0.732376
707.53, 0.723321
708.23, 0.713837
708.93, 0.70411
709.63, 0.694055
710.32, 0.683778
711.02, 0.673516
711.72, 0.663428
712.42, 0.653699
713.12, 0.644413
713.82, 0.635756
714.51, 0.627847
715.21, 0.620913
715.91, 0.615336
716.61, 0.61098
717.3, 0.607891
718, 0.606412
718.7, 0.606677
719.4, 0.608655
720.09, 0.612065
720.79, 0.616721
721.49, 0.622682
722.19, 0.629739
722.88, 0.637347
723.58, 0.645329
724.28, 0.65346
724.97, 0.661879
725.67, 0.670409
726.37, 0.678821
727.06, 0.687181
727.76, 0.695245
728.46, 0.702752
729.15, 0.709716
729.85, 0.716015
730.55, 0.721274
731.24, 0.725463
731.94, 0.728906
732.63, 0.731609
733.33, 0.733751
734.03, 0.735244
734.72, 0.735881
735.42, 0.736187
736.11, 0.735637
736.81, 0.734113
737.5, 0.732011
738.2, 0.729332
738.9, 0.725986
739.59, 0.721902
740.29, 0.717248
740.98, 0.712003
741.68, 0.706206
742.37, 0.699837
743.07, 0.692747
743.76, 0.685395
744.46, 0.677786
745.15, 0.669832
745.85, 0.661853
746.54, 0.653477
747.23, 0.645067
747.93, 0.636653
748.62, 0.628395
749.32, 0.620349
750.01, 0.61268
750.71, 0.605953
751.4, 0.599822
752.09, 0.59456
752.79, 0.590583
753.48, 0.587961
754.18, 0.587092
754.87, 0.587408
755.56, 0.589066
756.26, 0.592605
756.95, 0.597393
757.64, 0.603274
758.34, 0.610479
759.03, 0.618227
759.72, 0.626969
760.42, 0.636698
761.11, 0.647137
761.8, 0.657897
762.5, 0.668894
763.19, 0.679812
763.88, 0.690805
764.57, 0.701684
765.27, 0.711804
765.96, 0.721393
766.65, 0.730518
767.34, 0.739249
768.04, 0.747281
768.73, 0.754785
769.42, 0.761341
770.11, 0.767334
770.81, 0.772914
771.5, 0.777593
772.19, 0.781568
772.88, 0.784482
773.57, 0.7866
774.26, 0.78816
774.96, 0.789062
775.65, 0.788992
776.34, 0.788416
777.03, 0.787066
777.72, 0.785801
778.41, 0.784058
779.1, 0.782117
779.8, 0.779523
780.49, 0.776664
781.18, 0.773314
781.87, 0.769439
782.56, 0.764935
783.25, 0.759829
783.94, 0.753985
784.63, 0.747521
785.32, 0.740281
786.01, 0.732537
786.7, 0.724143
787.39, 0.71503
788.08, 0.705461
788.77, 0.695471
789.46, 0.684801
790.15, 0.673913
790.84, 0.662214
791.53, 0.650115
792.22, 0.637596
792.91, 0.624251
793.6, 0.609769
794.29, 0.594608
794.98, 0.578595
795.67, 0.561756
796.36, 0.544413
797.05, 0.526112
797.74, 0.506859
798.43, 0.487076
799.12, 0.466775
799.81, 0.445775
800.5, 0.42431
801.19, 0.402335
801.87, 0.379924
802.56, 0.357758
803.25, 0.335849
803.94, 0.313997
804.63, 0.292409
805.32, 0.27146
806.01, 0.251233
806.69, 0.232111
807.38, 0.214269
808.07, 0.197816
808.76, 0.183068
809.45, 0.170495
810.13, 0.160187
810.82, 0.152306
811.51, 0.146962
812.2, 0.144077
812.88, 0.14361
813.57, 0.145549
814.26, 0.149835
814.95, 0.156342
815.63, 0.165006
816.32, 0.175603
817.01, 0.187833
817.7, 0.201527
818.38, 0.216442
819.07, 0.232235
819.76, 0.248463
820.44, 0.264715
821.13, 0.280691
821.82, 0.2961
822.5, 0.310813
823.19, 0.324776
823.88, 0.337935
824.56, 0.35024
825.25, 0.361881
825.94, 0.372943
826.62, 0.383416
827.31, 0.393384
827.99, 0.402798
828.68, 0.411613
829.37, 0.419677
830.05, 0.426953
830.74, 0.43331
831.42, 0.438708
832.11, 0.443199
832.79, 0.446646
833.48, 0.449094
834.17, 0.450493
834.85, 0.450884
835.54, 0.450299
836.22, 0.448736
836.91, 0.44617
837.59, 0.442708
838.28, 0.438266
838.96, 0.433031
839.65, 0.426977
840.33, 0.420254
841.02, 0.412853
841.7, 0.40483
842.38, 0.396183
843.07, 0.387062
843.75, 0.377332
844.44, 0.367291
845.12, 0.3567
845.81, 0.345531
846.49, 0.333734
847.17, 0.321351
847.86, 0.308472
848.54, 0.29543
849.23, 0.282039
849.91, 0.268348
850.59, 0.254445
851.28, 0.24046
851.96, 0.226575
852.64, 0.21274
853.33, 0.19906
854.01, 0.185708
854.69, 0.172308
855.38, 0.159155
856.06, 0.146495
856.74, 0.134189
857.42, 0.122187
858.11, 0.110594
858.79, 0.099594
859.47, 0.089206
860.16, 0.079263
860.84, 0.070056
861.52, 0.061477
862.2, 0.053456
862.89, 0.046084
863.57, 0.039521
864.25, 0.03366
864.93, 0.028591
865.61, 0.024134
866.3, 0.020456
866.98, 0.017452
867.66, 0.015195
868.34, 0.013559
869.02, 0.012517
869.7, 0.01206
870.39, 0.012124
871.07, 0.012645
871.75, 0.013706
872.43, 0.015193
873.11, 0.017057
873.79, 0.019321
874.47, 0.021888
875.15, 0.024828
875.83, 0.028064
876.52, 0.031579
877.2, 0.035276
877.88, 0.039041
878.56, 0.042874
879.24, 0.046756
879.92, 0.050526
880.6, 0.05421
881.28, 0.057803
881.96, 0.061245
882.64, 0.064581
883.32, 0.06786
884, 0.071104
884.68, 0.074333
885.36, 0.077574
886.04, 0.080828
886.72, 0.084119
887.4, 0.087416
888.08, 0.090751
888.76, 0.094071
889.44, 0.09735
890.12, 0.100572
890.8, 0.103758
891.47, 0.10681
892.15, 0.10976
892.83, 0.112613
893.51, 0.115409
894.19, 0.118063
894.87, 0.120553
895.55, 0.122956
896.23, 0.125272
896.91, 0.127434
897.58, 0.12953
898.26, 0.131603
898.94, 0.133676
899.62, 0.13576
900.3, 0.137839
900.98, 0.139948
901.65, 0.142086
902.33, 0.144149
903.01, 0.146175
903.69, 0.14819
904.36, 0.150153
905.04, 0.152071
905.72, 0.153936
906.4, 0.155747
907.08, 0.157513
907.75, 0.159268
908.43, 0.161092
909.11, 0.163005
909.78, 0.16499
910.46, 0.167046
911.14, 0.16921
911.82, 0.171372
912.49, 0.173518
913.17, 0.175624
913.85, 0.177674
914.52, 0.179623
915.2, 0.181471
915.88, 0.183149
916.55, 0.184679
917.23, 0.186097
917.9, 0.187368
918.58, 0.188441
919.26, 0.189417
919.93, 0.190228
920.61, 0.190994
921.28, 0.191691
921.96, 0.192285
922.64, 0.192754
923.31, 0.192941
923.99, 0.193054
925.34, 0.192779
927.02, 0.191543
928.38, 0.18943
930.07, 0.185809
931.75, 0.180888
933.11, 0.175575
934.79, 0.167872
936.47, 0.158934
938.15, 0.148723
939.83, 0.137368
941.2, 0.127002
942.87, 0.114164
944.54, 0.100763
945.92, 0.089349
947.59, 0.076294
949.26, 0.064569
950.64, 0.055818
952.31, 0.048025
953.97, 0.043667
955.64, 0.04293
957.3, 0.047036
958.69, 0.054507
960.35, 0.067818
962.01, 0.085988
963.4, 0.105633
965.06, 0.130694
966.72, 0.159365
968.12, 0.185552
969.77, 0.217268
971.43, 0.24886
973.08, 0.280505
974.73, 0.310378
976.14, 0.334683
977.78, 0.359635
979.43, 0.382016
980.85, 0.399129
982.49, 0.418025
984.13, 0.435086
985.56, 0.449054
987.2, 0.463426
988.84, 0.472716
990.48, 0.478923
992.11, 0.484755
993.54, 0.489643
995.18, 0.493921
996.81, 0.499186
998.25, 0.503246
999.88, 0.505251
1001.52, 0.503401
1003.14, 0.499133
1004.77, 0.493113
1006.22, 0.4866
1007.84, 0.477499
1009.47, 0.466724
1010.92, 0.456046
1012.55, 0.442905
1014.17, 0.42815
1015.79, 0.41224
1017.41, 0.395361
1018.87, 0.379537
1020.49, 0.360759
1022.1, 0.341456
1023.57, 0.323585
1025.19, 0.304635
1026.8, 0.286675
1028.41, 0.271158
1030.02, 0.258494
1031.5, 0.250303
1033.11, 0.245301
1034.72, 0.244978
1036.2, 0.249154
1037.81, 0.258415
1039.42, 0.273225
1041.02, 0.292639
1042.63, 0.316198
1044.12, 0.340654
1045.72, 0.369389
1047.32, 0.399188
1048.92, 0.42966
1050.52, 0.459889
1052.02, 0.48779
1053.62, 0.516113
1055.21, 0.542946
1056.72, 0.566522
1058.32, 0.589153
1059.91, 0.609117
1061.5, 0.626787
1063.09, 0.642155
1064.61, 0.655104
1066.2, 0.666903
1067.79, 0.676998
1069.38, 0.685373
1070.96, 0.692248
1072.49, 0.697633
1074.08, 0.701729
1075.66, 0.704299
1077.24, 0.705556
1078.82, 0.706003
1080.36, 0.705506
1081.94, 0.704268
1083.52, 0.702779
1085.07, 0.700346
1086.65, 0.697351
1088.22, 0.693131
1089.8, 0.687945
1091.37, 0.681557
1092.93, 0.673931
1094.5, 0.664812
1096.08, 0.655237
1097.65, 0.644155
1099.22, 0.632412
1100.79, 0.619197
1102.36, 0.605096
1103.92, 0.589343
1105.49, 0.572662
1107.06, 0.55423
1108.63, 0.536004
1110.2, 0.51688
1111.77, 0.497678
1113.33, 0.477963
1114.9, 0.459534
1116.47, 0.442265
1118.03, 0.427111
1119.6, 0.414143
1121.17, 0.405331
1122.73, 0.40127
1124.3, 0.40202
1125.87, 0.408325
1127.43, 0.41948
1129, 0.436182
1130.56, 0.45655
1132.13, 0.480981
1133.69, 0.507315
1135.26, 0.536322
1136.82, 0.56473
1138.39, 0.593879
1139.95, 0.621645
1141.51, 0.649473
1143.08, 0.673879
1144.64, 0.696764
1146.2, 0.717152
1147.77, 0.73539
1149.33, 0.751027
1150.89, 0.765539
1152.45, 0.776934
1154.02, 0.787123
1155.58, 0.795807
1157.14, 0.802934
1158.7, 0.809151
1160.26, 0.814237
1161.82, 0.81747
1163.39, 0.81967
1164.95, 0.821465
1166.51, 0.8226
1168.07, 0.82343
1169.63, 0.823367
1171.19, 0.823413
1172.75, 0.823098
1174.31, 0.822543
1175.87, 0.821761
1177.42, 0.820319
1178.98, 0.817522
1180.54, 0.814749
1182.1, 0.811367
1183.66, 0.80705
1185.22, 0.801838
1186.77, 0.795313
1188.33, 0.787321
1189.89, 0.77855
1191.45, 0.768673
1193, 0.75767
1194.56, 0.745081
1196.12, 0.73157
1197.67, 0.716842
1199.23, 0.701038
1200.79, 0.683508
1202.34, 0.664755
1203.9, 0.644696
1205.45, 0.62462
1207.01, 0.604846
1208.56, 0.587021
1210.12, 0.572127
1211.67, 0.562032
1213.23, 0.558131
1214.78, 0.561507
1216.33, 0.571927
1217.89, 0.588803
1219.44, 0.612268
1220.99, 0.640583
1222.55, 0.67182
1224.1, 0.704187
1225.65, 0.73614
1227.21, 0.766018
1228.76, 0.793125
1230.31, 0.816928
1231.86, 0.836504
1233.41, 0.852775
1234.96, 0.86579
1236.52, 0.875643
1238.07, 0.882794
1239.62, 0.887887
1241.17, 0.891362
1242.72, 0.894129
1244.27, 0.896342
1245.82, 0.897161
1247.37, 0.896766
1248.92, 0.896103
1250.47, 0.895492
1252.02, 0.894735
1253.57, 0.894146
1255.11, 0.893088
1256.66, 0.891779
1258.21, 0.890363
1259.76, 0.889012
1261.31, 0.887622
1262.86, 0.886595
1264.4, 0.885045
1265.95, 0.884018
1267.5, 0.88195
1269.04, 0.880098
1270.59, 0.877811
1272.14, 0.875315
1273.68, 0.87314
1275.23, 0.871316
1276.78, 0.869279
1278.32, 0.866753
1279.87, 0.862971
1281.41, 0.860058
1282.96, 0.856857
1284.5, 0.853499
1286.05, 0.850189
1287.59, 0.846965
1289.13, 0.843633
1290.68, 0.840312
1292.22, 0.837553
1293.77, 0.835597
1295.31, 0.832793
1296.85, 0.829773
1298.4, 0.82711
1299.94, 0.824496
1301.48, 0.821487
1303.02, 0.818643
1304.57, 0.815545
1306.11, 0.812467
1307.65, 0.80903
1309.19, 0.806343
1310.73, 0.803644
1312.27, 0.800817
1313.81, 0.797787
1315.35, 0.795078
1316.9, 0.792134
1318.44, 0.789628
1319.98, 0.78748
1321.52, 0.78492
1323.06, 0.781926
1324.59, 0.778915
1326.13, 0.77552
1327.67, 0.771954
1329.21, 0.767778
1330.75, 0.763407
1332.29, 0.758702
1333.83, 0.753476
1335.36, 0.748405
1336.9, 0.743583
1338.44, 0.738799
1339.98, 0.734139
1341.51, 0.729541
1343.05, 0.7255
1344.59, 0.721616
1346.13, 0.717866
1347.66, 0.714065
1349.2, 0.710089
1350.73, 0.705819
1352.27, 0.701479
1353.8, 0.696956
1355.34, 0.692589
1356.88, 0.688442
1358.41, 0.684224
1359.94, 0.679856
1361.48, 0.675573
1363.01, 0.67141
1364.55, 0.66717
1366.08, 0.662985
1367.62, 0.658593
1369.15, 0.654159
1370.68, 0.649659
1372.22, 0.644806
1373.75, 0.639327
1375.28, 0.633934
1376.81, 0.628523
1378.35, 0.62312
1379.88, 0.617481
1381.41, 0.611715
1382.94, 0.605885
1384.47, 0.600043
1386, 0.594034
1387.53, 0.587973
1389.07, 0.581765
1390.6, 0.575588
1392.13, 0.568862
1393.66, 0.562012
1395.19, 0.555142
1396.72, 0.548464
1398.25, 0.541641
1399.77, 0.534811
1401.3, 0.528049
1402.83, 0.521115
1404.36, 0.514008
1405.89, 0.507375
1407.42, 0.500755
1408.95, 0.494221
1410.47, 0.487471
1412, 0.48042
1413.53, 0.473466
1415.06, 0.466365
1416.58, 0.45911
1418.11, 0.451829
1419.64, 0.444308
1421.16, 0.437284
1422.69, 0.429968
1424.22, 0.422414
1425.74, 0.414498
1427.27, 0.406662
1428.79, 0.398924
1430.32, 0.391155
1431.84, 0.383298
1433.37, 0.375349
1434.89, 0.367187
1436.42, 0.359188
1437.94, 0.350908
1439.47, 0.342579
1440.99, 0.334292
1442.51, 0.326136
1444.04, 0.317911
1445.56, 0.309708
1447.08, 0.301372
1448.6, 0.293123
1450.13, 0.284849
