# Time: 2021-09-22 12:09:47.165000
# Computer: 686DR2
# Program commandline: ['console_switch_cal.py', '-wl', '1540']
# cwd: C:\Python\de_v3
#
# Laser 
# Chassis gpib 6: 	Device does not support *IDN? command
# Slot 3: 		
# wavelength: 1.540500e+03
# Power: 4.786301e-02
#  MODEL?: AQ8201-13B/03856305/2.20/LSMF
#  LD?: LD03106.261540.50
#  Coherence Control: 1
#  LWLCAL: 0.04
#  LATL: 6.26
# Power meter 1
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 10: 		AQ8201-22/13979817/1.04/
#  power meter: 1
# wavelength: 1.540000e+03
# ATIM: 10.000000
# Range: -10
#  MODEL?: AQ8201-22/13979817/1.04/
#  UNIT?: 1
# Power meter monitor
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 10: 		AQ8201-22/13979817/1.04/
#  power meter: 2
# wavelength: 1.565000e+03
# ATIM: 10.000000
# Range: -10
#  MODEL?: AQ8201-22/13979817/1.04/
#  UNIT?: 0
# Calibrated power meter
# Chassis gpib 20: 	HEWLETT-PACKARD,HP8163A,DE38701177,V5.24(71725)
# Slot 2: 		HEWLETT-PACKARD,HP81533B,3411G06999,05-Feb-99
# Head: 		HEWLETT-PACKARD,HP81521B,2933G05261,06-MAY-96
# wavelength: 1.540000e-06
# ATIM: 1.000000
# Range: -10
# Switch
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 9: 		AQ8201-43,AQ8201-43,AQ8201-13B,AQ8201-11,AQ8201-33,AQ8201-13,AQ8201-33,AQ8201-33,AQ8201-422,AQ8201-22
# route: 1
#  MODEL?: AQ8201-422/13979635/1.03/
# Att 1
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 5: 		AQ8201-33/7D821033/1.03/
# wavelength: 1.540000e+03
# Power: 0
#  MODEL?: AQ8201-33/7D821033/1.03/
#  AD?: AD05011540  0.000
# Att 2
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 7: 		AQ8201-33/03897803/1.03/
# wavelength: 1.540000e+03
# Power: 0
#  MODEL?: AQ8201-33/03897803/1.03/
#  AD?: AD07011540  0.000
# Att 3
# Chassis gpib 6: 	ANDO-ELECTRIC,AQ8201A,00966221,HOST03.04.07,SUB03.05.03
# Slot 8: 		AQ8201-33/7D821037/1.03/
# wavelength: 1.540000e+03
# Power: 0
#  MODEL?: AQ8201-33/7D821037/1.03/
#  AD?: AD08011540  0.000
1632334257.80	    1	4.17445708e-05	9.99480000e-05	-9.51069362e-11	  -10
1632334258.80	    1	4.17445708e-05	9.99450000e-05	-1.14723467e-10	  -10
1632334259.80	    1	4.17445708e-05	9.99380000e-05	-1.33733996e-10	  -10
1632334260.80	    1	4.17445708e-05	9.99490000e-05	-1.33733996e-10	  -10
1632334261.80	    1	4.17445708e-05	9.99560000e-05	-1.43542345e-10	  -10
1632334262.80	    1	4.17445708e-05	9.99500000e-05	-1.33733996e-10	  -10
1632334263.80	    1	4.17541839e-05	9.99600000e-05	-1.53350679e-10	  -10
1632334264.80	    1	4.17541839e-05	9.99600000e-05	-1.63159000e-10	  -10
1632334265.80	    1	4.17445708e-05	9.99560000e-05	-1.53350679e-10	  -10
1632334266.80	    1	4.17445708e-05	9.99580000e-05	-1.24531718e-10	  -10
#
1632334275.96	    2	4.17445708e-05	nan	6.24598251e-05	  -10
1632334276.96	    2	4.17349598e-05	nan	6.24620734e-05	  -10
1632334277.96	    2	4.17349598e-05	nan	6.24624809e-05	  -10
1632334278.96	    2	4.17349598e-05	nan	6.24631939e-05	  -10
1632334279.96	    2	4.17349598e-05	nan	6.24634195e-05	  -10
1632334280.96	    2	4.17349598e-05	nan	6.24624372e-05	  -10
1632334281.96	    2	4.17349598e-05	nan	6.24647291e-05	  -10
1632334282.96	    2	4.17349598e-05	nan	6.24659951e-05	  -10
1632334283.96	    2	4.17349598e-05	nan	6.24667155e-05	  -10
1632334284.96	    2	4.17349598e-05	nan	6.24683889e-05	  -10
#
1632334294.13	    1	4.17445708e-05	9.99850000e-05	-2.12200479e-10	  -10
1632334295.13	    1	4.17445708e-05	9.99900000e-05	-2.31816996e-10	  -10
1632334296.13	    1	4.17349598e-05	9.99860000e-05	-2.12200479e-10	  -10
1632334297.13	    1	4.17349598e-05	9.99910000e-05	-2.31816996e-10	  -10
1632334298.13	    1	4.17349598e-05	9.99880000e-05	-2.02392200e-10	  -10
1632334299.13	    1	4.17349598e-05	9.99890000e-05	-1.72967321e-10	  -10
1632334300.13	    1	4.17349598e-05	9.99930000e-05	-1.92583921e-10	  -10
1632334301.13	    1	4.17445708e-05	9.99960000e-05	-1.72967321e-10	  -10
1632334302.13	    1	4.17445708e-05	9.99960000e-05	-2.12200479e-10	  -10
1632334303.13	    1	4.17445708e-05	9.99930000e-05	-2.12200479e-10	  -10
#
1632334312.49	    2	4.17541839e-05	nan	6.24820532e-05	  -10
1632334313.49	    2	4.17541839e-05	nan	6.24819295e-05	  -10
1632334314.49	    2	4.17541839e-05	nan	6.24839959e-05	  -10
1632334315.49	    2	4.17541839e-05	nan	6.24826062e-05	  -10
1632334316.49	    2	4.17541839e-05	nan	6.24828317e-05	  -10
1632334317.49	    2	4.17445708e-05	nan	6.24838940e-05	  -10
1632334318.49	    2	4.17445708e-05	nan	6.24866152e-05	  -10
1632334319.49	    2	4.17445708e-05	nan	6.24867753e-05	  -10
1632334320.49	    2	4.17445708e-05	nan	6.24860622e-05	  -10
1632334321.49	    2	4.17445708e-05	nan	6.24853856e-05	  -10
#
1632334330.64	    1	4.17253511e-05	1.00011000e-04	-1.82775614e-10	  -10
1632334331.64	    1	4.17253511e-05	1.00012000e-04	-2.12200479e-10	  -10
1632334332.64	    1	4.17253511e-05	1.00013000e-04	-2.22008745e-10	  -10
1632334333.64	    1	4.17253511e-05	1.00010000e-04	-2.02392200e-10	  -10
1632334334.64	    1	4.17253511e-05	1.00013000e-04	-1.82775614e-10	  -10
1632334335.64	    1	4.17253511e-05	1.00011000e-04	-2.12200479e-10	  -10
1632334336.64	    1	4.17253511e-05	1.00015000e-04	-2.02392200e-10	  -10
1632334337.64	    1	4.17253511e-05	1.00015000e-04	-2.02392200e-10	  -10
1632334338.64	    1	4.17253511e-05	1.00024000e-04	-2.22008745e-10	  -10
1632334339.64	    1	4.17253511e-05	1.00022000e-04	-2.51433485e-10	  -10
#
1632334348.83	    2	4.17253511e-05	nan	6.24934473e-05	  -10
1632334349.83	    2	4.17349598e-05	nan	6.24934473e-05	  -10
1632334350.83	    2	4.17253511e-05	nan	6.24923632e-05	  -10
1632334351.83	    2	4.17349598e-05	nan	6.24917302e-05	  -10
1632334352.83	    2	4.17349598e-05	nan	6.24920576e-05	  -10
1632334353.83	    2	4.17349598e-05	nan	6.24933455e-05	  -10
1632334354.83	    2	4.17349598e-05	nan	6.24934837e-05	  -10
1632334355.83	    2	4.17349598e-05	nan	6.24921377e-05	  -10
1632334356.83	    2	4.17349598e-05	nan	6.24916865e-05	  -10
1632334357.83	    2	4.17349598e-05	nan	6.24932654e-05	  -10
#
1632334367.00	    1	4.17541839e-05	1.00033000e-04	-2.12200479e-10	  -10
1632334368.00	    1	4.17541839e-05	1.00028000e-04	-2.31816996e-10	  -10
1632334369.00	    1	4.17541839e-05	1.00032000e-04	-2.22008745e-10	  -10
1632334370.00	    1	4.17541839e-05	1.00032000e-04	-1.82775614e-10	  -10
1632334371.00	    1	4.17541839e-05	1.00038000e-04	-1.63159000e-10	  -10
1632334372.00	    1	4.17541839e-05	1.00040000e-04	-1.63159000e-10	  -10
1632334373.00	    1	4.17541839e-05	1.00043000e-04	-2.22008745e-10	  -10
1632334374.00	    1	4.17541839e-05	1.00044000e-04	-1.92583921e-10	  -10
1632334375.00	    1	4.17541839e-05	1.00038000e-04	-2.12200479e-10	  -10
1632334376.00	    1	4.17541839e-05	1.00038000e-04	-1.63159000e-10	  -10
#
1632334385.33	    2	4.17541839e-05	nan	6.24996610e-05	  -10
1632334386.33	    2	4.17541839e-05	nan	6.24987442e-05	  -10
1632334387.33	    2	4.17541839e-05	nan	6.24996464e-05	  -10
1632334388.33	    2	4.17541839e-05	nan	6.24982931e-05	  -10
1632334389.33	    2	4.17541839e-05	nan	6.24995591e-05	  -10
