# Time: 2021-11-07 14:39:48.108000
# Computer: 686DR2
# Program commandline: ['pol_hp_calib.py', '-wl', '1550']
# cwd: C:\Python\de_v3
#
# 2*theta, 2*phi, pm1, pm2
0.000000	0.000000	57.384630	171.119696
0.000000	18.000000	57.441180	171.119696
0.000000	36.000000	57.518270	171.119696
0.000000	54.000000	57.537110	171.159102
0.000000	72.000000	57.524600	171.237942
0.000000	90.000000	57.442000	171.237942
0.000000	108.000000	57.385450	171.277376
0.000000	126.000000	57.322340	171.277376
0.000000	144.000000	57.244540	171.237942
0.000000	162.000000	57.100110	171.159102
0.000000	180.000000	57.022570	171.198518
0.000000	198.000000	56.956200	171.159102
0.000000	216.000000	56.918410	171.159102
0.000000	234.000000	56.864730	171.119696
0.000000	252.000000	56.898970	171.159102
0.000000	270.000000	56.920840	171.237942
0.000000	288.000000	57.061640	171.277376
0.000000	306.000000	57.181690	171.198518
0.000000	324.000000	57.303420	171.119696
0.000000	342.000000	57.370240	171.119696
0.000000	360.000000	57.511080	171.237942
18.000000	0.000000	57.190970	171.237942
18.000000	18.000000	57.264540	171.119696
18.000000	36.000000	57.299520	171.198518
18.000000	54.000000	57.386910	171.159102
18.000000	72.000000	57.421300	171.119696
18.000000	90.000000	57.399610	171.159102
18.000000	108.000000	57.362110	171.237942
18.000000	126.000000	57.275890	171.277376
18.000000	144.000000	57.120260	171.237942
18.000000	162.000000	57.060070	171.159102
18.000000	180.000000	57.005530	171.159102
18.000000	198.000000	56.875520	171.119696
18.000000	216.000000	56.806190	171.119696
18.000000	234.000000	56.750160	171.119696
18.000000	252.000000	56.776820	171.119696
18.000000	270.000000	56.829080	171.198518
18.000000	288.000000	56.911550	171.237942
18.000000	306.000000	57.001560	171.237942
18.000000	324.000000	57.061340	171.198518
18.000000	342.000000	57.245590	171.119696
18.000000	360.000000	57.364890	171.119696
36.000000	0.000000	57.148090	171.119696
36.000000	18.000000	57.124380	171.080299
36.000000	36.000000	57.279410	171.080299
36.000000	54.000000	57.373200	171.119696
36.000000	72.000000	57.409530	171.237942
36.000000	90.000000	57.432120	171.237942
36.000000	108.000000	57.381550	171.198518
36.000000	126.000000	57.268250	171.119696
36.000000	144.000000	57.193000	171.159102
